inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
MDTLFOBUDIFOEE	InChI=1S/C19H32N4O12/c1-8(18(33)23-10(17(20)32)3-4-14(29)30)21-19(34)9(2)35-16(15(31)12(27)6-25)11(5-24)22-13(28)7-26/h5,8-12,15-16,25-27,31H,3-4,6-7H2,1-2H3,(H2,20,32)(H,21,34)(H,22,28)(H,23,33)(H,29,30)	C19H32N4O12	1	-220.7678757266936	""	CC(C(=NC(CCC(=O)O)C(=N)O)O)N=C(C(C)OC(C(C=O)N=C(CO)O)C(C(CO)O)O)O	-3.90899992	""	PubChem:(54067103)
NXXHFXPXJWNSGW	InChI=1S/C19H32N4O12/c1-7(34-15-13(21-8(2)26)19(33)35-11(6-25)14(15)29)17(31)23-10(5-24)18(32)22-9(16(20)30)3-4-12(27)28/h7,9-11,13-15,19,24-25,29,33H,3-6H2,1-2H3,(H2,20,30)(H,21,26)(H,22,32)(H,23,31)(H,27,28)	C19H32N4O12	2	-227.10421185708987	(4R)-4-[[(2S)-2-[[(2S)-2-[(2S,3R,4R,5S,6R)-3-acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoyl]amino]-3-hydroxypropanoyl]amino]-5-amino-5-oxopentanoic acid	CC(C(=NC(CO)C(=NC(CCC(=O)O)C(=N)O)O)O)OC1C(C(O)OC(CO)C1O)N=C(C)O	-3.35899997	""	PubChem:(58753378)
ZWVSDVSYIOLCJB	InChI=1S/C19H32N4O12/c1-7(17(31)22-9(16(20)30)3-4-12(27)28)21-18(32)8(2)34-15-13(23-11(26)6-25)19(33)35-10(5-24)14(15)29/h7-10,13-15,19,24-25,29,33H,3-6H2,1-2H3,(H2,20,30)(H,21,32)(H,22,31)(H,23,26)(H,27,28)	C19H32N4O12	3	-228.58833661947205	""	CC(C(=NC(CCC(=O)O)C(=N)O)O)N=C(C(C)OC1C(C(O)OC(CO)C1O)N=C(CO)O)O	-3.26399994	""	PubChem:(73672743 118545564 123606511)
FPMUTWVIEPJDOG	InChI=1S/C19H32N4O12/c1-7(34-15-13(21-8(2)26)19(33)35-11(6-25)14(15)28)16(29)23-10(5-24)17(30)22-9(18(31)32)3-4-12(20)27/h7,9-11,13-15,19,24-25,28,33H,3-6H2,1-2H3,(H2,20,27)(H,21,26)(H,22,30)(H,23,29)(H,31,32)	C19H32N4O12	4	-228.87678793051413	N-Acetylmuramyl-serylisoglutamine	CC(C(=NC(CO)C(=NC(CCC(=N)O)C(=O)O)O)O)OC1C(C(O)OC(CO)C1O)N=C(C)O	-3.35899997	""	PubChem:(173731);biological
KHYWYONFWROTIY	InChI=1S/C29H28N6O2/c30-26(36)12-3-1-2-10-24(35-29(37)22-9-6-11-23-27(22)32-16-15-31-23)28-33-18-25(34-28)21-14-13-19-7-4-5-8-20(19)17-21/h4-9,11,13-18,24H,1-3,10,12H2,(H2,30,36)(H,33,34)(H,35,37)	C29H28N6O2	5	-229.96888387675224	""	C(CCC(C1=NC=C(C2=CC3=C(C=CC=C3)C=C2)N1)N=C(C4=CC=CC5=NC=CN=C45)O)CCC(=N)O	5.11800003	""	PubChem:(90149292)
DZVTZVILFUWHAH	InChI=1S/C19H32N4O12/c1-8(20)15(18(32)22-10(19(33)34)3-4-14(29)30)23-13(28)7-35-17(16(31)12(27)6-25)11(5-24)21-9(2)26/h5,8,10-12,15-17,25,27,31H,3-4,6-7,20H2,1-2H3,(H,21,26)(H,22,32)(H,23,28)(H,29,30)(H,33,34)	C19H32N4O12	6	-234.04540568298617	""	CC(C(C(=NC(CCC(=O)O)C(=O)O)O)N=C(COC(C(C=O)N=C(C)O)C(C(CO)O)O)O)N	-6.70900011	""	PubChem:(22823788)
JZLVLFWKDIWYAE	InChI=1S/C29H28N6O2/c30-28(31)22-14-9-15-23(18-22)34-27(24-16-7-8-17-32-24)29(37)33-19-25(36)35-26(20-10-3-1-4-11-20)21-12-5-2-6-13-21/h1-18,26-27,34H,19H2,(H3,30,31)(H,33,37)(H,35,36)	C29H28N6O2	7	-239.11391483835948	""	C1=CC=C(C=C1)C(C2=CC=CC=C2)N=C(CN=C(C(C3=NC=CC=C3)NC4=CC(=CC=C4)C(=N)N)O)O	3.9749999	""	PubChem:(69754819)
LXUQSPRDHRLTII	InChI=1S/C29H22N8O3/c38-27(36-23-11-1-3-13-30-23)21-15-17-7-5-9-19(25(17)32-21)34-29(40)35-20-10-6-8-18-16-22(33-26(18)20)28(39)37-24-12-2-4-14-31-24/h1-16,32-33H,(H,30,36,38)(H,31,37,39)(H2,34,35,40)	C29H22N8O3	8	-240.25218694789575	""	C1=CC(=NC=C1)NC(=O)C2=CC3=C(C(=CC=C3)NC(=NC4=CC=CC5=C4NC(=C5)C(=O)NC6=NC=CC=C6)O)N2	4.27199984	""	PubChem:(101494471)
BMZUPQXUWTYOGL	InChI=1S/C29H22N8O3/c38-24(12-17-6-2-1-3-7-17)33-20-14-21(26(39)36-28-30-10-11-31-28)25-22(15-20)34-29(35-25)37-27(40)23-13-18-8-4-5-9-19(18)16-32-23/h1-11,13-16H,12H2,(H,33,38)(H2,30,31,36,39)(H2,34,35,37,40)	C29H22N8O3	9	-243.32868556712648	""	C1=CC=C(C=C1)CC(=NC2=CC3=C(C(=C2)C(=NC4=NC=CN4)O)NC(=N3)N=C(C5=CC6=C(C=CC=C6)C=N5)O)O	4.62200022	""	PubChem:(58026495)
CIIODNQNTRFODZ	InChI=1S/C28H24N4O6/c29-9-11-31-25(33)17-5-1-13-15-3-7-20(28(37)38)24-18(26(34)32-12-10-30)6-2-14(22(15)24)16-4-8-19(27(35)36)23(17)21(13)16/h1-8H,9-12,29-30H2,(H,31,33)(H,32,34)(H,35,36)(H,37,38)	C28H24N4O6	10	-245.63170199674514	""	C1=C2C3=CC=C(C4=C(C=CC(=C34)C5=CC=C(C(=C25)C(=C1)C(=NCCN)O)C(=O)O)C(=NCCN)O)C(=O)O	3.73600006	""	PubChem:(102479153)
