inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
NARVNQJLHZHVAI	InChI=1S/C10H13O5P/c11-16(12,13)15-9-8-14-7-6-10-4-2-1-3-5-10/h1-7H,8-9H2,(H2,11,12,13)	C10H13O5P	1	-134.50114570419254	""	C1=CC=C(C=C1)C=COCCOP(=O)(O)O	0.583000004	""	PubChem:(118002459)
GQPBTZIVVLOTOR	InChI=1S/C10H13O5P/c1-13-16(12,14-2)15-8-10(11)9-6-4-3-5-7-9/h3-7H,8H2,1-2H3	C10H13O5P	2	-154.02959918616642	Phosphoric acid, dimethyl 2-oxo-2-phenylethyl ester	COP(=O)(OC)OCC(=O)C1=CC=CC=C1	0.671000004	""	PubChem:(14915304)
BMEFJGDGRZPYLN	InChI=1S/C10H13O5P/c1-14-16(13)15-9-5-2-8(3-6-9)4-7-10(11)12/h2-3,5-6,13H,4,7H2,1H3,(H,11,12)	C10H13O5P	3	-154.54398815376854	""	COP(O)OC1=CC=C(C=C1)CCC(=O)O	0.703000009	""	PubChem:(126599564)
NRLWEPDWXDRSPE	InChI=1S/C10H13O5P/c1-9(15-16(11,12)13)14-8-7-10-5-3-2-4-6-10/h2-9H,1H3,(H2,11,12,13)	C10H13O5P	4	-156.5040655095779	""	CC(OC=CC1=CC=CC=C1)OP(=O)(O)O	1.17999995	""	PubChem:(118002461)
HFFRECNBEVIUIS	InChI=1S/C10H15O6P/c1-6-14-17(13,15-9(11)7(2)3)16-10(12)8(4)5/h2,4,6H2,1,3,5H3	C10H15O6P	5	-156.8496271441245	""	CCOP(=O)(OC(=O)C(=C)C)OC(=O)C(=C)C	1.12100005	""	PubChem:(87548794)
BIOSFNIYKHLVEI	InChI=1S/C10H13O5P/c1-3-14-16(12,13-2)15-10-6-4-9(8-11)5-7-10/h4-8H,3H2,1-2H3	C10H13O5P	6	-157.29018121036017	""	CCOP(=O)(OC)OC1=CC=C(C=C1)C=O	1.34599996	""	PubChem:(85848195)
YSYUKPVJPQMRFM	InChI=1S/C10H13O5P/c1-9(2)8-13-15-16(11,12)14-10-6-4-3-5-7-10/h3-7H,1,8H2,2H3,(H,11,12)	C10H13O5P	7	-157.4619608651248	""	C=C(C)COOP(=O)(O)OC1=CC=CC=C1	1.29999995	""	PubChem:(87892962)
ATJURRMRIIHUTQ	InChI=1S/C10H13O5P/c11-10(8-15-16(12,13)14)7-6-9-4-2-1-3-5-9/h1-5H,6-8H2,(H2,12,13,14)	C10H13O5P	8	-160.31969066850138	""	C1=CC=C(C=C1)CCC(=O)COP(=O)(O)O	-0.382999986	""	PubChem:(68526043)
DYZGABKRMOONST	InChI=1S/C10H13O5P/c1-14-16(13,15-2)7-10(12)8-4-3-5-9(11)6-8/h3-6,11H,7H2,1-2H3	C10H13O5P	9	-162.07033124416333	""	COP(=O)(CC(=O)C1=CC=CC(=C1)O)OC	0.476000011	""	PubChem:(87885519)
BZOCGHBKNGXWSL	InChI=1S/C10H13O5P/c1-3-4-8-5-6-9(10(7-8)14-2)15-16(11,12)13/h3,5-7H,1,4H2,2H3,(H2,11,12,13)	C10H13O5P	10	-164.66415465395195	(2-methoxy-4-prop-2-enylphenyl) dihydrogen phosphate	C=CCC1=CC=C(C(=C1)OC)OP(=O)(O)O	1.12899995	""	PubChem:(11299535);YMDB Mine;KEGG Mine
