inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
NMCMUSAXKISTKW	InChI=1S/C5H7N5O3/c1-7-3-2(10(12)13)4(11)9-5(6)8-3/h1H3,(H4,6,7,8,9,11)	C5H7N5O3	1	-163.80493166019718	2-amino-6-(methylamino)-5-nitro-1H-pyrimidin-4-one	CNC1=C(C(=NC(=N)N1)O)N(=O)=O	3.08299994	""	PubChem:(448810);biological
KBOPLILFJIQJSS	InChI=1S/C5H7N5O3/c1-9-3(6)2(10(12)13)4(11)8-5(9)7/h6H2,1H3,(H2,7,8,11)	C5H7N5O3	2	-166.96793329933772	""	CN1C(=C(C(=NC1=N)O)N(=O)=O)N	2.06599998	""	PubChem:(119096949)
UNNZPECXNRXOAY	InChI=1S/C5H7N5O3/c1-13-4-2(10(11)12)3(6)8-5(7)9-4/h1H3,(H4,6,7,8,9)	C5H7N5O3	3	-170.82619799275122	6-methoxy-5-nitropyrimidine-2,4-diamine	COC1=NC(=N)NC(=C1N(=O)=O)N	2.08299994	""	PubChem:(4576910)
USBIUQBFZKNMQA	InChI=1S/C2H3N7O4/c10-8(11)6-1-3-2(5-4-1)7-9(12)13/h(H3,3,4,5,6,7)	C2H3N7O4	4	-171.20105512869065	N-(3-nitramido-1H-1,2,4-triazol-5-yl)nitramide	C1(=NC(=NN1)NN(=O)=O)NN(=O)=O	2.20000005	""	PubChem:(3124697)
ZCJVKJQZFAZKRN	InChI=1S/C5H7N5O3/c1-7-5-8-3(6)2(10(12)13)4(11)9-5/h1H3,(H4,6,7,8,9,11)	C5H7N5O3	5	-172.2753526729809	""	CN=C1NC(=C(C(=N1)O)N(=O)=O)N	2.58800006	""	PubChem:(119096975)
PFIBVXCKFHLRDZ	InChI=1S/C5H7N5O3/c6-1-2-8-4(7)3(10(12)13)5(11)9-2/h1,6H2,(H3,7,8,9,11)	C5H7N5O3	6	-180.75461811890682	""	C(C1=NC(=C(C(=N1)N)N(=O)=O)O)N	0.781000018	""	PubChem:(83672105)
ITKFHEVTGUQOFX	InChI=1S/C5H7N5O3/c6-4-9-2(11)1(3(12)10-4)8-5(7)13/h(H3,7,8,13)(H4,6,9,10,11,12)/p-1	C5H7N5O3	7	-181.5900333906766	""	C1(=C(NC(=N)N=C1O)O)NC(=N)O	1.19500005	""	PubChem:(29972009 29972010)
KPUBYIKHPFIDQX	InChI=1S/C5H7N5O3/c6-2-1(8-4(7)12)3(11)10-5(13)9-2/h(H3,7,8,12)(H4,6,9,10,11,13)	C5H7N5O3	8	-183.55641068960094	""	C1(=C(N=C(N=C1N)O)O)NC(=N)O	0.485000014	""	PubChem:(45071782)
TVGJOBALFJADFG	InChI=1S/C5H7N5O3/c6-2-1(8-5(12)13)3(11)10-4(7)9-2/h8H,(H,12,13)(H5,6,7,9,10,11)	C5H7N5O3	9	-197.5643884930023	""	C1(=C(N)NC(=N)N=C1O)NC(=O)O	-0.312999994	""	KEGG Mine
QOYFEQHOEHXLDK	InChI=1S/C5H7N5O3/c1-2-8-4(6)3(10(12)13)5(7)9(2)11/h7,11H,6H2,1H3	C5H7N5O3	10	-197.96767623502652	""	CC1=NC(=C(C(=N)N1O)N(=O)=O)N	-0.023	""	PubChem:(12585098)
