inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
NFKKVNBPTJTZTG	InChI=1S/C8H12O4/c9-7(10)4-6(8(11)12)5-2-1-3-5/h5-6H,1-4H2,(H,9,10)(H,11,12)	C8H12O4	1	-80.32673451345781	2-cyclobutylbutanedioic acid	C1CC(C1)C(CC(=O)O)C(=O)O	0.888999999	""	PubChem:(21533921)
PTSAPRTVUVUNGB	InChI=1S/C8H12O4/c1-6(9)2-3-7(10)4-5-8(11)12/h2-5H2,1H3,(H,11,12)	C8H12O4	2	-89.06478804426793	4,7-dioxocaprylic acid	CC(=O)CCC(=O)CCC(=O)O	-0.810000002	""	PubChem:(244084 36690271);CHEBI:(73742)
FTFUNXKKJAHXFN	InChI=1S/C8H12O4/c9-7(10)4-5-2-1-3-6(5)8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	C8H12O4	3	-90.05455930684084	""	C1CC(CC(=O)O)C(C1)C(=O)O	0.677999973	""	PubChem:(23423000 23423021 74050998 101775845)
KPNLIOQRPMSQNQ	InChI=1S/C8H12O4/c1-4-2-5(7(9)10)6(3-4)8(11)12/h4-6H,2-3H2,1H3,(H,9,10)(H,11,12)	C8H12O4	4	-95.40887581659628	""	CC1CC(C(C1)C(=O)O)C(=O)O	0.612999976	""	PubChem:(70294710 70334041 97300335 97300336)
SWNHDRLLXFLNEF	InChI=1S/C8H12O4/c1-6(2-4-7(9)10)3-5-8(11)12/h1-5H2,(H,9,10)(H,11,12)	C8H12O4	5	-96.24922869481547	4-methylideneheptanedioic acid	C=C(CCC(=O)O)CCC(=O)O	0.165999994	""	PubChem:(18313800)
WNNYZUBTFCHJSS	InChI=1S/C8H12O4/c1-4-2-3-5(7(9)10)6(4)8(11)12/h4-6H,2-3H2,1H3,(H,9,10)(H,11,12)	C8H12O4	6	-96.35601846456677	""	CC1CCC(C1C(=O)O)C(=O)O	0.612999976	""	PubChem:(11041171 12313286 57847658)
DLGOIHZTLWRJHU	InChI=1S/C8H12O4/c1-4-2-5(4)6(8(11)12)3-7(9)10/h4-6H,2-3H2,1H3,(H,9,10)(H,11,12)	C8H12O4	7	-98.64219086360792	""	CC1CC1C(CC(=O)O)C(=O)O	0.828000009	""	PubChem:(70503273)
PXGZQGDTEZPERC	InChI=1S/C8H12O4/c9-7(10)5-1-2-6(4-3-5)8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	C8H12O4	8	-100.32171522921992	Maybridge1_003835	C1CC(CCC1C(=O)O)C(=O)O	0.252000004	""	PubChem:(14106 7056008 19833300);biological
OBVYAFFDNMPJQN	InChI=1S/C8H12O4/c1-4-2-5(7(9)10)3-6(4)8(11)12/h4-6H,2-3H2,1H3,(H,9,10)(H,11,12)	C8H12O4	9	-100.90548695901728	4-methylcyclopentane-1,3-dicarboxylic acid	CC1CC(CC1C(=O)O)C(=O)O	0.40200001	""	PubChem:(19905593)
BADYWVXUXAIUOE	InChI=1S/C8H12O4/c9-6(10)1-2-8(3-4-8)5-7(11)12/h1-5H2,(H,9,10)(H,11,12)	C8H12O4	10	-100.94119876675612	""	C(CC1(CC1)CC(=O)O)C(=O)O	0.779999971	""	PubChem:(90482667)
