inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
CWMYTDVKPGNTIL	InChI=1S/C19H30N2O12/c1-7(23)20-12-15(28)14(27)9(5-22)31-19(12)33-16-10-6-30-18(32-10)13(21-8(2)24)17(16)29-4-3-11(25)26/h9-10,12-19,22,27-28H,3-6H2,1-2H3,(H,20,23)(H,21,24)(H,25,26)	C19H30N2O12	1	-233.42240952678267	""	CC(=NC1C(C(C(CO)OC1OC2C3COC(C(C2OCCC(=O)O)N=C(C)O)O3)O)O)O	-2.48699999	""	EcoCyc Mine
KUCMUFJTQSJVTA	InChI=1S/C19H30N2O12/c1-9(23)28-8-14-15(30-10(2)24)16(31-11(3)25)17(32-12(4)26)19(33-14)29-7-13(20)18(27)21-5-6-22/h13-17,19,22H,5-8,20H2,1-4H3,(H,21,27)	C19H30N2O12	2	-240.5726798260994	""	CC(=O)OCC1C(C(C(C(OCC(C(=NCCO)O)N)O1)OC(=O)C)OC(=O)C)OC(=O)C	-1.72599995	""	PubChem:(10885288)
MWWQKONGFKUAEK	InChI=1S/C19H30N2O12/c1-6(17(27)28)30-16-12(21-8(3)24)18-29-5-10(32-18)15(16)33-19-11(20-7(2)23)14(26)13(25)9(4-22)31-19/h6,9-16,18-19,22,25-26H,4-5H2,1-3H3,(H,20,23)(H,21,24)(H,27,28)	C19H30N2O12	3	-241.2726545652676	(2r)-2-[[(1r,2s,3r,4r,5r)-4-Acetamido-2-[(2s,3r,4r,5s,6r)-3-Acetamido-6-(Hydroxymethyl)-4,5-Bis(Oxidanyl)oxan-2-Yl]oxy-6,8-Dioxabicyclo[3.2.1]octan-3-Yl]oxy]propanoic Acid	CC(C(=O)O)OC1C(C2OCC(C1OC3C(C(C(C(CO)O3)O)O)N=C(C)O)O2)N=C(C)O	-2.11899996	""	PubChem:(73729048 90658409 90658410);biological;Plantcyc:(CPD0-1081)
XEQUFFMEVTXSMA	InChI=1S/C20H26N6O8/c1-9(27)22-20-23-17(25(5)6)14-18(24-20)26(8-21-14)19-16(33-12(4)30)15(32-11(3)29)13(34-19)7-31-10(2)28/h8,13,15-16,19H,7H2,1-6H3,(H,22,23,24,27)	C20H26N6O8	4	-267.41181874473864	""	CC(=NC1=NC2=C(C(=N1)N(C)C)N=CN2C3C(C(C(COC(=O)C)O3)OC(=O)C)OC(=O)C)O	1.255	""	PubChem:(101062273)
VWOAYOXNDDJRIH	InChI=1S/C19H30N2O12/c1-7(18(28)29)31-16-10(20-8(2)24)6-30-12(5-23)17(16)33-19-13(21-9(3)25)15(27)14(26)11(4-22)32-19/h6-7,11-17,19,22-23,26-27H,4-5H2,1-3H3,(H,20,24)(H,21,25)(H,28,29)	C19H30N2O12	5	-269.1476184637288	""	CC(C(=O)O)OC1C(=COC(CO)C1OC2C(C(C(C(CO)O2)O)O)N=C(C)O)N=C(C)O	-2.21700001	""	EcoCyc Mine
LOYUXIHYYSVUOO	InChI=1S/C23H22N6O7/c1-12(30)33-10-16-19(34-13(2)31)20(35-14(3)32)23(36-16)29-11-25-18-21(26-15-7-5-4-6-8-15)27-17(9-24)28-22(18)29/h4-8,11,16,19-20,23H,10H2,1-3H3,(H,26,27,28)	C23H22N6O7	6	-277.67973714934584	""	CC(=O)OCC1C(C(C(N2C=NC3=C2N=C(C#N)N=C3NC4=CC=CC=C4)O1)OC(=O)C)OC(=O)C	1.78600001	""	PubChem:(66911753 66911756 66911758)
XIZIHTCNJAXTSB	InChI=1S/C20H26N6O8/c1-10(27)32-15-13(7-31-20(29)21-3)34-19(16(15)33-11(2)28)26-9-24-14-17(22-8-23-18(14)26)25-12-4-5-30-6-12/h8-9,12-13,15-16,19H,4-7H2,1-3H3,(H,21,29)(H,22,23,25)	C20H26N6O8	7	-278.78787191498225	[4-acetyloxy-2-(methylcarbamoyloxymethyl)-5-[6-(oxolan-3-ylamino)purin-9-yl]oxolan-3-yl] acetate	CC(=O)OC1C(COC(=NC)O)OC(C1OC(=O)C)N2C=NC3=C2N=CN=C3NC4CCOC4	0.626999974	""	PubChem:(10227550 18517589 20592059 44366871 59960648 70013293)
YOVOSYOXGGEYOH	InChI=1S/C20H26N6O8/c1-8(22-4)19(31)25-17-13-11(16(21)30)5-26(18(13)24-7-23-17)20-15(33-10(3)29)14(32-9(2)28)12(6-27)34-20/h5,7-8,12,14-15,20,22,27H,6H2,1-4H3,(H2,21,30)(H,23,24,25,31)	C20H26N6O8	8	-281.9196926215322	""	CC(C(=NC1=NC=NC2=C1C(=CN2C3C(C(C(CO)O3)OC(=O)C)OC(=O)C)C(=N)O)O)NC	0.187000006	""	PubChem:(117769071)
FOFGTHUHQQQUTN	InChI=1S/C24H22N2O10/c1-13(27)33-19-7-5-17(11-21(19)35-15(3)29)25-23(31)9-10-24(32)26-18-6-8-20(34-14(2)28)22(12-18)36-16(4)30/h5-12H,1-4H3,(H,25,31)(H,26,32)	C24H22N2O10	9	-287.6662039290632	""	CC(=O)OC1=CC=C(C=C1OC(=O)C)N=C(C=CC(=NC2=CC=C(C(=C2)OC(=O)C)OC(=O)C)O)O	1.77199996	""	PubChem:(57634498 57634533 76571423)
ITZMTBKPYJEPPX	InChI=1S/C24H22N2O10/c1-13(28)33-12-19-20(34-14(2)29)21(35-15(3)30)23(36-19)26-10-18(22(31)25-24(26)32)9-8-16-4-6-17(11-27)7-5-16/h4-7,10-11,19-21,23H,12H2,1-3H3,(H,25,31,32)	C24H22N2O10	10	-289.4345509078296	""	CC(=O)OCC1C(C(C(N2C=C(C#CC3=CC=C(C=C3)C=O)C(=NC2=O)O)O1)OC(=O)C)OC(=O)C	1.79400003	""	PubChem:(101386477)
QTCYWSORCQJCNI	InChI=1S/C19H30N2O12/c1-18(14(22)23)28-8-12(9-29-18)32-16(26)20-6-4-3-5-7-21-17(27)33-13-10-30-19(2,15(24)25)31-11-13/h12-13H,3-11H2,1-2H3,(H,20,26)(H,21,27)(H,22,23)(H,24,25)	C19H30N2O12	11	-300.2105101958156	""	CC1(C(=O)O)OCC(CO1)OC(=NCCCCCN=C(O)OC2COC(C)(C(=O)O)OC2)O	-0.180000007	""	PubChem:(11155827)
WTVDIRRCJNXTMP	InChI=1S/C19H30N2O12/c22-7-9-11(25)12(26)15(29)18(32-9)31-6-2-1-3-8(23)16-13(27)14(28)17(33-16)21-5-4-10(24)20-19(21)30/h4-5,8-9,11-18,22-23,25-29H,1-3,6-7H2,(H,20,24,30)	C19H30N2O12	12	-302.2070166409455	""	C(CCOC1C(C(C(C(CO)O1)O)O)O)CC(C2C(C(C(N3C=CC(=NC3=O)O)O2)O)O)O	-2.48799992	""	PubChem:(11236920 11454398)
