inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
ACPMYIIORVILBG	InChI=1S/C11H8/c1-2-3-5-8-11-9-6-4-7-10-11/h4,6-7,9-10H,1H3	C11H8	1	-59.0905018140022	Norcapillene	CC#CC#CC1=CC=CC=C1	3.77900004	""	KEGG:(C17796);Natural Products:(UNPD121617);PubChem:(10983572);CHEBI:(81344)
QPCKXALBLLVOLL	InChI=1S/C11H8/c1-2-3-5-8-11-9-6-4-7-10-11/h1,4,6-7,9-10H,3H2	C11H8	2	-62.865053115607715	1,4-pentadiynylbenzene	C#CCC#CC1=CC=CC=C1	3.20600009	""	PubChem:(312688)
ZZGANZXITREHOP	InChI=1S/C11H8/c1-2-3-5-8-11-9-6-4-7-10-11/h1,4,6-7,9-10H,8H2	C11H8	3	-69.61660763461715	2,4-Pentadiynylbenzene	C#CC#CCC1=CC=CC=C1	3.20600009	""	KEGG:(C17717);biological;HMDB:(32948);Natural Products:(UNPD101948);PubChem:(587245);CHEBI:(81290)
UWTZBVTWSKWXMN	InChI=1S/C11H10O/c12-10-6-2-5-9-11-7-3-1-4-8-11/h1-10H	C11H10O	4	-72.49402125031966	5-Phenylpenta-2,4-dienal	C1=CC=C(C=C1)C=CC=CC=O	2.68400002	""	biological;Natural Products:(UNPD11640);PubChem:(114651 6437819 10942727);KEGG Mine
ISCHCBAXHSLKOZ	InChI=1S/C11H12O2/c12-11(13)9-5-4-8-10-6-2-1-3-7-10/h1-4,6-8H,5,9H2,(H,12,13)	C11H12O2	5	-75.76891506143821	(E)-5-phenylpent-4-enoate	C1=CC=C(C=C1)C=CCCC(=O)O	2.64199996	""	PubChem:(576164 5370650 10487554 10511509 10511552 12578232 21752941)
SHKRKDNBUOUWRB	InChI=1S/C11H8/c1-2-4-9-6-11-7-10(11)5-8(9)3-1/h1-6H,7H2	C11H8	6	-77.58805593589166	1H-Cyclopropa(b)naphthalene	C1=CC2=C(C=C1)C=C3CC3=C2	3.23200011	""	PubChem:(136126 10606840);biological
PDTYEFCNOTZNFS	InChI=1S/C11H8/c1-7-9-6-5-8-3-2-4-10(9)11(7)8/h2-6H,1H3	C11H8	7	-80.51747317609872	""	CC1=C2C3=CC=C1C2=CC=C3	3.64299989	""	PubChem:(67832772)
SMRGIWCLEKDGKT	InChI=1S/C11H8/c1-3-8-4-2-6-10-7-9(5-1)11(8)10/h1-6H,7H2	C11H8	8	-81.47846585165388	Cyclobuta[de]naphthalene	C1=CC2=C3C(=C1)C=CC=C3C2	3.23200011	""	PubChem:(587795)
QBFPYGPHKUXRCL	InChI=1S/C11H10O/c1-10(12)6-5-9-11-7-3-2-4-8-11/h2-4,6-9H,1H3	C11H10O	9	-82.29875832504847	3,4-Pentadien-2-one, 5-phenyl-	CC(=O)C=C=CC1=CC=CC=C1	4.18300009	""	PubChem:(10942728)
RUETZBUVTWCCIZ	InChI=1S/C11H12O2/c1-2-10(11(12)13)8-9-6-4-3-5-7-9/h3-8H,2H2,1H3,(H,12,13)	C11H12O2	10	-83.3312078287092	2-benzylidenebutanoic acid	CCC(=CC1=CC=CC=C1)C(=O)O	2.5539999	""	PubChem:(235117 5355435 5462624 23177761 53433070);biological;Natural Products:(UNPD8851)
