inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
YQEZSHCKEAUPKV	InChI=1S/C7H11NO6P2/c8-4-5-1-2-6(15(9,10)11)3-7(5)16(12,13)14/h1-3H,4,8H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	1	-3047.974290819544	""	C1=C(CN)C(=CC(=C1)P(=O)(O)O)P(=O)(O)O	-2.49799991	""	PubChem:(87105825)
WQUDGTWABBZGDQ	InChI=1S/C7H11NO6P2/c8-4-5-1-2-6(15(9,10)11)7(3-5)16(12,13)14/h1-3H,4,8H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	2	-3051.7242016397477	[4-(aminomethyl)-2-phosphonophenyl]phosphonic acid	C1=C(C=C(C(=C1)P(=O)(O)O)P(=O)(O)O)CN	-2.49799991	""	PubChem:(59073933)
OBOOSHNKOYXSMB	InChI=1S/C7H11NO6P2/c8-14-16(12,13)7(15(9,10)11)6-4-2-1-3-5-6/h1-5,7H,8H2,(H,12,13)(H2,9,10,11)	C7H11NO6P2	3	-3065.689890034385	""	C1=CC=C(C=C1)C(P(=O)(O)O)P(=O)(O)ON	-2.33200002	""	PubChem:(87519042)
CTJAYMGLKYDECI	InChI=1S/C7H11NO6P2/c8-6-3-1-5(2-4-6)7(15(9,10)11)16(12,13)14/h1-4,7H,8H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	4	-3067.495362978737	Phosphonic acid, [(4-aminophenyl)methylene]bis-	C1=C(C=CC(=C1)N)C(P(=O)(O)O)P(=O)(O)O	-2.63899994	""	PubChem:(59073938)
IDYCJOKDHJLCGO	InChI=1S/C7H11NO6P2/c8-7(15(9,10)11,16(12,13)14)6-4-2-1-3-5-6/h1-5H,8H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	5	-3069.2285678087683	(amino-phenyl-phosphonomethyl)phosphonic acid	C1=CC=C(C=C1)C(N)(P(=O)(O)O)P(=O)(O)O	-2.83599997	""	PubChem:(438132)
LPCJMMSESFCAEX	InChI=1S/C7H11NO6P2/c8-14-16(12,6-15(9,10)11)13-7-4-2-1-3-5-7/h1-5H,6,8H2,(H2,9,10,11)	C7H11NO6P2	6	-3070.9052237598567	""	C1=CC=C(C=C1)OP(=O)(CP(=O)(O)O)ON	-1.27600002	""	PubChem:(88383942)
VMLDSRLBCSXNDQ	InChI=1S/C7H11NO6P2/c8-6-4-2-1-3-5(6)7(15(9,10)11)16(12,13)14/h1-4,7H,8H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	7	-3072.1779944833434	[(2-aminophenyl)-phosphonomethyl]phosphonic acid	C1=CC(=C(C=C1)N)C(P(=O)(O)O)P(=O)(O)O	-2.63899994	""	PubChem:(14275558)
DFAUNILRIVFEFY	InChI=1S/C7H11NO6P2/c8-15(9,14-16(10,11)12)13-6-7-4-2-1-3-5-7/h1-5H,6H2,(H2,8,9)(H2,10,11,12)	C7H11NO6P2	8	-3076.5213527260526	""	C1=CC=C(C=C1)COP(=O)(N)OP(=O)(O)O	-1.31400001	""	PubChem:(87475280 90907664)
PELZMOZBCKCJPH	InChI=1S/C7H11NO6P2/c9-15(10,14-16(11,12)13)8-6-7-4-2-1-3-5-7/h1-5,9-10H,6H2,(H2,11,12,13)	C7H11NO6P2	9	-3082.0935318332768	""	C1=CC=C(C=C1)CN=P(O)(O)OP(=O)(O)O	-1.91100001	""	PubChem:(87475279)
INYQAGVCCGRGDR	InChI=1S/C7H11NO6P2/c9-15(10,11)8(16(12,13)14)6-7-4-2-1-3-5-7/h1-5H,6H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	10	-3083.1360532865797	""	C1=CC=C(C=C1)CN(P(=O)(O)O)P(=O)(O)O	-1.72300005	""	PubChem:(14942754)
XVNZXEWQQDCZSM	InChI=1S/C7H11NO6P2/c9-15(10,11)7(16(12,13)14)8-6-4-2-1-3-5-6/h1-5,7-8H,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	11	-3083.219820038448	[anilino(phosphono)methyl]phosphonic acid	C1=CC=C(C=C1)NC(P(=O)(O)O)P(=O)(O)O	-2.06500006	""	PubChem:(450256)
STIQDYTWGLBZML	InChI=1S/C7H9NO5P2/c8-6-3-1-5(2-4-6)7(9,14-10)15(11,12)13/h1-4,9H,8H2,(H2,11,12,13)	C7H9NO5P2	12	-3105.8594590452194	""	C1=C(C=CC(=C1)N)C(O)(P=O)P(=O)(O)O	-2.65199995	""	PubChem:(21933766)
DZFNOJOXTVNYGX	InChI=1S/C7H9NO5P2/c8-13-15(11,12)7(9,14-10)6-4-2-1-3-5-6/h1-5,9H,8H2,(H,11,12)	C7H9NO5P2	13	-3115.9243664174646	""	C1=CC=C(C=C1)C(O)(P=O)P(=O)(O)ON	-2.34500003	""	PubChem:(87957936)
LMEUGMVMKAWITH	InChI=1S/C7H11NO6P2/c9-15(10,11)5-7(16(12,13)14)6-1-3-8-4-2-6/h1-4,7H,5H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	14	-3116.7599332034897	1-(4-pyridyl)ethane-1,2-bisphosphonate	C1=C(C=CN=C1)C(CP(=O)(O)O)P(=O)(O)O	-2.71600008	""	PubChem:(406076)
QNDFCGRVKQTFAI	InChI=1S/C7H11NO6P2/c9-15(10,11)7(16(12,13)14)6-8-4-2-1-3-5-8/h1-5,7H,6H2,(H3-,9,10,11,12,13,14)/p+1	C7H11NO6P2	15	-3119.2064587108785	bisphosphonate, 60	C1=CC=[N+](C=C1)CC(P(=O)(O)O)P(=O)(O)[O-]	-1.29700005	""	PubChem:(11521856 15183102)
ULHIXHOEBPSBLC	InChI=1S/C7H11NO6P2/c9-15(10,11)7(16(12,13)14)5-6-1-3-8-4-2-6/h1-4,7H,5H2,(H2,9,10,11)(H2,12,13,14)	C7H11NO6P2	16	-3122.2878233528213	Phosphonic acid, [2-(4-pyridinyl)ethylidene]bis-	C1=C(C=CN=C1)CC(P(=O)(O)O)P(=O)(O)O	-2.71199989	""	PubChem:(18332370)
NGPTZQXFPVRJFW	InChI=1S/C7H11NO6P2/c1-15(9,10)14-16(11,12)13-6-7-2-4-8-5-3-7/h2-5H,6H2,1H3,(H,9,10)(H,11,12)	C7H11NO6P2	17	-3122.9803895401074	""	CP(=O)(O)OP(=O)(O)OCC1=CC=NC=C1	-1.50399995	""	PubChem:(88859199)
