inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
SDEROXDNHLVKSA	InChI=1S/C18H31N/c1-2-3-4-5-9-14-18(19-15-10-11-16-19)17-12-7-6-8-13-17/h17-18H,2-8,10-13,15-16H2,1H3	C18H31N	1	-89.02835991181887	""	CCCCCC#CC(C1CCCCC1)N2CCCC2	6.15500021	""	PubChem:(102256290)
HANVXTAOTSAFKY	InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-12-17-13-10-14-18-15-11-16-19(17)18/h17-18H,2-7,10-16H2,1H3	C18H31N	2	-92.75095200513732	(5S,8aS)-5-dec-2-ynyl-1,2,3,5,6,7,8,8a-octahydroindolizine	CCCCCCCC#CCC1CCCC2CCCN12	5.84100008	""	PubChem:(11149674 11482401 101038868)
NWRVVJVWFKFGFF	InChI=1S/C18H31N/c1-2-3-4-9-14-18(17-12-7-5-8-13-17)19-15-10-6-11-16-19/h17-18H,2-8,10-13,15-16H2,1H3	C18H31N	3	-94.78481959873857	""	CCCCC#CC(C1CCCCC1)N2CCCCC2	5.94399977	""	PubChem:(102405771)
KHWCIHOJZIZWBL	InChI=1S/C18H31N/c1-3-4-5-6-11-16-19(2)17-12-10-15-18-13-8-7-9-14-18/h7-9,13-14H,3-6,10-12,15-17H2,1-2H3	C18H31N	4	-103.32095445417303	""	CCCCCCCN(C)CCCCC1=CC=CC=C1	5.91499996	""	PubChem:(70611622)
YTDWQHVJFBMDGP	InChI=1S/C18H31N/c1-2-3-4-5-6-11-19-15-9-7-13-12-14-8-10-16(19)18(14)17(13)15/h13-18H,2-12H2,1H3	C18H31N	5	-105.74665808790205	""	CCCCCCCN1C2CCC3CC4CCC1C4C32	5.28299999	""	PubChem:(70999026)
SDKBRJQEKGUWQE	InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-6,9-17H2,1H3	C18H31N	6	-108.22804062042562	11-Octadecynenitrile	CCCCCCC#CCCCCCCCCCC#N	7.60900021	""	PubChem:(548883)
NPUREDFPSYXSQW	InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-11,14-17H2,1H3	C18H31N	7	-109.14030462427571	6-Octadecynenitrile	CCCCCCCCCCCC#CCCCCC#N	7.60900021	""	PubChem:(584095)
TWMWUMMHJZPNEO	InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-10,13-17H2,1H3	C18H31N	8	-109.14030462427571	""	CCCCCCCCCCC#CCCCCCC#N	7.60900021	""	PubChem:(54337449)
SNVAOTFGBPQRDB	InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-8,11-17H2,1H3	C18H31N	9	-109.14030462427571	9-Octadecynenitrile	CCCCCCCCC#CCCCCCCCC#N	7.60900021	""	PubChem:(535087)
VWUSLFCCWWZUQA	InChI=1S/C18H31N/c1-3-19(4-2)17-13-8-6-5-7-10-14-18-15-11-9-12-16-18/h9,11-12,15-16H,3-8,10,13-14,17H2,1-2H3	C18H31N	10	-109.3164567445902	""	CCN(CC)CCCCCCCCC1=CC=CC=C1	5.98000002	""	PubChem:(70613015)
OTPRUZIEXGCMPL	InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h2-5,10-19H2,1H3	C18H31N	11	-109.4721123896597	octadeca-10,12-diyn-1-amine	CCCCCC#CC#CCCCCCCCCCN	7.0619998	""	PubChem:(14508699)
PAIBSDDTRSBTLK	InChI=1S/C18H31N/c1-3-5-6-7-11-16-19(4-2)17-12-15-18-13-9-8-10-14-18/h8-10,13-14H,3-7,11-12,15-17H2,1-2H3	C18H31N	12	-110.66686219328616	Benzenepropanamine, N-ethyl-N-heptyl-	CCCCCCCN(CC)CCCC1=CC=CC=C1	5.76900005	""	PubChem:(12997921)
YYWIIBCNNNOJQP	InChI=1S/C18H31N/c1-3-4-5-6-7-8-9-13-16-19(2)17-18-14-11-10-12-15-18/h10-12,14-15H,3-9,13,16-17H2,1-2H3	C18H31N	13	-111.89566333655817	Benzenemethanamine, N-decyl-N-methyl-	CCCCCCCCCCN(C)CC1=CC=CC=C1	6.53700018	""	PubChem:(14068062)
FIHZPUAKGUAAJK	InChI=1S/C18H31N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h6-7,9-10H,2-5,8,11-17H2,1H3	C18H31N	14	-112.99576682749286	9,12-Octadecadienenitrile, (Z,Z)-	CCCCCC=CCC=CCCCCCCCC#N	7.97599983	""	PubChem:(106337 6437199 11118852)
