inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
DDLSDEHNYYDOHY	InChI=1S/C4H8N6O2/c11-2-1-5-4(12)6-3-7-9-10-8-3/h11H,1-2H2,(H3,5,6,7,8,9,10,12)	C4H8N6O2	1	-129.00970667776838	""	C(CO)N=C(N=C1NNN=N1)O	-1.04900002	""	PubChem:(57817479)
DTQNITMIGZRKAG	InChI=1S/C4H10N6O3/c5-1(11)8-4(9-2(6)12)10-3(7)13/h4H,(H3,5,8,11)(H3,6,9,12)(H3,7,10,13)	C4H10N6O3	2	-131.79790423990448	""	C(=N)(NC(NC(=N)O)NC(=N)O)O	0.574999988	""	PubChem:(88064248)
WJUXATYHPMEDRO	InChI=1S/C4H8N6O2/c5-3(11)9-7-1-2-8-10-4(6)12/h1-2H,(H3,5,9,11)(H3,6,10,12)	C4H8N6O2	3	-142.6722968022331	Glyoxal semicarbosazone	C(=NNC(=N)O)C=NNC(=N)O	1.84000003	""	PubChem:(313149 6143044 9555053)
KGPIPUJSXQUJDI	InChI=1S/C4H8N6O2/c5-9-7-3(1-11)4(2-12)8-10-6/h3-4,11-12H,1-2H2	C4H8N6O2	4	-142.85012400041848	1,4-Butanediol, 2,3-diazido-, (2S,3S)-	C(C(C(CO)N=[N+]=[N-])N=[N+]=[N-])O	-0.745999992	""	PubChem:(11095077 11105812 71340862)
BPISYIZLDVUTAP	InChI=1S/C4H6N6O/c5-2-8-3(6)10-4(9-2)7-1-11/h1H,(H5,5,6,7,8,9,10,11)	C4H6N6O	5	-155.03771508923015	Formamide, N-(4,6-diamino-s-triazin-2-yl)-	C(=NC1=NC(=N)NC(=N)N1)O	0.441000015	""	PubChem:(25796 20638896 20638897);biological
CDCXFRFBOIIECV	InChI=1S/C4H10N6O3/c5-3(13)9-10-4(8-6)7-1-2(11)12/h1,6H2,(H,11,12)(H3,5,9,13)(H2,7,8,10)	C4H10N6O3	6	-157.15212464791423	""	C(C(=O)O)N=C(NN)NNC(=N)O	-1.16600001	""	PubChem:(10702824)
PAEKZULDRHVFHG	InChI=1S/C4H6N6O/c5-9-7-4-6-3-10(8-4)1-2-11/h3,11H,1-2H2	C4H6N6O	7	-158.01406720021382	1H-1,2,4-Triazole-1-ethanol, 3-azido-	C(CO)N1C=NC(=N1)N=[N+]=[N-]	-0.437999994	""	PubChem:(23250692)
ZVIPCCOBKAHICH	InChI=1S/C4H8N6O2/c5-9-7-1-4(12)3(2-11)8-10-6/h3-4,11-12H,1-2H2	C4H8N6O2	8	-161.13192858968495	""	C(C(C(CO)N=[N+]=[N-])O)N=[N+]=[N-]	-0.811999977	""	PubChem:(25188739)
DECWURIPUMFHLD	InChI=1S/C4H10N6O3/c5-7-3(11)1-10(9-13)2-4(12)8-6/h1-2,5-6H2,(H,7,11)(H,8,12)	C4H10N6O3	9	-163.68651112182928	N,N-bis(2-hydrazinyl-2-oxoethyl)nitrous amide	C(C(=NN)O)N(CC(=NN)O)N=O	-2.14499998	""	PubChem:(225504)
PXFSOFJBAKOHRY	InChI=1S/C4H10N6O3/c1-10(9-3(6)12)4(13)8-7-2(5)11/h1H3,(H,8,13)(H3,5,7,11)(H3,6,9,12)	C4H10N6O3	10	-165.67750486204437	""	CN(C(=NNC(=N)O)O)NC(=N)O	1.01800001	""	PubChem:(119095450)
