inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
RSJNXNRLEKOOSS	InChI=1S/C6H14O2P2/c1-5(7)4-10(2)6(8)3-9/h2,5-8H,3-4,9H2,1H3	C6H14O2P2	1	-84.31765119050075	""	CC(CP(#C)C(CP)O)O	0.108999997	""	PubChem:(122682152)
IERDWJPSPKUIMO	InChI=1S/C6H14O2P2/c1-3-9(4-2)5-6-10(7)8/h3-6H2,1-2H3	C6H14O2P2	2	-85.04933822871325	""	CCP(CC)CCP(=O)=O	1.24300003	""	PubChem:(88799302)
YEQDDFFMGRZEDA	InChI=1S/C6H14O2P2/c1-4-9(5-2)6(3)10(7)8/h6H,4-5H2,1-3H3	C6H14O2P2	3	-91.69205675825053	""	CCP(CC)C(C)P(=O)=O	1.18200004	""	PubChem:(88799303)
MMUSEYHOSCGNDY	InChI=1S/C6H10P2/c1-4-5(2)8-6(3)7-4/h7H,1-3H3	C6H10P2	4	-94.27530243959077	""	CC1=C(C)P=C(C)P1	0.950999975	""	PubChem:(54080578)
BEJCZVBHFIXBKU	InChI=1S/C6H10P2/c7-6(8)4-2-1-3-5-6/h1-4H,5,7-8H2	C6H10P2	5	-107.27667175771674	(1-phosphanylcyclohexa-2,4-dien-1-yl)phosphane	C1=CCC(C=C1)(P)P	0.837000012	""	PubChem:(17962639)
KLOUDXKEBLBMRV	InChI=1S/C6H10P2/c7-6(8)5-3-1-2-4-5/h1-6H,7-8H2	C6H10P2	6	-107.7951229646319	""	C1=CC(C=C1)C(P)P	1.25399995	""	PubChem:(87441709)
FMYZGKFHUJSKMC	InChI=1S/C6H10P2/c1-2-3-4-5-6-7-8-6/h2-3,6H,4-5H2,1H3	C6H10P2	7	-111.63081136526345	""	CC=CCCC1P=P1	2.30900002	""	PubChem:(89412194)
IKHWIPBIBOTOQF	InChI=1S/C6H10P2/c1-6-4-2-3-5-7-8-6/h3,5-6H,2,4H2,1H3	C6H10P2	8	-118.6109315808513	""	CC1CCC=CP=P1	1.93700004	""	PubChem:(89340633)
AZWGYUDUEGMXLY	InChI=1S/C6H14O2P2/c1-8-6(7)4-3-5-10(2)9/h3-5,9H2,1-2H3	C6H14O2P2	9	-121.54896444397157	methyl 4-[methyl(phosphanyl)phosphanyl]butanoate	COC(=O)CCCP(C)P	1.21000004	""	PubChem:(22090844)
JPIHLISXFFAAIN	InChI=1S/C6H12OP2/c1-3-5(8)7-6(9)4-2/h3-6H,1-2,8-9H2	C6H12OP2	10	-121.88732027747456	""	C=CC(OC(C=C)P)P	1.24600005	""	PubChem:(88442107)
VFBCDLXKRGJYOD	InChI=1S/C6H14O2P2/c1-9-5-3-7-10(2)8-4-6-9/h3-6H2,1-2H3	C6H14O2P2	11	-123.57865898184988	""	CP1CCOP(C)OCC1	1.21899998	""	PubChem:(12691841)
RONVTAVLPKPKQJ	InChI=1S/C6H14O2P2/c1-4(3-10-9)5(2)6(7)8/h4-5,10H,3,9H2,1-2H3,(H,7,8)	C6H14O2P2	12	-124.27693105825735	""	CC(CPP)C(C)C(=O)O	0.950999975	""	PubChem:(54277650)
CVMHKCOSVFBPRB	InChI=1S/C6H10P2/c1-5-3-4-8(2)6(5)7/h3-4H,7H2,1-2H3	C6H10P2	13	-131.76831111997137	(1,3-dimethylphosphol-2-yl)phosphane	CC1=C(P)P(C)C=C1	1.49699998	""	PubChem:(21095388)
YNFFRJCNNRSJPP	InChI=1S/C6H10P2/c1-6(2)4-3-5-8-7/h3,6H,4H2,1-2H3	C6H10P2	14	-134.9596503173295	""	CC(C)CC=C=[P+]=[P-]	4.0170002	""	PubChem:(122625902)
LMXVOEWUSITQPL	InChI=1S/C6H12OP2/c1-3-6(2)4-5-8-9-7/h4,8H,3,5H2,1-2H3	C6H12OP2	15	-135.47394738479562	""	CCC(=CCPP=O)C	1.08200002	""	PubChem:(89594603)
GJINQBGXRLEYSA	InChI=1S/C6H12OP2/c8-5-1-3-7-4-2-6-9/h1-2,5-6H,3-4,8-9H2	C6H12OP2	16	-138.2033162648566	""	C(=CP)COCC=CP	1.34200001	""	PubChem:(88442108)
KKFZERMIVAYFRV	InChI=1S/CH8N4O4/c2-6-1(7-3,8-4)9-5/h2-5H2	CH8N4O4	17	-138.88957467806566	O-(triaminooxymethyl)hydroxylamine	C(ON)(ON)(ON)ON	-4.22399998	""	PubChem:(11400819)
VTFUKLWGNKVZTQ	InChI=1S/C6H10P2/c1-4-5(2)7-8-6(4)3/h5H,1-3H3	C6H10P2	18	-140.31770949323274	""	CC1=C(C)P=PC1C	0.91900003	""	PubChem:(18969929)
NKUQVNOVRUWIAS	InChI=1S/C8H7N2P/c1-2-4-7(5-3-1)8-6-9-11-10-8/h1-6,11H	C8H7N2P	19	-141.57796334286536	""	C1=CC=C(C=C1)C2=NPN=C2	2.14400005	""	PubChem:(69502598)
LCODSFSCANIGRV	InChI=1S/C6H10P2/c1-4-5(2)7-8-6(4)3/h7H,1-3H3	C6H10P2	20	-145.7879435069529	3,4,5-trimethyl-1H-diphosphole	CC1=C(C)PP=C1C	0.950999975	""	PubChem:(18969893)
FKTZSFYOHSGKOZ	InChI=1S/C8H7N2P/c11-8-9-5-6-3-1-2-4-7(6)10-8/h1-5H,11H2	C8H7N2P	21	-151.31998264155231	""	C1=CC2=C(C=C1)N=C(N=C2)P	1.13199997	""	PubChem:(53804613)
JIYAQSXQADHAFT	InChI=1S/C6H14O2P2/c1-2-4-6-9-10-8-7-5-3-1/h9-10H,1-6H2	C6H14O2P2	22	-152.4026451068908	""	C1CCCPPOOCC1	1.41600001	""	PubChem:(87476098)
UIOULQDCVMTTEM	InChI=1S/C6H14O2P2/c1-6(9,10)4-3-5(7)8-2/h3-4,9-10H2,1-2H3	C6H14O2P2	23	-153.08016875294805	methyl 4,4-bis(phosphanyl)pentanoate	CC(CCC(=O)OC)(P)P	0.846000016	""	PubChem:(60038366)
BJCCRVYUUGDLGP	InChI=1S/C8H7N2P/c1-2-4-7(5-3-1)8-10-9-6-11-8/h1-6,11H	C8H7N2P	24	-159.8339536504	3-phenyl-4H-1,2,4-diazaphosphole	C1=CC=C(C=C1)C2=NN=CP2	2.99900007	""	PubChem:(23413742)
KNEWCHXYRAMIDN	InChI=1S/C6H14O2P2/c1-5(2)7-4-6(3,8-5)10-9/h10H,4,9H2,1-3H3	C6H14O2P2	25	-161.5487162354467	phosphanyl-(2,2,4-trimethyl-1,3-dioxolan-4-yl)phosphane	CC1(C)OCC(C)(O1)PP	0.98299998	""	PubChem:(22956548)
ZSBDTMVRGPJQLQ	InChI=1S/C8H7N2P/c1-2-4-8(5-3-1)10-7-11-6-9-10/h1-7H	C8H7N2P	26	-164.55850645008147	1H-1,2,4-Diazaphosphole, 1-phenyl-	C1=CC=C(C=C1)N2C=PC=N2	2.35700011	""	PubChem:(13664979)
QGZAHEYJZLWZDX	InChI=1S/C6H14O2P2/c1-3-6(2,7)4-5-8-10-9/h7,9H,3-5H2,1-2H3	C6H14O2P2	27	-165.4934667864227	1-(diphosphenyloxy)-3-methylpentan-3-ol	CCC(C)(CCOP=P)O	0.488999993	""	PubChem:(56947006);biological
RBYQDHYFNYMNDZ	InChI=1S/C6H14O2P2/c1-6(9(2,3)7)10(4,5)8/h1H2,2-5H3	C6H14O2P2	28	-167.93991690975986	""	C=C(P(=O)(C)C)P(=O)(C)C	0.889999986	""	PubChem:(92007593)
SWTCWKAMNQPABK	InChI=1S/C8H7N2P/c1-2-4-7(5-3-1)8-6-9-10-11-8/h1-6,11H	C8H7N2P	29	-179.49915312097667	""	C1=CC=C(C=C1)C2=CN=NP2	2.79299998	""	PubChem:(69502600)
JFDIZSNOWICKCF	InChI=1S/C6H14O2P2/c1-6(2,3)8-5(7)10-9-4/h9-10H,1-4H3	C6H14O2P2	30	-196.21000914492896	tert-butyl (2-methyldiphosphanyl)formate	CC(C)(C)OC(=O)PPC	1.80200005	""	PubChem:(59518699)
BCDBUBQWUMHCBO	InChI=1S/C8H7N2P/c11-8-5-6-3-1-2-4-7(6)9-10-8/h1-5H,11H2	C8H7N2P	31	-204.30943131096328	""	C1=CC2=C(C=C1)N=NC(=C2)P	1.34300005	""	PubChem:(91187036);biological
DVUGJKOAZIKAAF	InChI=1S/C8H9N2OP/c9-8-4-3-7(6-10-8)2-1-5-11-12/h3-4,6H,5,12H2,(H2,9,10)	C8H9N2OP	32	-230.07307450198465	5-(3-phosphanyloxyprop-1-ynyl)pyridin-2-amine	C(#CC1=CNC(=N)C=C1)COP	0.805000007	""	PubChem:(20583211 59113299)
RMUOCATXZLJCIR	InChI=1S/C8H7N2P/c11-10-8-7-4-2-1-3-6(7)5-9-8/h1-4,11H,5H2	C8H7N2P	33	-237.1355594687864	3H-isoindol-1-yliminophosphane	C1=CC2=C(C=C1)C(=NC2)N=P	1.10500002	""	PubChem:(59034741)
XYDFJMURJPCWIJ	InChI=1S/C8H9N2OP/c1-6-3-2-4-7(5-6)8(11)10-12-9/h2-5H,1H3,(H2,9,10,11)	C8H9N2OP	34	-238.94779484808785	""	CC1=CC=CC(=C1)C(=NP=N)O	2.48000002	""	PubChem:(89472856)
WRQSKSRBJIQIMC	InChI=1S/C8H9N2OP/c9-4-1-2-6-3-5-12-7(6)8(10)11/h3,5,12H,1-2H2,(H2,10,11)	C8H9N2OP	35	-245.08987917322435	""	C(CC1=C(C(=N)O)PC=C1)C#N	0.512000024	""	PubChem:(67824899)
SWFWVHWDZWTCAY	InChI=1S/C8H9N2OP/c9-5-6-10-7-1-3-8(11-12)4-2-7/h1-4,10H,6,12H2	C8H9N2OP	36	-264.1836949241755	""	C1=C(C=CC(=C1)OP)NCC#N	0.661000013	""	PubChem:(123820928)
FBOHRKKVHWHWAD	InChI=1S/C8H9N2OP/c1-10-8-4-7(9)3-2-6(8)5-11-12/h2-4H,5,9,12H2	C8H9N2OP	37	-277.41127574308086	3-isocyano-4-(phosphanyloxymethyl)aniline	[C-]#[N+]C1=CC(=CC=C1COP)N	0.00999999978	""	PubChem:(23398308)
XXVYCHZLTGHDND	InChI=1S/C8H9N2OP/c1-2-6-10(12)8(11)7-4-3-5-9-7/h1,3-5,9H,6,12H2	C8H9N2OP	38	-284.40128100812007	""	C#CCN(C(=O)C1=CC=CN1)P	0.67900002	""	PubChem:(57824817)
PQFMSMOBPCBLRT	InChI=1S/C8H9N2OP/c11-5-6-4-10(12)8-7(6)2-1-3-9-8/h1-3,5-6H,4,12H2	C8H9N2OP	39	-322.3166723704495	""	C1=CN=C2C(=C1)C(CN2P)C=O	1.28100002	""	PubChem:(89005593)
