inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
BYEOGBPFKQWJHB	InChI=1S/C4H4N6O3/c11-1-5-3(9-7-1)13-4-6-2(12)8-10-4/h(H2,5,7,9,11)(H2,6,8,10,12)	C4H4N6O3	1	-168.5189575002817	""	C1(=NC(=NN1)OC2=NNC(=N2)O)O	0.467000008	""	PubChem:(56612789)
BSBGJJQQZUZGOT	InChI=1S/C4H6N6O4/c5-2-1(10(13)14)3(6)9(12)4(7)8(2)11/h5,7,11-12H,6H2	C4H6N6O4	2	-204.5786869516383	2,4,6-triamino-5-nitropyrimidine-1,3-diol	C1(=C(N)N(C(=N)N(C1=N)O)O)N(=O)=O	0.244000003	""	PubChem:(537553)
OJDWTWFVAYSXSZ	InChI=1S/C4H4N6O3/c11-4-6-3-7-5-1-2-8(3)9(4)10(12)13/h1-2H2	C4H4N6O3	3	-213.08123409989238	""	C1CN2C(=NC(=O)N2N(=O)=O)N=N1	0.050999999	""	PubChem:(71421386)
XHSPTRDZKHVPBV	InChI=1S/C4H4N6O3/c11-4-6-3-7-5-1-2-8(3)9(4)10(12)13/h1H,2H2,(H,6,7,11)	C4H4N6O3	4	-219.89139457374736	6-nitro-1,4-dihydro-[1,2,4]triazolo[5,1-c][1,2,4]triazin-7-one	C1=NNC2=NC(=O)N(N2C1)N(=O)=O	0.421000004	""	PubChem:(21122528)
XKLRLZHADFEIGI	InChI=1S/C4H6N6O4/c5-3(11)9(7-13)1-2-10(8-14)4(6)12/h1-2H,(H2,5,11)(H2,6,12)	C4H6N6O4	5	-241.42105382143825	Urea, N,N''''-1,2-ethenediylbis(N-nitroso-	C(=CN(C(=N)O)N=O)N(C(=N)O)N=O	-0.231999993	""	PubChem:(3036513)
CJCGDHSEWFLYPQ	InChI=1S/C4H4N6O3/c11-7-1-2(8-12)6-4-3(5-1)9-13-10-4/h5-6,9-10H	C4H4N6O3	6	-260.33206007146026	5,6-di(hydroxyimino)-4,7-dihydro-1,2,5-oxadiazolo[3,4-b]pyrazine	C1(=C(NC2=C(N1)NON2)N=O)N=O	3.77399993	""	PubChem:(2829093)
JEXRKTUSWXIDMH	InChI=1S/C4H4N6O3/c11-3(5-1-7-9-3)13-4(12)6-2-8-10-4/h1-2,11-12H	C4H4N6O3	7	-270.51875530860457	""	C1=NC(N=N1)(O)OC2(N=CN=N2)O	-0.758000016	""	PubChem:(57133219)
CFIGIQDDQQTYTF	InChI=1S/C4H4N6O3/c11-1-2(12)5-8-4(13)3-6-9-10-7-3/h1H,(H,5,12)(H,8,13)(H,6,7,9,10)	C4H4N6O3	8	-276.09830739717887	""	C(=O)C(=NN=C(C1=NNN=N1)O)O	1.26999998	""	PubChem:(57221438)
YCCVUGMGVZDNHM	InChI=1S/C4H4N6O3/c11-3-2(10(12)13)7-8-4-5-1-6-9(3)4/h1,3,11H,(H,5,6,8)	C4H4N6O3	9	-276.67170358611145	3-nitro-1H,4H-1,2,4-triazolo[5,1-c]1,2,4-triazin-4-ol	C1=NC2=NN=C(C(N2N1)O)N(=O)=O	0.924000025	""	PubChem:(6101059 51415676 51415679)
KGSFQTMMBLIREF	InChI=1S/C4H4N6O3/c11-8-2-7-9-3-4(10(12)13)6-1-5-3/h1-2,9H,(H,5,6)	C4H4N6O3	10	-283.0242085472936	""	C1=NC(=C(N1)N(=O)=O)NN=CN=O	1.71599996	""	PubChem:(56688120)
