inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
IBEGTDSMPGORAZ	InChI=1S/C19H22N8O6/c1-22-9-20-14-12(22)16(30)26(18(32)23(14)2)6-4-7-27-17(31)13-15(24(3)19(27)33)21-10-25(13)8-5-11(28)29/h9-10H,4-8H2,1-3H3,(H,28,29)	C19H22N8O6	1	-297.1381638530855	""	CN1C=NC2=C1C(=O)N(CCCN3C(=O)C4=C(N=CN4CCC(=O)O)N(C)C3=O)C(=O)N2C	-0.617999971	""	PubChem:(15602981)
YYDFRDCXYQAHNW	InChI=1S/C20H26N4O11/c1-9(25)21-14-6-7-24(19(29)22-14)18-15(23-20(30)31-5)17(34-12(4)28)16(33-11(3)27)13(35-18)8-32-10(2)26/h6-7,13,15-18H,8H2,1-5H3,(H,23,30)(H,21,22,25,29)	C20H26N4O11	2	-302.17142152597665	[6-(4-acetamido-2-oxopyrimidin-1-yl)-3,4-diacetyloxy-5-(methoxycarbonylamino)oxan-2-yl]methyl acetate	CC(=NC1=NC(=O)N(C=C1)C2C(C(C(C(COC(=O)C)O2)OC(=O)C)OC(=O)C)N=C(O)OC)O	-0.266000003	""	PubChem:(230223 92222651 92222652 92222653 92222655)
TXSONNFSSQTOBQ	InChI=1S/C19H22N8O6/c1-20-18(30)26-32-7-11-13(28)14(29)17(33-11)27-9-23-12-15(21-8-22-16(12)27)25-19(31)24-10-5-3-2-4-6-10/h2-6,8-9,11,13-14,17,28-29H,7H2,1H3,(H2,20,26,30)(H2,21,22,24,25,31)	C19H22N8O6	3	-313.9368516939161	""	CN=C(NOCC1C(C(C(N2C=NC3=C2N=CN=C3NC(=NC4=CC=CC=C4)O)O1)O)O)O	0.953000009	""	PubChem:(90968099)
RMYJHNVQHRLDIJ	InChI=1S/C19H22N8O6/c1-30-16-22-14(23-17(26-16)31-2)20-11-7-5-10(6-8-11)9-12(13(28)29)21-15-24-18(32-3)27-19(25-15)33-4/h5-8,12H,9H2,1-4H3,(H,28,29)(H,20,22,23,26)(H,21,24,25,27)	C19H22N8O6	4	-321.41506591648067	(2S)-2-[(4,6-dimethoxy-1,3,5-triazin-2-yl)amino]-3-[4-[(4,6-dimethoxy-1,3,5-triazin-2-yl)amino]phenyl]propanoic acid	COC1=NC(=NC(=N1)OC)NC2=CC=C(C=C2)CC(C(=O)O)N=C3N=C(NC(=N3)OC)OC	-0.643000007	""	PubChem:(18345818 22227783)
ZGZLNZWRKYFRDK	InChI=1S/C20H26N4O11/c25-15-1-3-23(19(29)21-15)13-17(27)34-11-9-32-7-5-31-6-8-33-10-12-35-18(28)14-24-4-2-16(26)22-20(24)30/h1-4H,5-14H2,(H,21,25,29)(H,22,26,30)	C20H26N4O11	5	-324.68867559468436	""	C1=CN(CC(=O)OCCOCCOCCOCCOC(=O)CN2C=CC(=NC2=O)O)C(=O)N=C1O	-2.17000008	""	PubChem:(100980098)
NBMLLFGZAHELRB	InChI=1S/C19H22N8O6/c1-20-18(31)26-16(30)13-11(28)12(29)17(33-13)27-8-23-10-14(21-7-22-15(10)27)25-19(32)24-9-5-3-2-4-6-9/h2-8,11-13,16-17,28-30H,1H3,(H2,20,26,31)(H2,21,22,24,25,32)	C19H22N8O6	6	-327.1277195817625	""	CN=C(NC(C1C(C(C(N2C=NC3=C2N=CN=C3NC(=NC4=CC=CC=C4)O)O1)O)O)O)O	1.01300001	""	PubChem:(68603359)
PYIBLWQFTDIUBP	InChI=1S/C20H26N4O11/c1-10-7-24(20(31)22-19(10)30)8-17(29)23-21-6-15(33-12(3)26)18(35-14(5)28)16(34-13(4)27)9-32-11(2)25/h6-7,15-16,18H,8-9H2,1-5H3,(H,23,29)(H,22,30,31)	C20H26N4O11	7	-335.49030587174207	""	CC1=CN(CC(=NN=CC(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)O)C(=O)N=C1O	0.772000015	""	PubChem:(23634816 23635183)
XTNUIWMSJAGHGL	InChI=1S/C21H22N8O7/c1-28(9-11-8-24-19-16(25-11)15(22)17(29(35)36)18(23)27-19)12-4-2-10(3-5-12)20(32)26-13(21(33)34)6-7-14(30)31/h2-5,8,13H,6-7,9H2,1H3,(H,26,32)(H,30,31)(H,33,34)(H4,22,23,24,27)	C21H22N8O7	8	-337.64382083223165	2-[[4-[(6,8-diamino-7-nitropyrido[2,3-b]pyrazin-2-yl)methyl-methylamino]benzoyl]amino]pentanedioic acid	CN(CC1=NC2=C(C(=C(N)N=C2N=C1)N(=O)=O)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	-0.746999979	""	PubChem:(307987 90672714)
AVYSGDZBNFZXET	InChI=1S/C20H24N4O10/c21-12(10(26)7-8-1-3-9(25)4-2-8)17(30)23-13(19(31)32)16-14(28)15(29)18(34-16)24-6-5-11(27)22-20(24)33/h1-6,10,12-16,18,25-26,28-29H,7,21H2,(H,23,30)(H,31,32)(H,22,27,33)	C20H24N4O10	9	-338.745160225778	Uracil Polyoxin C analog(UPOC analog)	C1=C(C=CC(=C1)O)CC(C(C(=NC(C2C(C(C(N3C=CC(=NC3=O)O)O2)O)O)C(=O)O)O)N)O	-4.71400023	""	PubChem:(456525 122197289);biological
JTOBYUURKXAJQU	InChI=1S/C19H22N8O6/c20-12(29)7-32-10-3-1-9(2-4-10)5-24-26-19-25-13-16(21)22-8-23-17(13)27(19)18-15(31)14(30)11(6-28)33-18/h1-5,8,11,14-15,18,28,30-31H,6-7H2,(H2,20,29)(H,25,26)(H2,21,22,23)	C19H22N8O6	10	-348.13114804205793	2-[4-[[[6-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-8-yl]hydrazinylidene]methyl]phenoxy]acetamide	C1=C(C=CC(=C1)OCC(=N)O)C=NNC2=NC3=C(N=CN=C3N)N2C4C(C(C(CO)O4)O)O	1.097	""	PubChem:(4896552)
