inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
UQBWWUXQZLALLU	InChI=1S/C13H13NO4/c1-8(7-12(16)17)13(18)10-3-5-11(6-4-10)14-9(2)15/h3-7H,1-2H3,(H,14,15)(H,16,17)	C13H13NO4	1	-168.42650618226648	""	CC(=CC(=O)O)C(=O)C1=CC=C(C=C1)N=C(C)O	1.25999999	""	PubChem:(10514628 10922858 57267169)
DDMIIIHVHWXZLV	InChI=1S/C7H14N5O3P/c1-3-14-16(13,15-4-2)7-11-5(8)10-6(9)12-7/h3-4H2,1-2H3,(H4,8,9,10,11,12)	C7H14N5O3P	2	-183.0499540825969	6-diethoxyphosphoryl-1,3,5-triazine-2,4-diamine	CCOP(=O)(C1=NC(=N)NC(=N)N1)OCC	0.592999995	""	PubChem:(280625)
YWEVVJVIBCEIGH	InChI=1S/C13H13NO4/c1-2-3-12(16)14-11(13(17)18)8-9-4-6-10(15)7-5-9/h4-7,11,15H,8H2,1H3,(H,14,16)(H,17,18)	C13H13NO4	3	-183.47681400129844	""	CC#CC(=NC(CC1=CC=C(C=C1)O)C(=O)O)O	1.71099997	""	PubChem:(107986387 107986550 107986992)
VRVKXBBDVRIQKB	InChI=1S/C13H11NO3/c15-11-5-3-10(4-6-11)2-1-9-14-12(16)7-8-13(14)17/h1-8,15H,9H2	C13H11NO3	4	-184.82628460237373	""	C(=CC1=CC=C(C=C1)O)CN2C(=O)C=CC2=O	1.37199998	""	PubChem:(54407630)
KHTHQUCFRKCDOZ	InChI=1S/C13H13NO4/c1-8(13(17)18)7-12(16)10-3-5-11(6-4-10)14-9(2)15/h3-7H,1-2H3,(H,14,15)(H,17,18)	C13H13NO4	5	-185.07971477041488	(E)-4-(4-acetamidophenyl)-2-methyl-4-oxobut-2-enoic acid	CC(=CC(=O)C1=CC=C(C=C1)N=C(C)O)C(=O)O	1.25999999	""	PubChem:(23337561 53995425)
LIYSJFZKKFAMAD	InChI=1S/C13H13NO4/c1-9(15)14-12(13(17)18)4-2-3-10-5-7-11(16)8-6-10/h5-8,12,16H,4H2,1H3,(H,14,15)(H,17,18)	C13H13NO4	6	-185.6047892768856	2-acetamido-5-(4-hydroxyphenyl)pent-4-ynoic acid	CC(=NC(CC#CC1=CC=C(C=C1)O)C(=O)O)O	1.49699998	""	PubChem:(16089405)
PSDQOQRKFSKFQW	InChI=1S/C13H13NO4/c1-8(7-12(16)17)13(18)10-3-5-11(6-4-10)14-9(2)15/h3-6H,1,7H2,2H3,(H,14,15)(H,16,17)	C13H13NO4	7	-190.4780320092805	""	C=C(CC(=O)O)C(=O)C1=CC=C(C=C1)N=C(C)O	1.08899999	""	PubChem:(10490705)
CKJPRCJEXUXOHA	InChI=1S/C13H13NO4/c1-2-3-12(16)14-11(13(17)18)8-9-4-6-10(15)7-5-9/h1,4-7,11,15H,3,8H2,(H,14,16)(H,17,18)	C13H13NO4	8	-190.59812234314902	""	C#CCC(=NC(CC1=CC=C(C=C1)O)C(=O)O)O	0.924000025	""	PubChem:(108020734 114028454 114028491)
BUXIEIKHPFAKEW	InChI=1S/C13H11NO3/c15-11(14-12(16)8-9-13(14)17)7-6-10-4-2-1-3-5-10/h1-7H,8-9H2	C13H11NO3	9	-190.74518468216314	""	C1=CC=C(C=C1)C=CC(=O)N2C(=O)CCC2=O	1.03100002	""	PubChem:(102016971)
QYKJZKHRWVFNNZ	InChI=1S/C13H13NO4/c1-9(15)11(13(18)14-8-12(16)17)7-10-5-3-2-4-6-10/h2-7H,8H2,1H3,(H,14,18)(H,16,17)	C13H13NO4	10	-193.49666070498392	""	CC(=O)C(=CC1=CC=CC=C1)C(=NCC(=O)O)O	0.948000014	""	PubChem:(12843772)
