inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
GVOQBSHXFHXTAO	InChI=1S/C12H24N2O6/c13-5-3-1-2-4-8(16)14-9-11(18)10(17)7(6-15)20-12(9)19/h7,9-12,15,17-19H,1-6,13H2,(H,14,16)	C12H24N2O6	1	-135.75118277080156	N-(|A-Aminocaproyl)-|A-D-glucopyranosylamine	C(CCC(=NC1C(C(C(CO)OC1O)O)O)O)CCN	-1.73399997	""	PubChem:(4105430 57999382)
FJNVLTLMGXYGGP	InChI=1S/C12H24N2O6/c13-5-3-1-2-4-8(16)14-12-11(19)10(18)9(17)7(6-15)20-12/h7,9-12,15,17-19H,1-6,13H2,(H,14,16)	C12H24N2O6	2	-144.0685968227533	N-Ahgpa	C(CCC(=NC1C(C(C(C(CO)O1)O)O)O)O)CCN	-1.30499995	""	PubChem:(4215937 6452581 22812640 22870450 29971424 29971425 29971428 29971429 40429023 40429024 40488315 40488316 46780225 46872354 53802736 93088161 93977393 94029770 124527348 124784975 125459804);biological
BSDCRYFUOZWXQM	InChI=1S/C12H24N2O6/c1-2-3-4-6(13)11(19)14-12-10(18)9(17)8(16)7(5-15)20-12/h6-10,12,15-18H,2-5,13H2,1H3,(H,14,19)	C12H24N2O6	3	-148.3738608711063	""	CCCCC(C(=NC1C(C(C(C(CO)O1)O)O)O)O)N	-0.514999986	""	PubChem:(69282560)
IOCXUUYCFHLZER	InChI=1S/C12H26N2O7/c1-2-6(16)8(17)5(13)3-14-12-11(20)10(19)9(18)7(4-15)21-12/h5-12,14-20H,2-4,13H2,1H3	C12H26N2O7	4	-157.15066869094312	2-[(2-amino-3,4-dihydroxyhexyl)amino]-6-(hydroxymethyl)oxane-3,4,5-triol	CCC(C(C(CNC1C(C(C(C(CO)O1)O)O)O)N)O)O	-2.24699998	""	PubChem:(20596940 59101274 59881584 91554578)
JNFQXAUVKUQSKQ	InChI=1S/C12H26N2O7/c13-7(12(20)21)3-1-2-4-14-5-8(16)10(18)11(19)9(17)6-15/h7-11,14-19H,1-6,13H2,(H,20,21)	C12H26N2O7	5	-157.78838861209135	glucitollysine	C(CCNCC(C(C(C(CO)O)O)O)O)CC(C(=O)O)N	-5.95599985	""	PubChem:(122288 9922703 9926693 9944518 11998742 21120150 50940195);biological;KEGG Mine
FIIUIDCUJHFJJQ	InChI=1S/C12H26N2O7/c13-4-2-1-3-7(14)12(20)21-6-9(17)11(19)10(18)8(16)5-15/h7-11,15-19H,1-6,13-14H2	C12H26N2O7	6	-160.2215219846903	[(2S,3R,4R,5R)-2,3,4,5,6-pentahydroxyhexyl] (2S)-2,6-diaminohexanoate	C(CCN)CC(C(=O)OCC(C(C(C(CO)O)O)O)O)N	-3.85899997	""	PubChem:(22840182 24826417 24826418 53800913);biological
VMNJVYWYKZCCKC	InChI=1S/C12H24N2O6/c15-5-9(6-16)13-11(19)3-1-2-4-12(20)14-10(7-17)8-18/h9-10,15-18H,1-8H2,(H,13,19)(H,14,20)	C12H24N2O6	7	-162.07559049164084	""	C(CCC(=NC(CO)CO)O)CC(=NC(CO)CO)O	-2.20799994	""	PubChem:(122366034)
NPVXAFMDJGWEDZ	InChI=1S/C12H24N2O6/c1-6(3-13)5-19-12-9(14-7(2)16)11(18)10(17)8(4-15)20-12/h6,8-12,15,17-18H,3-5,13H2,1-2H3,(H,14,16)	C12H24N2O6	8	-162.48895156908478	""	CC(CN)COC1C(C(C(C(CO)O1)O)O)N=C(C)O	-1.46399999	""	PubChem:(121465037)
ZJFGEBNBRVKORZ	InChI=1S/C12H26N2O7/c13-4-2-1-3-7(12(20)21)14-5-8(16)10(18)11(19)9(17)6-15/h7-11,14-19H,1-6,13H2,(H,20,21)	C12H26N2O7	9	-167.19588568083677	""	C(CCN)CC(C(=O)O)NCC(C(C(C(CO)O)O)O)O	-5.95599985	""	PubChem:(54549959 87723185)
AAPIEHIWFXXGJQ	InChI=1S/C12H26N2O7/c13-1-2-18-3-4-19-5-6-20-12-9(14)11(17)10(16)8(7-15)21-12/h8-12,15-17H,1-7,13-14H2	C12H26N2O7	10	-167.26394116703065	""	C(COCCOCCOC1C(C(C(C(CO)O1)O)O)N)N	-2.82999992	""	PubChem:(70965543)
