inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
ONNMDRQRSGKZCN	InChI=1S/C7H18NO2P/c1-2-3-6-11(9,10)7-4-5-8/h2-8H2,1H3,(H,9,10)	C7H18NO2P	1	-67.93823468452976	3-aminopropyl-butylphosphinic acid	CCCCP(=O)(CCCN)O	0.545000017	""	PubChem:(130021);biological
XJNSTUMMHKSJPN	InChI=1S/C7H18NO2P/c1-3-7(2)11(9,10)6-4-5-8/h7H,3-6,8H2,1-2H3,(H,9,10)	C7H18NO2P	2	-70.61388058917112	""	CCC(C)P(=O)(CCCN)O	0.273000002	""	PubChem:(87376141)
YCCOSGPKPNBJLI	InChI=1S/C7H18NO2P/c1-3-5-7-11(9,10)8-6-4-2/h3-7H2,1-2H3,(H2,8,9,10)	C7H18NO2P	3	-79.67308996015413	""	CCCCP(=O)(NCCC)O	1.13699996	""	PubChem:(58463618)
AUKPFYNFBQLWAV	InChI=1S/C7H18NO2P/c1-3-5-6-11(9,10)7(8)4-2/h7H,3-6,8H2,1-2H3,(H,9,10)	C7H18NO2P	4	-81.92898768514961	""	CCCCP(=O)(C(CC)N)O	0.647000015	""	PubChem:(87928417)
LPDXOZQQBPOYJU	InChI=1S/C7H18NO2P/c1-7(2)6-11(9,10)5-3-4-8/h7H,3-6,8H2,1-2H3,(H,9,10)	C7H18NO2P	5	-83.0418025915787	""	CC(C)CP(=O)(CCCN)O	0.273000002	""	PubChem:(9920531)
VIBQEGACMHQJPJ	InChI=1S/C7H18NO2P/c1-7(2,3)11(9,10)6-4-5-8/h4-6,8H2,1-3H3,(H,9,10)	C7H18NO2P	6	-84.03036382638119	""	CC(C)(C)P(=O)(CCCN)O	0.310000002	""	PubChem:(9942295)
ZUWJRSBGGMCZRX	InChI=1S/C7H18NO2P/c1-3-4-11(9,10)6-7(2)5-8/h7H,3-6,8H2,1-2H3,(H,9,10)	C7H18NO2P	7	-86.25050900497912	""	CCCP(=O)(CC(C)CN)O	0.273000002	""	PubChem:(87375450)
LGKIRTPIKLPOJN	InChI=1S/C7H18NO2P/c1-3-10-11(9,4-2)7-5-6-8/h3-8H2,1-2H3	C7H18NO2P	8	-89.0500271401324	""	CCOP(=O)(CC)CCCN	0.560000002	""	PubChem:(10012495)
VAEWDOJGBHXLDY	InChI=1S/C7H18NO2P/c1-6(2)11(9,10)5-7(3)4-8/h6-7H,4-5,8H2,1-3H3,(H,9,10)	C7H18NO2P	9	-91.88951877652296	""	CC(C)P(=O)(CC(C)CN)O	0.211999997	""	PubChem:(87376153)
FYQCUHFCDCJDPM	InChI=1S/C7H18NO2P/c1-4-6-8-11(3,9)10-7-5-2/h4-7H2,1-3H3,(H,8,9)	C7H18NO2P	10	-93.43460971481419	N-[methyl(propoxy)phosphoryl]propan-1-amine	CCCNP(=O)(C)OCCC	1.15199995	""	PubChem:(18335571)
FJOCLLBMQJYFLX	InChI=1S/C7H18NO2P/c1-3-9-11(10-4-2)7-5-6-8/h3-8H2,1-2H3	C7H18NO2P	11	-95.04771542159915	""	CCOP(CCCN)OCC	0.547999978	""	PubChem:(89812083)
OYKFMAFHWPGHOX	InChI=1S/C7H18NO2P/c1-3-5-7-10-11(9)8-6-4-2/h8-9H,3-7H2,1-2H3	C7H18NO2P	12	-100.63039023854951	""	CCCCOP(NCCC)O	1.125	""	PubChem:(89091253)
BAFSFEFQQBZDKU	InChI=1S/C7H18NO2P/c1-11(9)10-7-5-3-2-4-6-8/h9H,2-8H2,1H3	C7H18NO2P	13	-103.00570563021874	""	CP(O)OCCCCCCN	0.321999997	""	PubChem:(118476425)
URVXNSWHGNACHR	InChI=1S/C7H18NO2P/c1-9-11(10-2)7-5-3-4-6-8/h3-8H2,1-2H3	C7H18NO2P	14	-105.46666710510509	""	COP(CCCCCN)OC	0.418000013	""	PubChem:(87983340)
JZGWXXXNAWULIS	InChI=1S/C7H18NO2P/c1-2-3-4-5-6-7-8-11(9)10/h8-10H,2-7H2,1H3	C7H18NO2P	15	-110.99175660984704	""	CCCCCCCNP(O)O	1.53199995	""	PubChem:(87668636)
MDRFHGDARINKFQ	InChI=1S/C7H18NO2P/c1-4-10-11(3,9)7(2)5-6-8/h7H,4-6,8H2,1-3H3	C7H18NO2P	16	-111.29999308076682	""	CCOP(=O)(C)C(C)CCN	0.499000013	""	PubChem:(10080972)
MCFBHMKSMVYYMX	InChI=1S/C7H18NO2P/c1-5-6-8-11(9,10-4)7(2)3/h7H,5-6H2,1-4H3,(H,8,9)	C7H18NO2P	17	-111.7618886751834	""	CCCNP(=O)(C(C)C)OC	1.02600002	""	PubChem:(57654326)
LNVCGVNWKAHWJV	InChI=1S/C7H18NO2P/c1-4-7-8-11(9-5-2)10-6-3/h8H,4-7H2,1-3H3	C7H18NO2P	18	-112.61120324832652	(diethoxyphosphino)propylamine	CCCNP(OCC)OCC	1.13999999	""	PubChem:(4427409)
KJEDWFPHLPYRGS	InChI=1S/C7H18NO2P/c1-9-11-10-7-5-3-2-4-6-8/h11H,2-8H2,1H3	C7H18NO2P	19	-113.80587143270053	6-methoxyphosphanyloxyhexan-1-amine	COPOCCCCCCN	0.312999994	""	PubChem:(59642109)
BZRMIOHSGIIMMC	InChI=1S/C7H18NO2P/c1-4-7-11(9,10)8(5-2)6-3/h4-7H2,1-3H3,(H,9,10)	C7H18NO2P	20	-113.86363309922902	""	CCCP(=O)(N(CC)CC)O	0.871999979	""	PubChem:(88374448)
IQSJGMQNSTUAGX	InChI=1S/C7H18NO2P/c1-2-3-4-5-6-7(8)11(9)10/h7,11H,2-6,8H2,1H3,(H,9,10)	C7H18NO2P	21	-114.91831537685331	""	CCCCCCC(N)P(=O)O	1.11000001	""	PubChem:(101691418)
DHNNVWDBVBAIDV	InChI=1S/C7H18NO2P/c1-6(2)5-11(9,10)7(3)8-4/h6-8H,5H2,1-4H3,(H,9,10)	C7H18NO2P	22	-115.12905462921299	1-(methylamino)ethyl-(2-methylpropyl)phosphinic acid	CC(C)CP(=O)(C(C)NC)O	0.407000005	""	PubChem:(21336367)
FCQDDDYREOHLBI	InChI=1S/C7H16NOP/c1-2-3-4-5-6-7-10(8)9/h8H,2-7H2,1H3	C7H16NOP	23	-115.28890447507884	""	CCCCCCCP(=N)=O	2.67400002	""	PubChem:(87604204)
VDAQFQWMTCQPBD	InChI=1S/C7H18NO2P/c1-3-4-5-6-7-10-11(2,8)9/h3-7H2,1-2H3,(H2,8,9)	C7H18NO2P	24	-116.93025329581046	""	CCCCCCOP(=O)(C)N	1.68799996	""	PubChem:(129153413)
XCOKBUBODQSFHV	InChI=1S/C7H18NO2P/c1-4-5-8-6-7-11(9-2)10-3/h8H,4-7H2,1-3H3	C7H18NO2P	25	-118.68431964380166	""	CCCNCCP(OC)OC	0.514999986	""	PubChem:(87983339)
HUSGCNYRIXLQSA	InChI=1S/C7H18NO2P/c1-4-9-11(3,7-6-8)10-5-2/h3-8H2,1-2H3	C7H18NO2P	26	-119.96859129038768	2-[diethoxy(methylidene)-$l^{5}-phosphanyl]ethanamine	CCOP(=C)(CCN)OCC	0.610000014	""	PubChem:(60036598)
PZGCYTYCWAZYKH	InChI=1S/C7H18NO2P/c1-8-6-4-2-3-5-7-10-11-9/h8-9,11H,2-7H2,1H3	C7H18NO2P	27	-119.99208791005496	""	CNCCCCCCOPO	0.184	""	PubChem:(118527246)
AANAQWRVMCNEPR	InChI=1S/C7H18NO2P/c1-2-3-4-5-6-7(8)11(9)10/h7,9-10H,2-6,8H2,1H3	C7H18NO2P	28	-121.30935820450836	""	CCCCCCC(N)P(O)O	1.04200006	""	PubChem:(21325859)
MSCWSKSNLJOXDW	InChI=1S/C7H18NO2P/c1-4-6-8(7-5-2)11(9)10-3/h9H,4-7H2,1-3H3	C7H18NO2P	29	-122.380581942773	""	CCCN(CCC)P(O)OC	0.795000017	""	PubChem:(122605914)
WUHNUONTPPGXCN	InChI=1S/C7H18NO2P/c1-7(2)8-5-4-6-11(3,9)10/h7-8H,4-6H2,1-3H3,(H,9,10)	C7H18NO2P	30	-123.15610509667357	methyl-[3-(propan-2-ylamino)propyl]phosphinic acid	CC(C)NCCCP(=O)(C)O	0.532999992	""	PubChem:(58933404)
LIXPLIBAUCAFPO	InChI=1S/C7H18NO2P/c1-5-6-7-10-11(4,9)8(2)3/h5-7H2,1-4H3	C7H18NO2P	31	-123.18482526190317	N-[butoxy(methyl)phosphoryl]-N-methylmethanamine	CCCCOP(=O)(C)N(C)C	1.17900002	""	PubChem:(520176)
CHYNOEIGQCKZAN	InChI=1S/C7H16NOP/c1-3-10(4-2)6-5-7(8)9/h3-6H2,1-2H3,(H2,8,9)	C7H16NOP	32	-124.02887971727259	""	CCP(CC)CCC(=N)O	2.18099999	""	PubChem:(57270430)
MQOFYHGJQCJHTR	InChI=1S/C7H16NOP/c1-6(2)10(7(3)4)8-5-9/h5-7H,1-4H3,(H,8,9)	C7H16NOP	33	-124.61210598262227	""	CC(C)P(C(C)C)N=CO	2.45600009	""	PubChem:(87737523)
OLEHSFHVPOFYET	InChI=1S/C7H18NO2P/c1-5-6-8-7(2)11(9-3)10-4/h7-8H,5-6H2,1-4H3	C7H18NO2P	34	-128.89854420552402	""	CCCNC(C)P(OC)OC	0.616999984	""	PubChem:(87983341)
BAHFGIGFBOYEAZ	InChI=1S/C7H18NO2P/c1-6(2)4-7(8)5-11(3,9)10/h6-7H,4-5,8H2,1-3H3,(H,9,10)	C7H18NO2P	35	-132.22491513462478	""	CC(C)CC(CP(=O)(C)O)N	0.796999991	""	PubChem:(13145073)
XFOCWGGEOATGJP	InChI=1S/C7H18NO2P/c1-3-4-5-6-7-10-11(8)9-2/h3-8H2,1-2H3	C7H18NO2P	36	-132.6493273101577	1-[amino(methoxy)phosphanyl]oxy-6-deuteriohexane	CCCCCCOP(N)OC	1.61099994	""	PubChem:(59067547)
PQLOIJLFJYXODN	InChI=1S/C7H18NO2P/c1-6(2)8(7(3)4)11(5,9)10/h6-7H,1-5H3,(H,9,10)	C7H18NO2P	37	-133.918191151479	""	CC(C)N(C(C)C)P(=O)(C)O	1.07599998	""	PubChem:(87210938)
BSJDARLVENGZDS	InChI=1S/C7H18NO2P/c1-5-9-11(10-6-2)8-7(3)4/h7-8H,5-6H2,1-4H3	C7H18NO2P	38	-134.6522913701881	""	CCOP(NC(C)C)OCC	1.24199998	""	PubChem:(12661394)
WCXWARPXYQCRPP	InChI=1S/C7H18NO2P/c1-4-5-6-8-7(2,3)11(9)10/h8,11H,4-6H2,1-3H3,(H,9,10)	C7H18NO2P	39	-134.69017833363424	""	CCCCNC(C)(C)P(=O)O	0.633000016	""	PubChem:(72084)
KBCGSCDGOCVNML	InChI=1S/C7H18NO2P/c1-6(2)9-11(8-5)10-7(3)4/h6-8H,1-5H3	C7H18NO2P	40	-135.2531457663672	""	CC(C)OP(NC)OC(C)C	1.27900004	""	PubChem:(53985336)
OISHNPVAXFMBLQ	InChI=1S/C7H18NO2P/c1-6(2)3-7(4-8)5-11(9)10/h6-7,9-10H,3-5,8H2,1-2H3	C7H18NO2P	41	-135.38962897722678	""	CC(C)CC(CN)CP(O)O	0.606999993	""	PubChem:(88283012)
MZQISDDZGBBOGB	InChI=1S/C7H16NOP/c1-2-3-4-5-6-7(9)8-10/h2-6,10H2,1H3,(H,8,9)	C7H16NOP	42	-135.4287756899915	""	CCCCCCC(=NP)O	2.85500002	""	PubChem:(122633791)
DGTRAJNGJDZSRT	InChI=1S/C7H16NOP/c1-7(2,3)10(9)6-4-5-8-10/h4-6H2,1-3H3,(H,8,9)	C7H16NOP	43	-135.76519971870246	2-tert-butyl-1,2$l^{5}-azaphospholidine 2-oxide	CC(C)(C)P1(=O)CCCN1	1.199	""	PubChem:(60063320)
NLSZNFKLMZMORQ	InChI=1S/C7H18NO2P/c1-6-7(2)11(9,10-5)8(3)4/h7H,6H2,1-5H3	C7H18NO2P	44	-137.65562615641235	""	CCC(C)P(=O)(N(C)C)OC	0.842000008	""	PubChem:(54118087)
IGRKFOTYUNGONB	InChI=1S/C7H16NOP/c1-4-6-10(9-3)7(8)5-2/h8H,4-6H2,1-3H3	C7H16NOP	45	-138.88054980816335	""	CCCP(C(=N)CC)OC	1.426	""	PubChem:(123384085)
UEFSJGQAYYPCJY	InChI=1S/C7H18NO2P/c8-4-2-1-3-7(10)11-6-5-9/h7,9-11H,1-6,8H2	C7H18NO2P	46	-140.29849132445125	""	C(CCN)CC(O)PCCO	-0.514999986	""	PubChem:(118203447)
XLBYQYPUZPVLRB	InChI=1S/C7H20NO3P/c1-4-8(5-2)7(3)6-12(9,10)11/h7,9-12H,4-6H2,1-3H3	C7H20NO3P	47	-141.20533717468945	""	CCN(CC)C(C)CP(O)(O)O	-0.225999996	""	PubChem:(88844190)
HMEWALOQRFKWLG	InChI=1S/C7H16NOP/c1-7(2)10(9)5-3-8-4-6-10/h7-8H,3-6H2,1-2H3	C7H16NOP	48	-141.67233210963317	4-propan-2-yl-1,4$l^{5}-azaphosphinane 4-oxide	CC(C)P1(=O)CCNCC1	0.666999996	""	PubChem:(58891733)
BNRVBJCIYMZTEG	InChI=1S/C7H18NO2P/c1-6(2)11(9,10)8-7(3,4)5/h6H,1-5H3,(H2,8,9,10)	C7H18NO2P	49	-142.28879294270973	""	CC(C)P(=O)(NC(C)(C)C)O	1.02600002	""	PubChem:(85937850)
KQRGAXYQPOXFHV	InChI=1S/C7H16NOP/c1-2-3-4-5-8-6-7-9-10-8/h10H,2-7H2,1H3	C7H16NOP	50	-143.7872614593663	""	CCCCCN1CCOP1	1.40900004	""	PubChem:(69771107)
OTHBBKOWKYOMRD	InChI=1S/C7H18NO2P/c1-5-8(7(2)3)6-11(4,9)10/h7H,5-6H2,1-4H3,(H,9,10)	C7H18NO2P	51	-144.57989240793296	[ethyl(propan-2-yl)amino]methyl-methylphosphinic acid	CCN(CP(=O)(C)O)C(C)C	0.479000002	""	PubChem:(22087864)
BDCZMCHBRVXPKU	InChI=1S/C7H18NO2P/c1-4-8(5-2)7-11(9,10)6-3/h4-7H2,1-3H3,(H,9,10)	C7H18NO2P	52	-145.6385273627454	""	CCN(CC)CP(=O)(CC)O	0.377000004	""	PubChem:(46843572)
XJEIHNANQVNZCG	InChI=1S/C7H16NOP/c10-7-1-2-8-3-5-9-6-4-8/h1-7,10H2	C7H16NOP	53	-146.8633520445361	""	C(CN1CCOCC1)CP	0.273999989	""	PubChem:(89199140)
VGWOGWLBRWMSCQ	InChI=1S/C7H16NOP/c1-7(2,3)10(9)5-4-8-6-10/h8H,4-6H2,1-3H3	C7H16NOP	54	-146.90754557987466	3-tert-butyl-1,3$l^{5}-azaphospholidine 3-oxide	CC(C)(C)P1(=O)CCNC1	1.13300002	""	PubChem:(60063323)
WPSWCGLKSKUYIV	InChI=1S/C7H18NO2P/c1-6(7(2,3)4)10-11(5,8)9/h6H,1-5H3,(H2,8,9)	C7H18NO2P	55	-147.8091879763124	""	CC(C(C)(C)C)OP(=O)(C)N	1.13300002	""	PubChem:(102595748)
GEGKRHADDXBTQA	InChI=1S/C7H18NO2P/c1-5(2)7(6(3)4)8-11(9)10/h5-10H,1-4H3	C7H18NO2P	56	-149.21720288696767	""	CC(C)C(C(C)C)NP(O)O	0.667999983	""	PubChem:(88437912)
RCMCYACRYLPJJW	InChI=1S/C7H18NO2P/c1-5-7(6-8-2)10-11(3,4)9/h7-8H,5-6H2,1-4H3	C7H18NO2P	57	-150.82764191401554	""	CCC(CNC)OP(=O)(C)C	0.694000006	""	PubChem:(88542558)
