inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
BHLMPCPJODEJRG	InChI=1S/C6H10N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,3-4,7-8H2,(H,9,10)	C6H10N2O2	1	-106.42766019834598	2,6-Diamino-4-hexynoic acid	C(#CCN)CC(C(=O)O)N	-3.53699994	""	PubChem:(549875 14235671 55291494);CHEBI:(132486)
UYRYNTHJNOENOR	InChI=1S/C6H10N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,2,4,7-8H2,(H,9,10)	C6H10N2O2	2	-108.01710053905224	""	C(#CC(C(=O)O)N)CCN	-3.7750001	""	PubChem:(54379134)
AAWKBLYYEHJYCW	InChI=1S/C6H10N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-3,8H2,(H,9,10)	C6H10N2O2	3	-122.07216538603078	2-amino-5-cyanopentanoic acid	C(CC#N)CC(C(=O)O)N	-2.88000011	""	PubChem:(18356832 53633163 73977699)
XLJXLVHVBIULPB	InChI=1S/C6H12N2O3/c7-5(10)3-1-2-4(9)6(8)11/h4,9H,1-3H2,(H2,7,10)(H2,8,11)	C6H12N2O3	4	-122.30503721002754	""	C(CC(C(=N)O)O)CC(=N)O	0.0540000014	""	PubChem:(87472013)
YZJSUQQZGCHHNQ	InChI=1S/C6H12N2O3/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H2,8,9)(H,10,11)	C6H12N2O3	5	-129.85659410660793	6-Oxolysine	C(CC(C(=O)O)N)CC(=N)O	-2.58500004	""	EcoCyc Mine;biological;PubChem:(4153392 9905942 40488899 40488900 40488901 90471629);YMDB Mine;KEGG Mine
FWDXVHZOEHRFNV	InChI=1S/C6H10N2O2/c7-5(8)3-1-2-4-6(9)10/h5H,2,4,7-8H2,(H,9,10)	C6H10N2O2	6	-130.01042441674934	""	C(#CC(N)N)CCC(=O)O	-1.07599998	""	PubChem:(88135459)
JVHHJLZSNDAQRJ	InChI=1S/C6H10N2O2/c1-4(2-3-7)5(8)6(9)10/h4-5H,2,8H2,1H3,(H,9,10)	C6H10N2O2	7	-132.87876247860524	""	CC(CC#N)C(C(=O)O)N	-2.94099998	""	PubChem:(73977739 73977730 73977715)
WEYPINDNDKKEMJ	InChI=1S/C6H10N2O2/c1-8-4-2-3-5(7)6(9)10/h5,8H,3,7H2,1H3,(H,9,10)	C6H10N2O2	8	-133.47325380350406	""	CNC#CCC(C(=O)O)N	-2.56599998	""	KEGG Mine
ONXPDKGXOOORHB	InChI=1S/C6H12N2O3/c1-8-5(9)3-2-4(7)6(10)11/h4H,2-3,7H2,1H3,(H,8,9)(H,10,11)	C6H12N2O3	9	-135.17428622503496	metheanine	CN=C(CCC(C(=O)O)N)O	-2.9749999	""	PubChem:(922 439925 5288796 9812846 25203300);YMDB Mine;CHEBI:(17592 58200);KEGG:(C03153);biological;Plantcyc:(N5-METHYLGLUTAMINE);Biocyc:(N5-METHYLGLUTAMINE)
NIAZSSTYQBLIPW	InChI=1S/C6H12N2O3/c1-8-6(11)4(7)2-3-5(9)10/h4H,2-3,7H2,1H3,(H,8,11)(H,9,10)	C6H12N2O3	10	-135.21432564976809	4-amino-5-(methylamino)-5-oxopentanoic acid	CN=C(C(CCC(=O)O)N)O	-0.809000015	""	PubChem:(10351964 18468584 58229183 59016354);KEGG Mine
HASCYVPYQRPYDC	InChI=1S/C6H12N2O3/c7-3-1-2-5(6(10)11)8-4-9/h4-5H,1-3,7H2,(H,8,9)(H,10,11)	C6H12N2O3	11	-135.74351539897415	L-Ornithine, N2-formyl-	C(CC(C(=O)O)N=CO)CN	-3.08699989	""	PubChem:(21988065 22843977)
SEZZPFFVJITYEI	InChI=1S/C6H10N2O2/c1-4(3-7)2-5(8)6(9)10/h4-5H,2,8H2,1H3,(H,9,10)	C6H10N2O2	12	-136.48367881902772	""	CC(CC(C(=O)O)N)C#N	-2.94499993	""	PubChem:(9877397 57072349 73977740 73977731 73977716 91975012)
YKSXCJIDQPBVSY	InChI=1S/C6H12N2O3/c7-5(6(10)11)2-1-3-8-4-9/h4-5H,1-3,7H2,(H,8,9)(H,10,11)	C6H12N2O3	13	-136.9408166696502	D-Ornithine, N5-formyl-	C(CC(C(=O)O)N)CN=CO	-2.84899998	""	PubChem:(44224014 45082364 71435370)
ZRCXHANDGUCXKE	InChI=1S/C6H12N2O3/c7-5(10)3-4(1-2-9)6(8)11/h4,9H,1-3H2,(H2,7,10)(H2,8,11)	C6H12N2O3	14	-137.4375949849104	2-(2-hydroxyethyl)butanediamide	C(CO)C(CC(=N)O)C(=N)O	-0.379000008	""	PubChem:(21760083)
LZTSWATWVFLDSB	InChI=1S/C6H10N2O2/c1-10-6(9)3-2-5(8)4-7/h5H,2-3,8H2,1H3	C6H10N2O2	15	-138.19722049701977	""	COC(=O)CCC(C#N)N	-0.750999987	""	YMDB Mine;KEGG Mine
RCTAXMBUFGEFNJ	InChI=1S/C6H12N2O3/c7-5(10)2-1-4(3-9)6(8)11/h4,9H,1-3H2,(H2,7,10)(H2,8,11)	C6H12N2O3	16	-138.313426216613	2-(hydroxymethyl)pentanediamide	C(CC(=N)O)C(CO)C(=N)O	-0.379000008	""	PubChem:(21391563)
ONWORFCWNLEBMF	InChI=1S/C6H12N2O3/c7-4(6(8)11)2-1-3-5(9)10/h4H,1-3,7H2,(H2,8,11)(H,9,10)	C6H12N2O3	17	-138.57960235281328	Hexanoic  acid,  5,6-diamino-6-oxo-	C(CC(C(=N)O)N)CC(=O)O	-0.419	""	EcoCyc Mine;PubChem:(13943499 13943500);YMDB Mine;KEGG Mine
SUUKRBBXVBJLSS	InChI=1S/C6H12N2O3/c1-4(9)8-5(2-3-7)6(10)11/h5H,2-3,7H2,1H3,(H,8,9)(H,10,11)	C6H12N2O3	18	-138.88990737778485	N-Acetyl-ornithine	CC(=NC(CCN)C(=O)O)O	-3.20900011	""	EcoCyc Mine;KEGG:(C19929);biological;PubChem:(10953804 18366526 86289281 87137104);CHEBI:(77583 77587)
FHAFJAIRHKMNHM	InChI=1S/C6H12N2O3/c1-3(2-4(9)10)5(7)6(8)11/h3,5H,2,7H2,1H3,(H2,8,11)(H,9,10)	C6H12N2O3	19	-140.27464631891522	""	CC(CC(=O)O)C(C(=N)O)N	-0.479999989	""	PubChem:(84073616)
WPRLHRGAXFCYDL	InChI=1S/C6H10N2O2/c1-2-8-4-3-5(7)6(9)10/h1,5,8H,3-4,7H2,(H,9,10)	C6H10N2O2	20	-140.4932310194354	""	C#CNCCC(C(=O)O)N	-2.42600012	""	KEGG Mine
IJOQQDNARPXNSY	InChI=1S/C6H12N2O3/c1-3(6(10)11)2-4(7)5(8)9/h3-4H,2,7H2,1H3,(H2,8,9)(H,10,11)	C6H12N2O3	21	-140.59688297291507	""	CC(CC(C(=N)O)N)C(=O)O	-0.483999997	""	KEGG Mine
ZWLQFHINWQOFAY	InChI=1S/C6H10N2O2/c1-3-4-5(7)6(9)8-10-2/h1,5H,4,7H2,2H3,(H,8,9)	C6H10N2O2	22	-140.95469684782293	""	C#CCC(C(=NOC)O)N	0.182999998	""	PubChem:(81777267)
JZPSJYXVZICKDK	InChI=1S/C6H10N2O2/c1-6(2,4-8-7)3-5(9)10/h4H,3H2,1-2H3,(H,9,10)	C6H10N2O2	23	-141.309470932849	""	CC(C)(CC(=O)O)C=[N+]=[N-]	0.273999989	""	PubChem:(87123552 91220771)
FPDWBLVZTWXAGA	InChI=1S/C6H12N2O3/c1-3-5(6(10)11)8-7-4(2)9/h5,8H,3H2,1-2H3,(H,7,9)(H,10,11)	C6H12N2O3	24	-141.3477631211181	""	CCC(C(=O)O)NN=C(C)O	1.24300003	""	PubChem:(87862008)
LYXNKROVLPIBRP	InChI=1S/C6H12N2O3/c7-4(3-9)1-2-5(8)6(10)11/h3-5H,1-2,7-8H2,(H,10,11)	C6H12N2O3	25	-142.0609714556516	""	C(CC(C(=O)O)N)C(C=O)N	-3.40799999	""	PubChem:(57137623 57226676)
XHUWGEILXFVFMR	InChI=1S/C6H12N2O3/c1-2-4(6(10)11)8-5(9)3-7/h4H,2-3,7H2,1H3,(H,8,9)(H,10,11)	C6H12N2O3	26	-142.74156812538905	Ethyl N-glycylglycine	CCC(C(=O)O)N=C(CN)O	-3.11400008	""	PubChem:(86878 6992410 6992411 7017989 7017990);EcoCyc Mine;biological
GJSKVMKVSGKLRE	InChI=1S/C6H12N2O3/c1-2-4(3-5(9)10)6(11)8-7/h4H,2-3,7H2,1H3,(H,8,11)(H,9,10)	C6H12N2O3	27	-143.67213838668434	""	CCC(CC(=O)O)C(=NN)O	-0.165000007	""	PubChem:(91340568 117729297)
IZIUGXDDWUINDH	InChI=1S/C6H12N2O3/c7-4(3-5(8)9)1-2-6(10)11/h4H,1-3,7H2,(H2,8,9)(H,10,11)	C6H12N2O3	28	-146.63401086709038	""	C(CC(=O)O)C(CC(=N)O)N	-0.685000002	""	PubChem:(87087925 123751645)
YLZRFVZUZIJABA	InChI=1S/C6H12N2O3/c1-4(9)8-3-2-5(7)6(10)11/h5H,2-3,7H2,1H3,(H,8,9)(H,10,11)	C6H12N2O3	29	-146.80432114310562	N-gamma-Acetyldiaminobutyrate	CC(=NCCC(C(=O)O)N)O	-2.97099996	""	HMDB:(31411);Natural Products:(UNPD183681);PubChem:(902 441021 46878484 124303429);CHEBI:(7351 58929);EcoCyc Mine;KEGG:(C06442);biological;Plantcyc:(N-ACETYL-L-24-DIAMINOBUTANOATE)
OFBCOTDPOUDABR	InChI=1S/C6H10N2O2/c1-5(10-8)3-2-4-6(7)9/h5H,4,8H2,1H3,(H2,7,9)	C6H10N2O2	30	-146.82557510047488	""	CC(C#CCC(=N)O)ON	-0.219999999	""	PubChem:(117679423)
