inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
XAMXMSZRQHPMRX	InChI=1S/C13H20N5O7P/c1-2-3-23-26(21,22)24-4-7-9(19)10(20)13(25-7)18-6-17-8-11(14)15-5-16-12(8)18/h5-7,9-10,13,19-20H,2-4H2,1H3,(H,21,22)(H2,14,15,16)	C13H20N5O7P	1	-2949.4514047562584	adenosine 5''-propyl phosphate	CCCOP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O	-1.77499998	""	biological;Plantcyc:(CPD-9429);PubChem:(447832 3323164 44123306 46936616);Biocyc:(CPD-9429)
UCVFYZHKFZWYCU	InChI=1S/C13H20N5O7P/c1-6(2)25-26(21,22)23-3-7-9(19)10(20)13(24-7)18-5-17-8-11(14)15-4-16-12(8)18/h4-7,9-10,13,19-20H,3H2,1-2H3,(H,21,22)(H2,14,15,16)	C13H20N5O7P	2	-2952.1697752023433	[(2S,3R,4S,5S)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-propan-2-yloxyphosphinic acid	CC(C)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O	-1.67299998	""	PubChem:(59202804)
IMEZSISCDJCIQR	InChI=1S/C13H20N5O7P/c1-6(2)24-26(21,22)25-10-9(20)7(3-19)23-13(10)18-5-17-8-11(14)15-4-16-12(8)18/h4-7,9-10,13,19-20H,3H2,1-2H3,(H,21,22)(H2,14,15,16)	C13H20N5O7P	3	-2959.8864277239973	""	CC(C)OP(=O)(O)OC1C(C(CO)OC1N2C=NC3=C2N=CN=C3N)O	-1.67299998	""	PubChem:(14889447)
NQUVPYHBMMLICC	InChI=1S/C13H20N5O7P/c1-6(2)24-26(21,22)25-10-7(3-19)23-13(9(10)20)18-5-17-8-11(14)15-4-16-12(8)18/h4-7,9-10,13,19-20H,3H2,1-2H3,(H,21,22)(H2,14,15,16)	C13H20N5O7P	4	-2960.0301544977538	""	CC(C)OP(=O)(O)OC1C(CO)OC(C1O)N2C=NC3=C2N=CN=C3N	-2.102	""	PubChem:(14889443)
QGTFQPJASUNCSJ	InChI=1S/C13H20N5O7P/c1-5(2)11-16-10(14)7-12(17-11)18(4-15-7)13-9(20)8(19)6(25-13)3-24-26(21,22)23/h4-6,8-9,13,19-20H,3H2,1-2H3,(H2,14,16,17)(H2,21,22,23)	C13H20N5O7P	5	-2960.1716559793326	Poly(2''-isopropyladenylic acid)	CC(C)C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(COP(=O)(O)O)O3)O)O	-2.21399999	""	PubChem:(191804 53463521 57352382)
KHVATRGBJLTCKQ	InChI=1S/C13H20N5O7P/c1-13(18-6-17-8-11(14)15-5-16-12(8)18)10(23-3)9(22-2)7(25-13)4-24-26(19,20)21/h5-7,9-10H,4H2,1-3H3,(H2,14,15,16)(H2,19,20,21)	C13H20N5O7P	6	-2961.4678683794473	""	CC1(C(C(C(COP(=O)(O)O)O1)OC)OC)N2C=NC3=C2N=CN=C3N	-2.04900002	""	PubChem:(118198149)
HEOCSFHUTISZKL	InChI=1S/C13H20N5O7P/c1-2-3-6(25-26(21,22)23)10-8(19)9(20)13(24-10)18-5-17-7-11(14)15-4-16-12(7)18/h4-6,8-10,13,19-20H,2-3H2,1H3,(H2,14,15,16)(H2,21,22,23)	C13H20N5O7P	7	-2976.5370505230067	""	CCCC(C1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O)OP(=O)(O)O	-1.68799996	""	PubChem:(46873883 46876878)
KHGHHDLAWPQWRP	InChI=1S/C13H20N5O7P/c1-8(18-7-17-11-12(14)15-6-16-13(11)18)10(3-19)25-9(4-23-2)5-24-26(20,21)22/h6-7,9-10,19H,1,3-5H2,2H3,(H2,14,15,16)(H2,20,21,22)	C13H20N5O7P	8	-2982.2492998123116	""	C=C(C(CO)OC(COC)COP(=O)(O)O)N1C=NC2=C1N=CN=C2N	-2.55900002	""	PubChem:(126591440)
NUODLTTZEGKNIQ	InChI=1S/C13H20N5O7P/c1-2-3-6(19)9-8(20)10(21)13(25-9,26(22,23)24)18-5-17-7-11(14)15-4-16-12(7)18/h4-6,8-10,19-21H,2-3H2,1H3,(H2,14,15,16)(H2,22,23,24)	C13H20N5O7P	9	-2991.3685244335306	""	CCCC(C1C(C(C(N2C=NC3=C2N=CN=C3N)(O1)P(=O)(O)O)O)O)O	-0.634000003	""	PubChem:(67827485)
RYIZZYZDPPFGFJ	InChI=1S/C13H20N5O7P/c1-21-5-8-7(25-26(20,22-2)23-3)4-9(24-8)18-6-15-10-11(18)16-13(14)17-12(10)19/h6-9H,4-5H2,1-3H3,(H3,14,16,17,19)	C13H20N5O7P	10	-2996.0645781527073	""	COCC1C(CC(N2C=NC3=C2NC(=N)N=C3O)O1)OP(=O)(OC)OC	-0.291999996	""	PubChem:(59096511)
