inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
AWWSLHPCRKEMJB	InChI=1S/C7H18O2P2/c1-10(2,8)6-5-7-11(3,4)9/h5-7H2,1-4H3	C7H18O2P2	1	-3008.6669520023033	1,3-bis(dimethylphosphoryl)propane	CP(=O)(C)CCCP(=O)(C)C	1.49399996	""	PubChem:(59401045)
UCTSBTMQHHFDSW	InChI=1S/C7H18O2P2/c1-6-7(10(2,3)8)11(4,5)9/h7H,6H2,1-5H3	C7H18O2P2	2	-3018.035045036832	""	CCC(P(=O)(C)C)P(=O)(C)C	1.43299997	""	PubChem:(101661062)
CAYLIGKOYKQWBJ	InChI=1S/C7H18O2P2/c1-7(2)11(5,9)6-10(3,4)8/h7H,6H2,1-5H3	C7H18O2P2	3	-3021.6825936259406	2-[dimethylphosphorylmethyl(methyl)phosphoryl]propane	CC(C)P(=O)(C)CP(=O)(C)C	1.43299997	""	PubChem:(21020214)
WEQBBZQPNPHTIB	InChI=1S/C7H18O2P2/c1-5-9-11(8,7(3)4)10-6-2/h7,10H,5-6H2,1-4H3	C7H18O2P2	4	-3024.330337325526	""	CCOP(=O)(C(C)C)PCC	1.69799995	""	PubChem:(89877865)
ZVZRFWPLGFIUPU	InChI=1S/C7H18O2P2/c1-7(2,10(3,4)8)11(5,6)9/h1-6H3	C7H18O2P2	5	-3026.201276973772	2,2-bis(dimethylphosphoryl)propane	CC(C)(P(=O)(C)C)P(=O)(C)C	1.47000003	""	PubChem:(20659774)
IGTOUCHXDLMVMN	InChI=1S/C9H15N2O2P/c1-9(2,12)14(13,7-3-5-10)8-4-6-11/h12H,3-4,7-8H2,1-2H3	C9H15N2O2P	6	-3055.196866880727	""	CC(C)(O)P(=O)(CCC#N)CCC#N	-0.344999999	""	PubChem:(88766983)
SZCSEKNJCWNYJB	InChI=1S/C9H15N2O2P/c10-7-4-8-11-14(12,13)9-5-2-1-3-6-9/h1-3,5-6H,4,7-8,10H2,(H2,11,12,13)	C9H15N2O2P	7	-3076.2229075937694	(3-azaniumylpropylamino)-phenylphosphinate	C1=CC=C(C=C1)P(=O)(NCCCN)O	0.105999999	""	PubChem:(23412885 23412886)
SPTFFAJHZCZGHA	InChI=1S/C9H13N2OP/c1-2-7-13(12,8-3-5-10)9-4-6-11/h2H,1,3-4,7-9H2	C9H13N2OP	8	-3078.1012598984357	""	C=CCP(=O)(CCC#N)CCC#N	0.25999999	""	PubChem:(88374083)
QEMKJGOUWFPQOR	InChI=1S/C9H15N2O2P/c10-7-14(12,13)9(11)6-8-4-2-1-3-5-8/h1-5,9H,6-7,10-11H2,(H,12,13)	C9H15N2O2P	9	-3084.864867783206	""	C1=CC=C(C=C1)CC(N)P(=O)(CN)O	-0.75	""	PubChem:(44425169)
QIULBCBGMWKGLL	InChI=1S/C9H15N2O2P/c1-4-7-12-14(13-8-5-2)11(6-3)9-10/h4-5H,1-2,6-8H2,3H3	C9H15N2O2P	10	-3089.966557492628	""	C=CCOP(N(CC)C#N)OCC=C	1.80299997	""	PubChem:(87111444)
VCUMZRDSNRLERG	InChI=1S/C9H15N2O2P/c1-3-7-11(8-4-2)14(12)13-9-5-6-10/h3-4,12H,1-2,5,7-9H2	C9H15N2O2P	11	-3090.2691900761015	""	C=CCN(CC=C)P(O)OCCC#N	0.114	""	PubChem:(87521041)
