inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
FHORKWAKDUOHFT	InChI=1S/C4H8O2P2/c5-4(6)2-1-3-8-7/h7H,1-3H2,(H,5,6)	C4H8O2P2	1	-2982.13367516147	""	C(CC(=O)O)CP=P	0.361000001	""	PubChem:(89789138)
BMJKGPMYAAYNDF	InChI=1S/C4H8O2P2/c5-4(6)2-1-3-8-7/h3H,1-2,7H2,(H,5,6)	C4H8O2P2	2	-2982.9790655380993	4-phosphanylphosphanylidenebutanoic acid	C(CC(=O)O)C=PP	0.103	""	PubChem:(21062281)
GMSCSLOKYWTMTC	InChI=1S/C4H8O2P2/c5-7-3-1-2-4-8-6/h1-4H2	C4H8O2P2	3	-3000.5607250507333	""	C(CCP=O)CP=O	-0.25999999	""	PubChem:(21452139)
RDGSIDYEQRCWEH	InChI=1S/C4H10O3P2/c1-2-7-9(8)3-4(5)6/h2-3,8H2,1H3,(H,5,6)	C4H10O3P2	4	-3011.7861066261657	""	CCOP(CC(=O)O)P	-0.326999992	""	PubChem:(89199568)
JLYQTYRLPUYOSJ	InChI=1S/C4H8O2P2/c1-3(5)7-8-4(2)6/h7-8H,1-2H3	C4H8O2P2	5	-3016.68784600972	""	CC(=O)PPC(=O)C	-0.164000005	""	PubChem:(58321094)
WMMLYYDPQMQSFS	InChI=1S/C4H10O3P2/c1-9(2,6)3-4(5)7-8/h3,8H2,1-2H3	C4H10O3P2	6	-3019.529753955021	phosphanyl 2-dimethylphosphorylacetate	CP(=O)(C)CC(=O)OP	-0.238999993	""	PubChem:(20768131)
CGACOCNUTIQSIV	InChI=1S/C4H8O2P2/c1-3-4-7-6-8(2)5/h3,7H,1-2,4H2	C4H8O2P2	7	-3022.516751199656	""	C=CCPOP(=C)=O	0.0890000015	""	PubChem:(122447936)
ICDOGJIVSFLDGH	InChI=1S/C4H8O2P2/c1-4(2)8(5)6-7-3/h3H2,1-2H3	C4H8O2P2	8	-3022.795275370017	""	CC(=P(=O)OP=C)C	-0.204999998	""	PubChem:(91538998)
DXMXZAQDIGDJON	InChI=1S/C4H10O3P2/c5-9(6,7)8-3-1-2-4-8/h1-4H2,(H2,5,6,7)	C4H10O3P2	9	-3026.748436657322	""	C1CCP(C1)P(=O)(O)O	-0.34799999	""	PubChem:(22750237)
JCYTWPFLISIRKT	InChI=1S/C4H10O3P2/c5-9(6)7-8-3-1-2-4-8/h5-6H,1-4H2	C4H10O3P2	10	-3033.2511868959286	""	C1CCP(C1)OP(O)O	-0.312000006	""	PubChem:(57292503)
ZCAZEAJEKTUKCG	InChI=1S/C6H5N2O2P/c1-5(4-11(9)10)6(2-7)3-8/h4H2,1H3	C6H5N2O2P	11	-3053.6695406384283	(3,3-dicyano-2-methylprop-2-enyl)-oxido-oxophosphanium	CC(=C(C#N)C#N)CP(=O)=O	-1.39499998	""	PubChem:(20532337 88730015)
NPGRNUWOWNHRMO	InChI=1S/C6H3N2OP/c9-6-7-4-2-1-3-10-5(4)8-6/h1-3H	C6H3N2OP	12	-3065.2806100184484	""	C1=CC2=NC(=O)N=C2P=C1	0.412	""	PubChem:(87188455)
AHCRSNGTVJSUIO	InChI=1S/C4H8O2P2/c1-2-6-4(5)3-8-7/h3H,2,7H2,1H3	C4H8O2P2	13	-3075.5276806869633	ethyl 2-phosphanylphosphanylideneacetate	CCOC(=O)C=PP	0.536000013	""	PubChem:(58851798)
XOBCIESELSOVNG	InChI=1S/C6H5N2O2P/c9-8-4-5-6(11-10)2-1-3-7-5/h1-4,7H	C6H5N2O2P	14	-3076.3837970098643	""	C1=CNC(=CN=O)C(=C1)P=O	0.57099998	""	PubChem:(87207996)
XMVFNCICGRHYNH	InChI=1S/C4H8O2P2/c1-5-3(7-1)4-6-2-8-4/h3-4,7-8H,1-2H2	C4H8O2P2	15	-3083.6292043395306	2-(1,3-oxaphosphetan-2-yl)-1,3-oxaphosphetane	C1OC(C2OCP2)P1	-0.515999973	""	PubChem:(60207266)
FMDRDDPSTYTJHM	InChI=1S/C6H3N2OP/c1-2-5-3-7-6(9-5)8-4-10/h1,3H,(H,7,8)	C6H3N2OP	16	-3122.980558042998	""	C#CC1=CN=C(NC#P)O1	0.862999976	""	PubChem:(89347938)
VDEAYLITGPXTBZ	InChI=1S/C6H3N2OP/c9-5-3-1-2-4-6(5)8-10-7-4/h1-3H	C6H3N2OP	17	-3147.1222607413206	""	C1=CC(=O)C2=NP=NC2=C1	0.0149999997	""	PubChem:(70351592)
ZWOJBOPOBOWJIO	InChI=1S/C6H5N2O2P/c9-6-7-2-3-1-4(11)10-5(3)8-6/h1-2H,11H2,(H,7,8,9)	C6H5N2O2P	18	-3245.0136515674626	""	C1=C(OC2=NC(=O)NC=C12)P	0.105999999	""	PubChem:(89862516)
VUGVYPYBKZJGOK	InChI=1S/C6H5N2O2P/c11-10-6-5-4(1-2-9-5)7-3-8-6/h1-3H,11H2	C6H5N2O2P	19	-3279.9510747308714	""	C1=COC2=C(N=CN=C12)OP	-0.179000005	""	PubChem:(58308019)
