inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
BPAMLEWHTJPEST	InChI=1S/C23H35N10O8P/c24-4-1-2-5-30-42(37,38-9-15-13(34)7-18(40-15)32-6-3-17(25)31-23(32)36)39-10-16-14(35)8-19(41-16)33-12-29-20-21(26)27-11-28-22(20)33/h3,6,11-16,18-19,34-35H,1-2,4-5,7-10,24H2,(H,30,37)(H2,25,31,36)(H2,26,27,28)	C23H35N10O8P	1	-3001.5282917535146	D-d-3''Cp(amino)A3''	C(CCNP(=O)(OCC1C(CC(N2C=CC(=N)N=C2O)O1)O)OCC3C(CC(N4C=NC5=C4N=CN=C5N)O3)O)CN	-1.62699997	""	PubChem:(44614723 49775682);biological
SIQZAFGIILEUOC	InChI=1S/C23H35N10O8P/c24-4-1-2-5-30-42(37,40-13-7-18(38-15(13)9-34)32-6-3-17(25)31-23(32)36)41-14-8-19(39-16(14)10-35)33-12-29-20-21(26)27-11-28-22(20)33/h3,6,11-16,18-19,34-35H,1-2,4-5,7-10,24H2,(H,30,37)(H2,25,31,36)(H2,26,27,28)	C23H35N10O8P	2	-3011.60477967422	D-d-5''Cp(amino)A5''	C(CCNP(=O)(OC1CC(N2C=CC(=N)N=C2O)OC1CO)OC3CC(N4C=NC5=C4N=CN=C5N)OC3CO)CN	-1.62699997	""	PubChem:(44614724 49775683);biological
SYLJFIYQEVYZQI	InChI=1S/C23H35N10O8P/c24-4-1-2-5-30-42(37,41-14-8-19(39-15(14)9-34)32-6-3-17(25)31-23(32)36)38-10-16-13(35)7-18(40-16)33-12-29-20-21(26)27-11-28-22(20)33/h3,6,11-16,18-19,34-35H,1-2,4-5,7-10,24H2,(H,30,37)(H2,25,31,36)(H2,26,27,28)	C23H35N10O8P	3	-3011.767902648409	D-d-5''Cp(amino)A3''	C(CCNP(=O)(OCC1C(CC(N2C=NC3=C2N=CN=C3N)O1)O)OC4CC(N5C=CC(=N)N=C5O)OC4CO)CN	-1.62699997	""	PubChem:(44614722 49775681);biological
GUWTXTGKAGMKCR	InChI=1S/C30H28N10O4/c41-18-15-38-14-9-25-27(38)35-26(36-28(25)39-16-19-44-20-17-39)21-1-3-24(4-2-21)40(30(43)34-23-7-12-32-13-8-23)37-29(42)33-22-5-10-31-11-6-22/h1-14,18H,15-17,19-20H2,(H,32,34,43)(H2,31,33,37,42)	C30H28N10O4	4	-3035.989940773389	""	C1=CC(=CC=C1C2=NC(=C3C=CN(CC=O)C3=N2)N4CCOCC4)N(C(=O)N=C5C=CNC=C5)N=C(N=C6C=CNC=C6)O	3.67600012	""	PubChem:(91373488)
QLRJASDUHMLVLV	InChI=1S/C30H28N10O4/c41-27(29(43)33-37(21-11-3-1-4-12-21)19-39-25-17-9-7-15-23(25)31-35-39)28(42)30(44)34-38(22-13-5-2-6-14-22)20-40-26-18-10-8-16-24(26)32-36-40/h1-18,27-28,41-42H,19-20H2,(H,33,43)(H,34,44)	C30H28N10O4	5	-3052.620709075405	N''1,N''4-bis(1H-benzotriazol-1-ylmethyl)-2,3-dihydroxy-N''1,N''4-diphenylbutanedihydrazide	C1=CC=C(C=C1)N(CN2C3=C(C=CC=C3)N=N2)N=C(C(C(C(=NN(CN4C5=C(C=CC=C5)N=N4)C6=CC=CC=C6)O)O)O)O	3.68000007	""	PubChem:(3770118)
ZPIVGEODWOJZTN	InChI=1S/C22H37N6O11P/c1-6-7-8-9-10-28(35-5)17(13(2)3)20(31)38-40(33,34)39-21(37-26-25-23)18-15(29)11-16(36-18)27-12-14(4)19(30)24-22(27)32/h12-13,15-18,21,29H,6-11H2,1-5H3,(H,33,34)(H,24,30,32)	C22H37N6O11P	6	-3064.240277172615	""	CCCCCCN(C(C(C)C)C(=O)OP(=O)(O)OC(C1C(CC(N2C=C(C)C(=NC2=O)O)O1)O)ON=[N+]=[N-])OC	0.423000008	""	PubChem:(88520191)
UWFWSQHRVYTYOV	InChI=1S/C28H36N2O12/c1-16(33)39-27-25(37)23(15-32)42-28(26(27)38)41-21(12-29-10-17-2-6-19(34)7-3-17)22(14-31)40-24(36)13-30-11-18-4-8-20(35)9-5-18/h2-9,12-13,21-28,31-32,34-38H,10-11,14-15H2,1H3	C28H36N2O12	7	-3065.194066909331	[3,5-dihydroxy-2-[4-hydroxy-3-[1-hydroxy-2-[(4-hydroxyphenyl)methylimino]ethoxy]-1-[(4-hydroxyphenyl)methylimino]butan-2-yl]oxy-6-(hydroxymethyl)oxan-4-yl] acetate	CC(=O)OC1C(C(CO)OC(C1O)OC(C=NCC2=CC=C(C=C2)O)C(CO)OC(C=NCC3=CC=C(C=C3)O)O)O	-1.02900004	""	PubChem:(3288743 95370528 95370529 95370530 95370531 99976810 99976813 99976816 99976820 124904133 124904134 124904135 124904136)
RQWQRPCAKGJBJE	InChI=1S/C29H32N6O8/c1-17(36)11-31-28(41)23-10-24(37)33-16-35(14-26(39)30-12-25(38)34-23)27(40)13-32-29(42)43-15-22-20-8-4-2-6-18(20)19-7-3-5-9-21(19)22/h2-9,22-23H,10-16H2,1H3,(H,30,39)(H,31,41)(H,32,42)(H,33,37)(H,34,38)	C29H32N6O8	8	-3065.9684884920566	""	CC(=O)CN=C(C1CC(=NCN(CC(=NCC(=N1)O)O)C(=O)CN=C(O)OCC2C3=C(C=CC=C3)C4=C2C=CC=C4)O)O	-0.192000002	""	PubChem:(23544752)
QUQWOLKYNCZYGQ	InChI=1S/C28H36N2O12/c1-16(33)39-27-25(37)23(15-32)42-28(26(27)38)41-21(12-29-10-17-6-2-4-8-19(17)34)22(14-31)40-24(36)13-30-11-18-7-3-5-9-20(18)35/h2-9,12-13,21-28,31-32,34-38H,10-11,14-15H2,1H3	C28H36N2O12	9	-3066.5628974189754	3-hydroxy-1-{(E)-[(2-hydroxybenzyl)imino]methyl}-2-({(2E)-1-hydroxy-2-[(2-hydroxybenzyl)imino]ethyl}oxy)propyl 3-O-acetylhexopyranoside	CC(=O)OC1C(C(CO)OC(C1O)OC(C=NCC2=C(C=CC=C2)O)C(CO)OC(C=NCC3=C(C=CC=C3)O)O)O	-1.02900004	""	PubChem:(3806330 95370764 95370765 95370766 95370767 99977398 99977401 99977403 99977406 124902678 124902679 124902680 124902681)
CXVNMLYBSZPUHP	InChI=1S/C29H32N6O8/c1-29(2,19-40-16-14-25(38)43-35-23(36)12-13-24(35)37)42-17-15-30-28(39)41-18-20-8-10-22(11-9-20)27-33-31-26(32-34-27)21-6-4-3-5-7-21/h3-11H,12-19H2,1-2H3,(H,30,39)	C29H32N6O8	10	-3073.5647607168726	""	CC(C)(COCCC(=O)ON1C(=O)CCC1=O)OCCN=C(O)OCC2=CC=C(C=C2)C3=NN=C(C4=CC=CC=C4)N=N3	1.39300001	""	PubChem:(129274173)
