inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
KXTREADDXQROJC	InChI=1S/C31H26N6O9/c1-16-12-43-27(32-16)22-13-44-25(34-22)20-10-17(42-9-5-8-37-29(38)18-6-3-4-7-19(18)30(37)39)11-21(33-20)26-35-23(14-45-26)28-36-24(15-46-28)31(40)41-2/h3-4,6-7,10-12,15,22-23H,5,8-9,13-14H2,1-2H3	C31H26N6O9	1	-3078.594175477628	""	CC1=COC(=N1)C2COC(=N2)C3=CC(=CC(=N3)C4=NC(CO4)C5=NC(=CO5)C(=O)OC)OCCCN6C(=O)C7=C(C=CC=C7)C6=O	1.653	""	PubChem:(68269121)
KQAXCQLBHGEJNH	InChI=1S/C31H26N6O9/c38-11-19-26(41)27(42)28(43)31(46-19)36-18-8-14(40)2-4-16(18)21-23-22(20-15-3-1-13(39)7-17(15)35-24(20)25(21)36)29(44)37(30(23)45)34-10-12-9-32-5-6-33-12/h1-9,19,26-28,31,34-35,38-43H,10-11H2	C31H26N6O9	2	-3088.2828064746786	""	C1=CC2=C(C=C1O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NCC6=CN=CC=N6)C7=CC=C(C=C7N4C8C(C(C(C(CO)O8)O)O)O)O	2.2980001	""	PubChem:(11541857 23125777)
YROSMUZWJAKDPA	InChI=1S/C31H26N6O9/c1-17-26(29(38)32-20-8-5-11-23(14-20)35(41)42)18(2)28(31(40)34(4)22-10-7-13-25(16-22)37(45)46)19(3)27(17)30(39)33-21-9-6-12-24(15-21)36(43)44/h5-16H,1-4H3,(H,32,38)(H,33,39)	C31H26N6O9	3	-3127.3870225890882	""	CC1=C(C(=C(C(=C1C(=NC2=CC=CC(=C2)N(=O)=O)O)C)C(=O)N(C)C3=CC=CC(=C3)N(=O)=O)C)C(=NC4=CC=CC(=C4)N(=O)=O)O	6.66800022	""	PubChem:(89354556)
WGUFRJNLVMUOII	InChI=1S/C30H32N2O14/c1-11-21(35)25(43-13(3)33)23(37)29(41-11)45-27(39)15-7-5-9-17-19(15)31-18-10-6-8-16(20(18)32-17)28(40)46-30-24(38)26(44-14(4)34)22(36)12(2)42-30/h5-12,21-26,29-30,35-38H,1-4H3	C30H32N2O14	4	-3135.4812231436663	Sophenazine C	CC1C(C(C(C(O1)OC(=O)C2=CC=CC3=NC4=C(C=CC=C4C(=O)OC5C(C(C(C(C)O5)O)OC(=O)C)O)N=C23)O)OC(=O)C)O	0.194000006	""	PubChem:(71524391 102190909);Natural Products:(UNPD212795)
KYNWFWDEMQHMGD	InChI=1S/C31H26N6O9/c1-19-4-5-20(2)35(19)22-6-9-24(10-7-22)44-18-25-11-12-27(45-25)31(38)34-33-16-21-14-26(37(41)42)30(28(15-21)43-3)46-29-13-8-23(17-32-29)36(39)40/h4-17H,18H2,1-3H3,(H,34,38)	C31H26N6O9	5	-3140.540535033684	""	CC1=CC=C(C)N1C2=CC=C(C=C2)OCC3=CC=C(C(=O)NN=CC4=CC(=C(C(=C4)N(=O)=O)OC5=CC=C(C=N5)N(=O)=O)OC)O3	5.85599995	""	PubChem:(126407269)
XRMMNLSFBJAEBV	InChI=1S/C30H30N2O13/c1-16(33)40-15-26-27(41-17(2)34)28(42-18(3)35)29(43-19(4)36)30(45-26)44-24-11-8-21(13-25(24)39-5)22(14-31)12-20-6-9-23(10-7-20)32(37)38/h6-13,26-30H,15H2,1-5H3	C30H30N2O13	6	-3142.7161545632566	""	CC(=O)OCC1C(C(C(C(OC2=CC=C(C=C2OC)C(=CC3=CC=C(C=C3)N(=O)=O)C#N)O1)OC(=O)C)OC(=O)C)OC(=O)C	3.375	""	PubChem:(9960792)
YWVKMHPIXHUJQF	InChI=1S/C30H32N2O14/c1-3-25(35)43-15-23(33)31-21-9-5-19(6-10-21)29(39)45-17-27(37)41-13-14-42-28(38)18-46-30(40)20-7-11-22(12-8-20)32-24(34)16-44-26(36)4-2/h5-12H,3-4,13-18H2,1-2H3,(H,31,33)(H,32,34)	C30H32N2O14	7	-3152.9528853285874	""	CCC(=O)OCC(=O)NC1=CC=C(C=C1)C(=O)OCC(=O)OCCOC(=O)COC(=O)C2=CC=C(C=C2)NC(=O)COC(=O)CC	1.53199995	""	PubChem:(57958922)
RDRXEDPZNOMNEH	InChI=1S/C26H28N8O12/c1-27-15(35)11(16(36)28(2)23(27)43)9(12-17(37)29(3)24(44)30(4)18(12)38)10(13-19(39)31(5)25(45)32(6)20(13)40)14-21(41)33(7)26(46)34(8)22(14)42/h11-14H,1-8H3	C26H28N8O12	8	-3157.356751812615	""	CN1C(=O)C(C(=C(C2C(=O)N(C)C(=O)N(C)C2=O)C3C(=O)N(C)C(=O)N(C)C3=O)C4C(=O)N(C)C(=O)N(C)C4=O)C(=O)N(C)C1=O	-6.53599977	""	PubChem:(101878103)
XSOBJGTWIUMKBF	InChI=1S/C31H28N6O10/c32-19(9-16-6-8-25-20(10-16)36-30(47-25)26-13-18-3-1-2-4-24(18)46-26)29(41)34-14-27(39)33-15-28(40)35-21(31(42)43)11-17-5-7-23(38)22(12-17)37(44)45/h1-8,10,12-13,19,21,38H,9,11,14-15,32H2,(H,33,39)(H,34,41)(H,35,40)(H,42,43)	C31H28N6O10	9	-3175.0601781719974	""	C1=CC2=C(C=C1)OC(=C2)C3=NC4=CC(=CC=C4O3)CC(C(=NCC(=NCC(=NC(CC5=CC=C(C(=C5)N(=O)=O)O)C(=O)O)O)O)O)N	-0.0299999993	""	PubChem:(102322536)
JPSJFIPULFXMHF	InChI=1S/C30H32N2O14/c1-15(33)43-23-9-7-19(13-25(23)45-17(3)35)11-21(29(39)41-5)31-27(37)28(38)32-22(30(40)42-6)12-20-8-10-24(44-16(2)34)26(14-20)46-18(4)36/h7-10,13-14,21-22H,11-12H2,1-6H3,(H,31,37)(H,32,38)	C30H32N2O14	10	-3192.864532211029	""	CC(=O)OC1=CC=C(CC(C(=O)OC)NC(=O)C(=O)NC(CC2=CC=C(C(=C2)OC(=O)C)OC(=O)C)C(=O)OC)C=C1OC(=O)C	1.11199999	""	PubChem:(44267477)
YKZOMOPWXKFJPJ	InChI=1S/C30H30N2O13/c1-14-7-15-10-21-25(44-13-43-21)26(41-5)22(15)23-19(12-20(39-3)24(40-4)27(23)42-6)28(30(14,2)34)45-29(33)16-8-17(31(35)36)11-18(9-16)32(37)38/h8-12,14,28,34H,7,13H2,1-6H3	C30H30N2O13	11	-3199.913866207047	""	CC1CC2=CC3=C(C(=C2C4=C(C=C(C(=C4OC)OC)OC)C(C1(C)O)OC(=O)C5=CC(=CC(=C5)N(=O)=O)N(=O)=O)OC)OCO3	4.88999987	""	PubChem:(127049388)
BVINTIGGOIRDER	InChI=1S/C31H28N6O10/c1-3-4-5-6-8-19-11-12-20-13-29(19)47-31-15-24(26(35(40)41)17-28(31)37(44)45)33-22-10-7-9-21(18(22)2)32-23-14-30(46-20)27(36(42)43)16-25(23)34(38)39/h7,9-17,32-33H,3-6,8H2,1-2H3	C31H28N6O10	12	-3202.9740212302872	""	CCCCCCC1=CC=C2C=C1OC3=CC(=C(C=C3N(=O)=O)N(=O)=O)NC4=C(C)C(=CC=C4)NC5=C(C=C(C(=C5)O2)N(=O)=O)N(=O)=O	10.6199999	""	PubChem:(102046268)
