inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
BWOJBAXDUDQHQI	InChI=1S/C6H16O4P2/c1-11(7,8)5-3-4-6-12(2,9)10/h3-6H2,1-2H3,(H,7,8)(H,9,10)	C6H16O4P2	1	-3009.919952283774	4-[hydroxy(methyl)phosphoryl]butyl-methylphosphinic acid	CP(=O)(CCCCP(=O)(C)O)O	-0.137999997	""	PubChem:(20296157)
IZUFUHJJVRDHDR	InChI=1S/C6H16O4P2/c1-3-11(7,4-2)5-6-12(8,9)10/h3-6H2,1-2H3,(H2,8,9,10)	C6H16O4P2	2	-3010.782534703133	2-diethylphosphorylethylphosphonic acid	CCP(=O)(CC)CCP(=O)(O)O	-0.137999997	""	PubChem:(20490048)
KFFGXRZVYMWKLV	InChI=1S/C6H16O4P2/c1-3-5-11(7)10-12(8,9)6-4-2/h7H,3-6H2,1-2H3,(H,8,9)	C6H16O4P2	3	-3011.09182933362	""	CCCP(O)OP(=O)(CCC)O	0.344999999	""	PubChem:(123216403)
ABNKTPHLZNRJRY	InChI=1S/C6H16O4P2/c1-4-10-12(8,9)6-5-11(2,3)7/h4-6H2,1-3H3,(H,8,9)	C6H16O4P2	4	-3011.8484852938336	""	CCOP(=O)(CCP(=O)(C)C)O	0.0879999995	""	PubChem:(88735635)
FGFKCVQVPYWJOP	InChI=1S/C6H16O4P2/c1-3-11(7,8)5-6-12(9,10)4-2/h3-6H2,1-2H3,(H,7,8)(H,9,10)	C6H16O4P2	5	-3014.4188544037524	""	CCP(=O)(CCP(=O)(CC)O)O	-0.137999997	""	PubChem:(46833596)
WBSNLYYYGLFMKX	InChI=1S/C6H14O3P2/c1-10(7,8)6-11(9)4-2-3-5-11/h2-6H2,1H3,(H,7,8)	C6H14O3P2	6	-3020.091570797624	methyl-[(1-oxo-1$l^{5}-phospholan-1-yl)methyl]phosphinic acid	CP(=O)(CP1(=O)CCCC1)O	0.588	""	PubChem:(20566067)
APZMKSKLRFWIAK	InChI=1S/C6H16O4P2/c1-2-6(3-7,4-11)5-12(8,9)10/h7H,2-5,11H2,1H3,(H2,8,9,10)	C6H16O4P2	7	-3025.4889288787526	[2-(hydroxymethyl)-2-(phosphanylmethyl)butyl]phosphonic acid	CCC(CO)(CP)CP(=O)(O)O	-0.577000022	""	PubChem:(59972216)
GNKYAQANNLIBIU	InChI=1S/C6H16O4P2/c1-11(2,7)9-5-6-10-12(3,4)8/h5-6H2,1-4H3	C6H16O4P2	8	-3025.5283519810937	1,2-bis(dimethylphosphoryloxy)ethane	CP(=O)(C)OCCOP(=O)(C)C	0.31400001	""	PubChem:(23081879)
SUWDCMKUJUPARH	InChI=1S/C6H16O4P2/c1-8-12(7,9-2)10-5-6-11(3)4/h5-6H2,1-4H3	C6H16O4P2	9	-3027.4041188370625	""	COP(=O)(OC)OCCP(C)C	0.619000018	""	PubChem:(88852619)
JRTWAFGPPLNHEG	InChI=1S/C6H16O4P2/c1-9-12(8,10-2)6-5-11(3,4)7/h5-6H2,1-4H3	C6H16O4P2	10	-3028.671210154028	""	COP(=O)(CCP(=O)(C)C)OC	0.184	""	PubChem:(53971260)
RTBRTJHGLHNNRC	InChI=1S/C6H16O4P2/c1-10-11(7,8)12(2,9)5-3-4-6-12/h9H,3-6H2,1-2H3,(H,7,8)	C6H16O4P2	11	-3029.9280271254	""	COP(=O)(O)P1(C)(CCCC1)O	-0.215000004	""	PubChem:(71371851)
