inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
MKLKFYPFIPLQQU	InChI=1S/C10H11N4O3P/c1-2-17-18(16)13-10(15)12-9-11-7-5-3-4-6-8(7)14(9)18/h3-6H,2H2,1H3,(H2,11,12,13,15,16)	C10H11N4O3P	1	-3031.7735193589124	""	CCOP1(=O)NC(=NC2=NC3=C(C=CC=C3)N21)O	1.95000005	""	PubChem:(117063082)
GGYBFVARWSUBHL	InChI=1S/C10H11N4O3P/c1-16-10-8-9(11-6-12-10)14(7-13-8)17-4-2-3-5-18-15/h3,5-7H,2,4H2,1H3	C10H11N4O3P	2	-3036.6893297874713	""	COC1=C2C(=NC=N1)N(C=N2)OCCC=CP=O	-0.114	""	PubChem:(88472092)
RQELEPMMKWKOHI	InChI=1S/C10H11N4O3P/c11-9(15)10-13-7-3-1-2-6(8(7)14-10)4-5-12-18(16)17/h1-3H,4-5H2,(H2,11,15)(H,13,14)(H,12,16,17)	C10H11N4O3P	3	-3051.4547866792486	""	C1=CC2=C(C(=C1)CCNP(=O)=O)N=C(C(=O)N)N2	-1.32599998	""	PubChem:(57182311)
PDJGHIOYKLIMQG	InChI=1S/C10H11N4O3P/c11-10-13-8(16)7-9(14-10)18(4-12-7)6-2-1-5(3-15)17-6/h1-2,4-6,15H,3H2,(H3,11,13,14,16)	C10H11N4O3P	4	-3067.4787478869007	""	C1=CC(OC1CO)P2C=NC3=C(NC(=N)N=C32)O	0.0649999976	""	PubChem:(54183276 70287620)
YPOZRHMQMTWCGU	InChI=1S/C10H11N4O3P/c1-3-4-5-17-13-7-6-8(16-2)12-9(11-7)18(15)10(13)14(6)18/h3,10H,1,4-5H2,2H3	C10H11N4O3P	5	-3077.8442937696595	""	C=CCCON1C2=NC3=NC(=C2N4C1P34=O)OC	0.92900002	""	PubChem:(67862959)
PMIGUFIFOAZWCF	InChI=1S/C10H11N4O3P/c1-13(5-18)10(15)8-4-12-9-7(8)2-6(3-11-9)14(16)17/h2-4H,5,18H2,1H3,(H,11,12)	C10H11N4O3P	6	-3099.207261305111	N-methyl-5-nitro-N-(phosphanylmethyl)-1H-pyrrolo[2,3-b]pyridine-3-carboxamide	CN(CP)C(=O)C1=CNC2=C1C=C(C=N2)N(=O)=O	1.33200002	""	PubChem:(59340328)
VLLYRKAXJXFFQR	InChI=1S/C5H10N6O7/c1-3(2)4(12)5(9(16)6-13,10(17)7-14)11(18)8-15/h3,16-18H,1-2H3	C5H10N6O7	7	-3117.232238650491	""	CC(C)C(=O)C(N(N=O)O)(N(N=O)O)N(N=O)O	-2.45799994	""	PubChem:(88853341)
NCQBJMBUQCHGPF	InChI=1S/C5H8N6O6/c12-9(13)6-2-1-3-7(10(14)15)5-8(4-6)11(16)17/h1-2H,3-5H2	C5H8N6O6	8	-3118.034613782789	""	C1=CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O	1.0	""	PubChem:(18988919)
FRGUAESZRGJJFN	InChI=1S/C10H11N4O3P/c11-18(16,17)14-10-2-1-7(15)5-8(10)9-3-4-12-6-13-9/h1-6,15H,(H4,11,14,16,17)	C10H11N4O3P	9	-3129.0011674778034	amino-(4-hydroxy-2-pyrimidin-4-ylanilino)phosphinic acid	C1=C(C=C(C2=NC=NC=C2)C(=C1)NP(=N)(O)O)O	-0.351000011	""	PubChem:(20283764)
AJHRYIXCYSEKBD	InChI=1S/C10H11N4O3P/c11-18(12,16)14-9(15)5-6-10-13-7-3-1-2-4-8(7)17-10/h1-6H,(H5,11,12,14,15,16)	C10H11N4O3P	10	-3205.4187312906593	""	C1=CC2=C(C=C1)OC(=N2)C=CC(=NP(=O)(N)N)O	-0.400999993	""	PubChem:(57279834 88335730)
QGNTWHYJSVJPGO	InChI=1S/C10H9N4O2P/c11-14-13-8-3-1-7(2-4-8)5-9(10(15)16)12-6-17/h1-4,9,12H,5H2,(H,15,16)	C10H9N4O2P	11	-3234.9684550610064	""	C1=C(C=CC(=C1)N=[N+]=[N-])CC(C(=O)O)NC#P	1.86500001	""	PubChem:(117765053)
