inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
RBNPOMFGQQGHHO	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)	C3H6O4	1	-2969.1088880630805	aldonates	C(C(C(=O)O)O)O	-1.72300005	""	training set;HMDB:(31818);Natural Products:(UNPD98404 UNPD139620);PubChem:(752 439194 4643312 5460358 6326776 6999960 10654183 10887854 71309599 101427230);CHEBI:(71671 16659 32398 33871 74324);KEGG:(C00258);biological;Plantcyc:(GLYCERATE);YMDB:(2321)
ZUCOIFUQBLMWEN	InChI=1S/C3H6O4/c4-2-7-1-3(5)6/h4H,1-2H2,(H,5,6)	C3H6O4	2	-3028.1187312028433	""	C(C(=O)O)OCO	-1.16999996	""	EcoCyc Mine;biological;PubChem:(53673980);KEGG Mine
KUEHKFQOGWIQDQ	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h1-3,5-7H	C3H6O4	3	-3028.3756227741906	""	C(=O)C(C(O)O)O	-1.84399998	""	EcoCyc Mine;YMDB Mine;KEGG Mine
CNLAGFNZDDDNBJ	InChI=1S/C3H6O4/c1-6-7-2-3(4)5/h2H2,1H3,(H,4,5)	C3H6O4	4	-3032.3158936060618	2-methylperoxyacetate	COOCC(=O)O	-0.472000003	""	PubChem:(19024186 22129248)
WSKSTBHMZLMJOS	InChI=1S/C3H8O5/c4-1-2(5)3(6)8-7/h2-7H,1H2	C3H8O5	5	-3035.392078872616	""	C(C(C(O)OO)O)O	-2.36500001	""	PubChem:(87363183)
WEROPXZATQCXLT	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h3-4,6-7H,1H2	C3H6O4	6	-3036.9921716132394	""	C(C(=O)C(O)O)O	-2.35800004	""	EcoCyc Mine;PubChem:(18403036);YMDB Mine;KEGG Mine
BAJPLKFQQKGMGT	InChI=1S/C3H6O4/c1-7-3(6)2(4)5/h3,6H,1H3,(H,4,5)	C3H6O4	7	-3037.0838562302774	2-hydroxy-2-methoxyacetic acid	COC(C(=O)O)O	-1.06700003	""	PubChem:(22600202)
BBZDCJAOMBFJBW	InChI=1S/C3H8O5/c4-1-2(5)3(6,7)8/h2,4-8H,1H2	C3H8O5	8	-3038.4747272035615	""	C(C(C(O)(O)O)O)O	-2.99300003	""	PubChem:(87238382)
LLWVBKQQPPRNEX	InChI=1S/C3H6O4/c1-2(4)3(5)7-6/h2,4,6H,1H3	C3H6O4	9	-3040.196562802099	Propaneperoxoic acid, 2-hydroxy-	CC(C(=O)OO)O	-1.09000003	""	PubChem:(10219395 87961396 101668194);biological
IPFDALLIRXQJDG	InChI=1S/C3H6O4/c4-2(5)1-3(6)7/h2,4-5H,1H2,(H,6,7)	C3H6O4	10	-3041.8024496955827	3,3-dihydroxypropanoic Acid	C(C(O)O)C(=O)O	-1.49399996	""	EcoCyc Mine;PubChem:(5242443);YMDB Mine;KEGG Mine
UGGZVICGNIRPTL	InChI=1S/C3H6O4/c1-6-7-3(5)2-4/h4H,2H2,1H3	C3H6O4	11	-3042.9358863397833	""	COOC(=O)CO	-1.02100003	""	PubChem:(87877273)
VWCAPPMVQOPGTC	InChI=1S/C3H6O4/c4-1-3(6,7)2-5/h1,5-7H,2H2	C3H6O4	12	-3045.518180822917	2,2,3-trihydroxypropanal	C(=O)C(CO)(O)O	-2.19400001	""	PubChem:(22094681)
DFNNSAUVXWFFIS	InChI=1S/C3H6O4/c1-2(7-6)3(4)5/h2,6H,1H3,(H,4,5)	C3H6O4	13	-3047.1592850506213	2-hydroperoxypropanoic acid	CC(C(=O)O)OO	-0.541000009	""	PubChem:(17890884)
JODYUDBGVSBSEA	InChI=1S/C3H8O5/c4-1(2(5)6)3(7)8/h1-8H	C3H8O5	14	-3050.53434171716	""	C(C(O)O)(C(O)O)O	-2.95000005	""	PubChem:(87362865)
PCCFSZBSZQGCBR	InChI=1S/C3H8O5/c4-1-3(5)2-7-8-6/h3-6H,1-2H2	C3H8O5	15	-3050.670731995697	""	C(C(COOO)O)O	-1.83000004	""	PubChem:(57094863)
RUHUGXOEONGELP	InChI=1S/C3H8O5/c4-1-2(8-7)3(5)6/h2-7H,1H2	C3H8O5	16	-3056.9857497293037	""	C(C(C(O)O)OO)O	-2.36500001	""	PubChem:(89412057)
