inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
YYLZHAVUWHABIW	InChI=1S/C14H22N6O4/c1-2-19(3-4-21)5-8-10(22)11(23)14(24-8)20-7-18-9-12(15)16-6-17-13(9)20/h6-8,10-11,14,21-23H,2-5H2,1H3,(H2,15,16,17)	C14H22N6O4	1	-2974.0790846332093	""	CCN(CCO)CC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O	-1.57000005	""	PubChem:(101685601)
JZYJGLYAZHFZKM	InChI=1S/C14H22N6O4/c15-3-1-2-4-16-12-9-13(18-6-17-12)20(7-19-9)14-11(23)10(22)8(5-21)24-14/h6-8,10-11,14,21-23H,1-5,15H2,(H,16,17,18)	C14H22N6O4	2	-2977.8623626837584	n-(4-aminobutyl)-9-pentofuranosyl-9h-purin-6-amine	C(CCNC1=NC=NC2=C1N=CN2C3C(C(C(CO)O3)O)O)CN	-1.01400006	""	PubChem:(294463 46876471 90853698 101333662);biological
OGAMBGVOUXZPMK	InChI=1S/C14H20N6O3/c21-5-9-3-10(22)14(23-9)20-7-18-11-12(16-6-17-13(11)20)19-8-1-2-15-4-8/h6-10,14-15,21-22H,1-5H2,(H,16,17,19)	C14H20N6O3	3	-2982.141110253018	(2R,3R,5S)-5-(hydroxymethyl)-2-[6-[[(3R)-pyrrolidin-3-yl]amino]purin-9-yl]oxolan-3-ol	C1CNCC1NC2=NC=NC3=C2N=CN3C4C(CC(CO)O4)O	-0.98299998	""	PubChem:(21074579 73740921)
MFNISXJZVSFJQI	InChI=1S/C14H22N6O4/c1-2-3-4-16-11-8-12(19-14(15)18-11)20(6-17-8)13-10(23)9(22)7(5-21)24-13/h6-7,9-10,13,21-23H,2-5H2,1H3,(H3,15,16,18,19)	C14H22N6O4	4	-2982.676057286869	""	CCCCNC1=C2C(=NC(=N)N1)N(C=N2)C3C(C(C(CO)O3)O)O	0.64200002	""	PubChem:(46876499)
HEKOZVWEIZHANU	InChI=1S/C14H22N6O4/c1-3-19(4-2)11-8-12(18-14(15)17-11)20(6-16-8)13-10(23)9(22)7(5-21)24-13/h6-7,9-10,13,21-23H,3-5H2,1-2H3,(H2,15,17,18)	C14H22N6O4	5	-2983.3563969664992	Oprea1_076465	CCN(CC)C1=C2C(=NC(=N)N1)N(C=N2)C3C(C(C(CO)O3)O)O	0.700999975	""	PubChem:(4254079 26476217 26476218)
FVHMIWCWZMDLFE	InChI=1S/C14H20N6O3/c15-12-11-14(19-13(18-12)7-2-1-3-16-7)20(6-17-11)10-4-8(22)9(5-21)23-10/h6-10,16,21-22H,1-5H2,(H2,15,18,19)	C14H20N6O3	6	-2988.3109107953137	""	C1CC(C2=NC3=C(C(=N2)N)N=CN3C4CC(C(CO)O4)O)NC1	-0.606000006	""	PubChem:(102054794 102054795)
SLXMCCMOHWQOLJ	InChI=1S/C14H22N6O4/c1-23-5-8-10(21)11(22)14(24-8)20-7-19-9-12(16-4-2-3-15)17-6-18-13(9)20/h6-8,10-11,14,21-22H,2-5,15H2,1H3,(H,16,17,18)	C14H22N6O4	7	-2989.788833510695	(2R,3R,4S,5R)-2-[6-(3-aminopropylamino)purin-9-yl]-5-(methoxymethyl)oxolane-3,4-diol	COCC1C(C(C(N2C=NC3=C2N=CN=C3NCCCN)O1)O)O	-1.28199995	""	PubChem:(22986934 69854865)
TUXWZHOLQLCXSR	InChI=1S/C14H22N6O4/c1-2-3-4-19-14(11(23)10(22)8(5-21)24-14)20-7-18-9-12(15)16-6-17-13(9)20/h6-8,10-11,19,21-23H,2-5H2,1H3,(H2,15,16,17)	C14H22N6O4	8	-2991.325558763394	""	CCCCNC1(C(C(C(CO)O1)O)O)N2C=NC3=C2N=CN=C3N	0.107000001	""	PubChem:(67205081)
OQQOFNMNLZCUPG	InChI=1S/C14H22N6O4/c1-2-3-4-16-14-19-8-11(15)17-6-18-12(8)20(14)13-10(23)9(22)7(5-21)24-13/h6-7,9-10,13,21-23H,2-5H2,1H3,(H,16,19)(H2,15,17,18)	C14H22N6O4	9	-2992.324607575767	8-Butylaminoadenosine	CCCCN=C1NC2=C(N=CN=C2N)N1C3C(C(C(CO)O3)O)O	0.565999985	""	PubChem:(99983 10830836 11724682 14727681 40508014 40508015 40508016 46875014 67111416 71156232);biological
LZBLBRWBXMWATO	InChI=1S/C14H20N6O3/c15-14-17-12(19-3-5-22-6-4-19)11-13(18-14)20(8-16-11)10-2-1-9(7-21)23-10/h8-10,21H,1-7H2,(H2,15,17,18)	C14H20N6O3	10	-2992.8724536094096	""	C1CC(N2C=NC3=C(NC(=N)N=C32)N4CCOCC4)OC1CO	0.77700001	""	PubChem:(56967719)
LJWLPFCQLKDNTR	InChI=1S/C14H22N6O4/c1-2-3-4-16-14-18-11(15)8-12(19-14)20(6-17-8)13-10(23)9(22)7(5-21)24-13/h6-7,9-10,13,21-23H,2-5H2,1H3,(H3,15,16,18,19)	C14H22N6O4	11	-2993.1723592262483	""	CCCCN=C1NC(=C2C(=N1)N(C=N2)C3C(C(C(CO)O3)O)O)N	-0.0189999994	""	PubChem:(10712036 46875666)
QFGYXONPIDEJRV	InChI=1S/C14H22N6O4/c1-2-3-6(15)12-19-8-11(16)17-5-18-13(8)20(12)14-10(23)9(22)7(4-21)24-14/h5-7,9-10,14,21-23H,2-4,15H2,1H3,(H2,16,17,18)	C14H22N6O4	12	-2993.4733911348408	""	CCCC(C1=NC2=C(N=CN=C2N)N1C3C(C(C(CO)O3)O)O)N	-0.832000017	""	PubChem:(69527499)
LZBGGYQMGBHZLG	InChI=1S/C14H22N6O4/c15-4-2-1-3-8-19-9-12(16)17-6-18-13(9)20(8)14-11(23)10(22)7(5-21)24-14/h6-7,10-11,14,21-23H,1-5,15H2,(H2,16,17,18)	C14H22N6O4	13	-2993.6366424338685	""	C(CCN)CC1=NC2=C(N=CN=C2N)N1C3C(C(C(CO)O3)O)O	-1.41100001	""	PubChem:(69527500 69527503)
CFZXFVMLGKWVMS	InChI=1S/C14H20N6O3/c15-12-11-14(18-6-17-12)20(10-4-8(22)9(5-21)23-10)13(19-11)7-2-1-3-16-7/h6-10,16,21-22H,1-5H2,(H2,15,17,18)	C14H20N6O3	14	-2993.7922457062796	""	C1CC(C2=NC3=C(N=CN=C3N)N2C4CC(C(CO)O4)O)NC1	-0.685000002	""	PubChem:(102447629 102447631)
UZSUOIXZZKSFKS	InChI=1S/C14H22N6O4/c1-2-3-4-19-23-5-8-10(21)11(22)14(24-8)20-7-18-9-12(15)16-6-17-13(9)20/h6-8,10-11,14,19,21-22H,2-5H2,1H3,(H2,15,16,17)	C14H22N6O4	15	-2998.2104263542024	""	CCCCNOCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O	0.368000001	""	PubChem:(87308958)
CGMRZYWNPQEYKV	InChI=1S/C14H22N6O4/c1-7(22)11(23)9(4-21)24-6-20-5-16-10-12(17-8-2-3-8)18-14(15)19-13(10)20/h5,7-9,11,21-23H,2-4,6H2,1H3,(H3,15,17,18,19)	C14H22N6O4	16	-2999.5685038826373	""	CC(C(C(CO)OCN1C=NC2=C(NC3CC3)NC(=N)N=C21)O)O	-0.426999986	""	PubChem:(71004119)
WESLZQQBTJAEIN	InChI=1S/C14H20N6O3/c15-12-9-13(17-6-16-12)20(7-18-9)14-11(22)10(21)8(23-14)5-19-3-1-2-4-19/h6-8,10-11,14,21-22H,1-5H2,(H2,15,16,17)	C14H20N6O3	17	-3000.3849597876842	(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(pyrrolidin-1-ylmethyl)oxolane-3,4-diol	C1CCN(C1)CC2C(C(C(N3C=NC4=C3N=CN=C4N)O2)O)O	-0.777999997	""	PubChem:(60074565 69932615)
UWJHCLCCGOZTBG	InChI=1S/C14H20N6O3/c15-12-10-13(17-5-16-12)20(6-18-10)14-11(22)9(8(4-21)23-14)19-7-2-1-3-7/h5-9,11,14,19,21-22H,1-4H2,(H2,15,16,17)	C14H20N6O3	18	-3003.1779364609897	2-(6-aminopurin-9-yl)-4-(cyclobutylamino)-5-(hydroxymethyl)oxolan-3-ol	C1CC(C1)NC2C(CO)OC(C2O)N3C=NC4=C3N=CN=C4N	-0.193000004	""	PubChem:(5245682)
UZWUKZGOLRFLKA	InChI=1S/C14H22N6O4/c1-6-18-9-12(15)16-5-17-13(9)20(6)14-11(23)10(22)7(24-14)4-8(21)19(2)3/h5,7-8,10-11,14,21-23H,4H2,1-3H3,(H2,15,16,17)	C14H22N6O4	19	-3004.5837636844612	""	CC1=NC2=C(N=CN=C2N)N1C3C(C(C(CC(N(C)C)O)O3)O)O	-1.22500002	""	PubChem:(25181882)
KRHOKCKROIPUFD	InChI=1S/C14H22N6O4/c1-3-6(2)17-14-18-11(15)8-12(19-14)20(5-16-8)13-10(23)9(22)7(4-21)24-13/h5-7,9-10,13,21-23H,3-4H2,1-2H3,(H3,15,17,18,19)	C14H22N6O4	20	-3005.2192063944776	(2R,3R,4S,5R)-2-[6-amino-2-[[(2R)-butan-2-yl]amino]purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol	CCC(C)N=C1NC(=C2C(=N1)N(C=N2)C3C(C(C(CO)O3)O)O)N	-0.061999999	""	PubChem:(11302177 11739235)
ULPJQVUWCBAAMR	InChI=1S/C14H22N6O4/c1-23-7(3-2-4-15)11-9(21)10(22)14(24-11)20-6-19-8-12(16)17-5-18-13(8)20/h5-7,9-11,14,21-22H,2-4,15H2,1H3,(H2,16,17,18)	C14H22N6O4	21	-3006.3636803693607	(2S,3S,4R,5R)-2-(4-amino-1-methoxybutyl)-5-(6-aminopurin-9-yl)oxolane-3,4-diol	COC(CCCN)C1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)O	-1.35000002	""	PubChem:(20727903)
