inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
KDYFGRWQOYBRFD	InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)	C4H6O4	1	-2981.5826088165127	Wormwood	C(CC(=O)O)C(=O)O	-0.709999979	""	training set;HMDB:(254);KNApSAcK:(1205);Natural Products:(UNPD142464 UNPD145194);PubChem:(1110 160419 3693574 10290778 11116041 12998484 12998485 12998486 12998487 12998490 12998492 16213392 16213532 16213533 20358729 21952380 25240641 59069847 87143155 88094160 90943320 101176078 101176079);CHEBI:(30779 15741 30031 90372);HSDB:(110-15-6);KEGG:(C00042);biological;Plantcyc:(SUC);YMDB:(338)
QWHDXIUUXWGQME	InChI=1S/C4H6O4/c5-2-3(6)1-4(7)8/h2-3,6H,1H2,(H,7,8)	C4H6O4	2	-2997.811882171923	D,L-malic semialdehyde	C(C(C=O)O)C(=O)O	-1.05999994	""	PubChem:(10396828 19601695 88259006 89362940 90658049);YMDB Mine;EcoCyc Mine;biological;Plantcyc:(CPD-16618);Biocyc:(CPD-16618);KEGG Mine
WVQPNSRSYSVXSM	InChI=1S/C4H4O3/c1-2-3(5)4(6)7/h1H,2H2,(H,6,7)	C4H4O3	3	-2999.3756794812757	""	[CH]CC(=O)C(=O)O	-0.172999993	""	PubChem:(58507566)
JEZCMVCLPKSUOT	InChI=1S/C4H6O4/c5-2-3(6)1-4(7)8/h5H,1-2H2,(H,7,8)	C4H6O4	4	-3001.869597464244	4-hydroxy-3-oxobutanoate	C(C(=O)CO)C(=O)O	-1.07099998	""	EcoCyc Mine;biological;PubChem:(19793911 23053742);KEGG Mine
PUWWONYMIXRVQF	InChI=1S/C4H6O4/c5-2-1-3(6)4(7)8/h5H,1-2H2,(H,7,8)	C4H6O4	5	-3005.241450578143	2-keto-4-hydroxybutyrate	C(CO)C(=O)C(=O)O	-1.30499995	""	HMDB:(31204);Natural Products:(UNPD19377);PubChem:(11963036 25201478);YMDB Mine;biological;Biocyc:(CPD0-1310);KEGG Mine
SFJAKBFODXRECW	InChI=1S/C4H4O3/c5-3-1-2-4(6)7/h5H,2H2,(H,6,7)	C4H4O3	6	-3008.7980617773787	""	C(#CO)CC(=O)O	0.209999993	""	EcoCyc Mine;YMDB Mine;KEGG Mine
FDGMAMZWBYBESP	InChI=1S/C4H4O3/c5-3-1-2-4(6)7/h1H,2H2,(H,6,7)	C4H4O3	7	-3012.147515018765	""	C(=C=O)CC(=O)O	1.278	""	PubChem:(23444230);biological
XJFSDAQUZXSRMY	InChI=1S/C4H6O4/c5-2-1-3(6)4(7)8/h2-3,6H,1H2,(H,7,8)	C4H6O4	8	-3012.668173804535	2-hydroxy-4-oxobutanoic acid	C(C=O)C(C(=O)O)O	-1.05999994	""	EcoCyc Mine;biological;PubChem:(178239 71386908 87946380);YMDB Mine;KEGG Mine
DGUBLKUCHAAUFT	InChI=1S/C4H4O3/c1-2-3(5)4(6)7/h2H,1H2,(H,6,7)	C4H4O3	9	-3018.874903098766	Vinylglyoxylate	C=CC(=O)C(=O)O	-0.173999995	""	PubChem:(162804 9543327);YMDB Mine;CHEBI:(74021);EcoCyc Mine;biological;Biocyc:(2-OXOBUT-3-ENANOATE);KEGG Mine
SCQRCBQXLWQTTG	InChI=1S/C4H6O4/c5-3(6)1-4(7)2-8-4/h7H,1-2H2,(H,5,6)	C4H6O4	10	-3019.106043262561	Oxiraneacetic acid, 2-hydroxy-	C(C(=O)O)C1(CO1)O	-0.762000024	""	PubChem:(71380728)
OMRLNRIPWKJCRB	InChI=1S/C4H4O3/c1-3(5)2-4(6)7/h1H,2H2,(H,6,7)	C4H4O3	11	-3019.12037493838	""	[CH+]=C(CC(=O)O)[O-]	-0.270999998	""	PubChem:(58094720)
ONCNTKXLLHJVSF	InChI=1S/C4H6O4/c5-3-8-2-1-4(6)7/h3H,1-2H2,(H,6,7)	C4H6O4	12	-3024.229947865155	3-formyloxypropanoic acid	C(COC=O)C(=O)O	-0.455000013	""	PubChem:(13048467)
GRCXBRYEVLRIED	InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8-2/h2,4,7H,1H2,(H,5,6)	C4H6O4	13	-3024.9157274215154	""	C(C1C(O)O1)C(=O)O	-1.148	""	PubChem:(123622863)
GVBQFWCQZQTKKL	InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1,5-6H,2H2,(H,7,8)	C4H6O4	14	-3026.044985513164	4,4-dihydroxybut-3-enoic Acid	C(=C(O)O)CC(=O)O	0.103	""	PubChem:(5326675)
QVYMWMSAXULCMW	InChI=1S/C4H4O3/c5-3-1-2-4(6)7/h5H,3H2,(H,6,7)	C4H4O3	15	-3026.5196193644265	4-hydroxybut-2-ynoate	C(#CC(=O)O)CO	-0.453999996	""	PubChem:(359297 18697751);EcoCyc Mine;KEGG Mine
HNWHXSFOTHNDTI	InChI=1S/C4H4O3/c5-3-1-2-4(6)7/h2-3,5H,(H,6,7)	C4H4O3	16	-3027.760180594734	""	C(=CC(=O)O)=CO	1.50100005	""	PubChem:(87585059)
SWMXQXQASCFLLG	InChI=1S/C4H6O4/c5-3(4(6)7)2-1-8-2/h2-3,5H,1H2,(H,6,7)	C4H6O4	17	-3028.4666848849297	2-hydroxy-2-(oxiran-2-yl)acetic acid	C1C(C(C(=O)O)O)O1	-1.37699997	""	PubChem:(21433427 88152634 88154274 88154275 88154947)
DNQIKJLNGVXFBP	InChI=1S/C4H6O4/c5-1-2-8-3-4(6)7/h1H,2-3H2,(H,6,7)	C4H6O4	18	-3028.8272175102916	Acetic acid, 2-(2-oxoethoxy)-	C(=O)COCC(=O)O	-0.801999986	""	EcoCyc Mine;biological;PubChem:(15388052);YMDB Mine;KEGG Mine
YHFOFKKHSKHWGT	InChI=1S/C4H4O3/c5-3-1-2(3)4(6)7/h2H,1H2,(H,6,7)	C4H4O3	19	-3029.2251587248975	2-oxocyclopropane-1-carboxylic acid	C1C(C1=O)C(=O)O	-0.773999989	""	PubChem:(21614931)
