inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
AYPSSNGFGYVWFY	InChI=1S/C12H21N5O5/c1-6(18)16-8(3-4-9(14)19)12(22)17-10(20)5-2-7(13)11(15)21/h7-8H,2-5,13H2,1H3,(H2,14,19)(H2,15,21)(H,16,18)(H,17,20,22)	C12H21N5O5	1	-3012.1252298454338	""	CC(=NC(CCC(=N)O)C(=O)N=C(CCC(C(=N)O)N)O)O	-0.699999988	""	PubChem:(90408680)
HQEFOOQXNAKFME	InChI=1S/C12H21N5O5/c1-7(18)8(3-2-4-15-12(13)14)17-10(20)6-16-9(19)5-11(21)22/h8H,2-6H2,1H3,(H,16,19)(H,17,20)(H,21,22)(H4,13,14,15)	C12H21N5O5	2	-3012.902612036304	""	CC(=O)C(CCCNC(=N)N)N=C(CN=C(CC(=O)O)O)O	-1.59200001	""	PubChem:(89876792)
PBIVTVYKEDNTLM	InChI=1S/C12H23N5O6/c13-12(14)15-7-4-5-9(11(19)20)16-10(18)6-2-1-3-8-23-17(21)22/h9H,1-8H2,(H,16,18)(H,19,20)(H4,13,14,15)	C12H23N5O6	3	-3023.941913805465	5-(diaminomethylideneamino)-2-(6-nitrooxyhexanoylamino)pentanoic acid	C(CCC(=NC(CCCNC(=N)N)C(=O)O)O)CCON(=O)=O	-1.32099998	""	PubChem:(59287622)
TXEDFWKLPBUWHT	InChI=1S/C12H23N5O6/c1-15-6(12(23)17-8(5-19)11(14)22)2-3-9(20)16-7(4-18)10(13)21/h6-8,15,18-19H,2-5H2,1H3,(H2,13,21)(H2,14,22)(H,16,20)(H,17,23)	C12H23N5O6	4	-3024.574583617007	""	CNC(CCC(=NC(CO)C(=N)O)O)C(=NC(CO)C(=N)O)O	-2.48900008	""	PubChem:(126722857)
VNBFUAZGFGQQOB	InChI=1S/C12H23N5O6/c1-6(18)12(15,10(22)23)5-8(19)17-7(9(20)21)3-2-4-16-11(13)14/h6-7,18H,2-5,15H2,1H3,(H,17,19)(H,20,21)(H,22,23)(H4,13,14,16)	C12H23N5O6	5	-3027.051133337937	""	CC(C(CC(=NC(CCCNC(=N)N)C(=O)O)O)(C(=O)O)N)O	-4.49100018	""	KEGG Mine
KLQXKYZBJWERSF	InChI=1S/C12H21N5O5/c1-6(18)16-8(3-5-10(14)20)12(22)17-7(11(15)21)2-4-9(13)19/h7-8H,2-5H2,1H3,(H2,13,19)(H2,14,20)(H2,15,21)(H,16,18)(H,17,22)	C12H21N5O5	6	-3034.901887543253	N-Ac-Gln-gln-amide	CC(=NC(CCC(=N)O)C(=NC(CCC(=N)O)C(=N)O)O)O	-0.156000003	""	PubChem:(129914 22673233);biological
FAZIBFJBJAJAII	InChI=1S/C12H23N5O6/c13-6-2-1-3-7(14)9(20)16-12(10(21)22,17-11(15)23)5-4-8(18)19/h7H,1-6,13-14H2,(H,16,20)(H,18,19)(H,21,22)(H3,15,17,23)	C12H23N5O6	7	-3038.3103468906984	""	C(CCN)CC(C(=NC(CCC(=O)O)(C(=O)O)NC(=N)O)O)N	-3.3499999	""	PubChem:(118064173)
LMHIUVPWKVHOLV	InChI=1S/C12H21N5O5/c1-6(18)16-8(5-10(14)20)12(22)17-7(11(21)15-2)3-4-9(13)19/h7-8H,3-5H2,1-2H3,(H2,13,19)(H2,14,20)(H,15,21)(H,16,18)(H,17,22)	C12H21N5O5	8	-3040.686161866572	""	CC(=NC(CC(=N)O)C(=NC(CCC(=N)O)C(=NC)O)O)O	-0.546000004	""	PubChem:(117633404)
FQLYTURUBGMVNS	InChI=1S/C12H23N5O6/c13-9(11(19)20)5-4-7-15-12(14)16-10(18)6-2-1-3-8-23-17(21)22/h9H,1-8,13H2,(H,19,20)(H3,14,15,16,18)	C12H23N5O6	9	-3041.4233121208504	2-amino-5-[[amino-(6-nitrooxyhexanoylamino)methylidene]amino]pentanoic acid	C(CCC(=NC(=N)NCCCC(C(=O)O)N)O)CCON(=O)=O	-1.72399998	""	PubChem:(59287632)
QKGXWZDQCHLWIM	InChI=1S/C12H21N5O5/c13-12(14)16-3-1-2-8(11(21)22)17-5-4-15-7(10(17)20)6-9(18)19/h7-8,15H,1-6H2,(H,18,19)(H,21,22)(H4,13,14,16)	C12H21N5O5	10	-3045.020520119072	""	C(CC(C(=O)O)N1CCNC(CC(=O)O)C1=O)CNC(=N)N	-2.9289999	""	PubChem:(58210380)
