inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
OPTASPLRGRRNAP	InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)	C4H5N3O	1	-2941.0503080384387	cytosine	C1=CN=C(NC1=N)O	0.163000003	""	HMDB:(630);KNApSAcK:(1498);Natural Products:(UNPD17953);PubChem:(597 4594377 5248764 6913227 10240793 10329274 10820491 11972261 12486291 20079967 21766165 54163035 57418205 57636737 58700273 66995256 66995323 71315153 88094370 90178478 101763372 126455974);CHEBI:(16040);KEGG:(C00380);biological;Plantcyc:(CYTOSINE);YMDB:(651)
XQCZBXHVTFVIFE	InChI=1S/C4H5N3O/c5-4-6-2-1-3(8)7-4/h1-2H,(H3,5,6,7,8)	C4H5N3O	2	-2964.698420023779	zlchem 273	C1=CNC(=N)N=C1O	0.153999999	""	biological;Natural Products:(UNPD143550);PubChem:(66950 56601636);CHEBI:(55502);Biocyc:(CPD-12428)
QPISWILGPJGWLV	InChI=1S/C4H5N3O/c5-4-3(8)1-6-2-7-4/h1-2,8H,(H2,5,6,7)	C4H5N3O	3	-2986.9463635222114	4-Aminopyrimidin-5-ol	C1=C(C(=N)NC=N1)O	0.425000012	""	PubChem:(14569053)
HFMLLTVIMFEQRE	InChI=1S/C4H5N3O/c5-3-1-4(8)7-2-6-3/h1-2H,(H3,5,6,7,8)	C4H5N3O	4	-2991.059563332043	zlchem 81	C1=C(N=CN=C1N)O	-0.0379999988	""	PubChem:(70944);biological
NVYMOVCPYONOSF	InChI=1S/C4H5N3O/c5-4-6-1-3(8)2-7-4/h1-2,8H,(H2,5,6,7)	C4H5N3O	5	-2997.7906688059543	zlchem 1241	C1=C(C=NC(=N)N1)O	0.583000004	""	PubChem:(17750388)
QBKIGBNGDYTHNG	InChI=1S/C4H5N3O/c5-3-2-1-7(2)4(8)6-3/h1,5H2,(H,6,8)	C4H5N3O	6	-3004.627638955255	""	C1C2=C(N)N=C(N12)O	-0.284000009	""	PubChem:(54219292);biological
XWLBYEBHQNSCKA	InChI=1S/C4H5N3O/c5-3-1-6-2-7-4(3)8/h1-2H,5H2,(H,6,7,8)	C4H5N3O	7	-3004.9503036123933	5-aminopyrimidin-4-ol	C1=NC=NC(=C1N)O	-0.337000012	""	PubChem:(12455727)
BEOKLJVNGRLWKU	InChI=1S/C4H5N3O/c5-3-1-6-4(8)7-2-3/h1-2H,5H2,(H,6,7,8)	C4H5N3O	8	-3007.342948754698	""	C1=NC(=NC=C1N)O	-0.765999973	""	PubChem:(15565266);biological
LVLCDKXOAFVTRD	InChI=1S/C4H5N3O/c5-4-1-2-7(8)3-6-4/h1-3,5,8H	C4H5N3O	9	-3010.065909669245	1-hydroxypyrimidin-4-imine	C1=CN(C=NC1=N)O	-0.68900001	""	PubChem:(13098188)
UFUMMYPMNCFFTB	InChI=1S/C4H7N3O2/c1-6-2-3(8)7(9)4(6)5/h2,5,8-9H,1H3	C4H7N3O2	10	-3012.4137018122556	""	CN1C=C(N(C1=N)O)O	0.846000016	""	PubChem:(91612222)
YXZXLNBCIDIPRJ	InChI=1S/C4H5N3O/c5-4-1-2-6-3-7(4)8/h1-3,5,8H	C4H5N3O	11	-3013.1506283779718	3-hydroxypyrimidin-4-imine	C1=CN=CN(C1=N)O	-1.0	""	PubChem:(13302371)
FLGDACHNDDPRRT	InChI=1S/C4H7N3O2/c1-7-3(9)2(8)6-4(7)5/h8-9H,1H3,(H2,5,6)	C4H7N3O2	12	-3014.7943433772516	""	CN1C(=C(NC1=N)O)O	2.43799996	""	PubChem:(53805277);biological
DBOHIWLCUOXVTB	InChI=1S/C4H7N3O2/c1-7-3(8)2(5)6-4(7)9/h8H,5H2,1H3,(H,6,9)	C4H7N3O2	13	-3020.2247393293123	""	CN1C(=C(N)N=C1O)O	0.532999992	""	PubChem:(69461210)
FLUYWGLRWSFUGE	InChI=1S/C4H5N3O/c5-4-6-2-1-3-7(4)8/h1-3,5,8H	C4H5N3O	14	-3022.1310010759853	2-Aminopyrimidine-1-oxide	C1=CN(C(=N)N=C1)O	-0.842000008	""	PubChem:(280546 53424406)
LDLPUISJNRIZLJ	InChI=1S/C4H7N3O2/c5-2-7-3(8)1-6-4(7)9/h1,8H,2,5H2,(H,6,9)	C4H7N3O2	15	-3027.624626030297	""	C1=C(N(CN)C(=N1)O)O	0.657000005	""	PubChem:(54027815)
FTLPCUOUNXWZMN	InChI=1S/C4H7N3O2/c1-2-7-3(8)5-6-4(7)9/h2H2,1H3,(H,5,8)(H,6,9)	C4H7N3O2	16	-3027.8401699642523	4-Ethyl-1,2,4-triazolidine-3,5-dione	CCN1C(=NN=C1O)O	1.94799995	""	PubChem:(85253)
ZQYCIKRHVJMYKK	InChI=1S/C4H7N3O2/c5-2-7-1-3(8)6-4(7)9/h1,8H,2,5H2,(H,6,9)	C4H7N3O2	17	-3033.162602393015	""	C1=C(N=C(N1CN)O)O	0.218999997	""	PubChem:(91122242)
OUKQQRDWSFUBMS	InChI=1S/C4H7N3O2/c1-9-7-2-3(8)6-4(7)5/h2,8H,1H3,(H2,5,6)	C4H7N3O2	18	-3034.4122778131996	""	CON1C=C(NC1=N)O	0.708000004	""	PubChem:(55283788)
