inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
CICCISPOWJOGAO	InChI=1S/C4H10O9/c5-1(6)2(7,8)3(9,10)4(11,12)13/h1,5-13H	C4H10O9	1	-3025.2961484670204	""	C(C(C(C(O)(O)O)(O)O)(O)O)(O)O	-5.35599995	""	PubChem:(53722329)
HVVNCLABFTZQRN	InChI=1S/C4H10O9/c5-1(6)3(9,10)13-4(11,12)2(7)8/h1-2,5-12H	C4H10O9	2	-3063.743305928844	""	C(C(O)(O)OC(C(O)O)(O)O)(O)O	-4.69399977	""	PubChem:(88744280)
XGQOGKSFJPZTPU	InChI=1S/C4H10O9/c1-2-4(8-12-9-5)3-7-11-13-10-6/h4-6H,2-3H2,1H3	C4H10O9	3	-3065.2910556651436	""	CCC(COOOOO)OOOO	-0.289999992	""	PubChem:(89185022)
YEFGYSPMTOGXAR	InChI=1S/C4H10O9/c5-1(3(7,8)9)13-2(6)4(10,11)12/h1-2,5-12H	C4H10O9	4	-3065.965209252343	""	C(C(O)(O)O)(O)OC(C(O)(O)O)O	-4.69399977	""	PubChem:(88744283)
JDHRTIZRFOASCC	InChI=1S/C4H10O9/c5-1(6)11-3(9)13-4(10)12-2(7)8/h1-10H	C4H10O9	5	-3081.4934542852	""	C(O)(O)OC(O)OC(O)OC(O)O	-3.36999989	""	PubChem:(20077803)
ATMVXYKFOPCOPQ	InChI=1S/C4H10O9/c5-1(6)11-4(12-2(7)8)13-3(9)10/h1-10H	C4H10O9	6	-3083.7579090090335	""	C(O)(O)OC(OC(O)O)OC(O)O	-3.36999989	""	PubChem:(88505974)
JNLZDGKISHPTQC	InChI=1S/C4H10O9/c1-2-3-4-6-8-10-12-13-11-9-7-5/h5H,2-4H2,1H3	C4H10O9	7	-3106.507072592583	""	CCCCOOOOOOOOO	0.901000023	""	PubChem:(87688600)
RWBUEGZVVUMFBZ	InChI=1S/C4H10O9/c1-4(2)3-6-8-10-12-13-11-9-7-5/h4-5H,3H2,1-2H3	C4H10O9	8	-3107.6954085274506	""	CC(C)COOOOOOOOO	0.629000008	""	PubChem:(87160125)
HKKVOTKQUDONNN	InChI=1S/C4H10O9/c1-5-11-9-3-7-8-4-10-13-12-6-2/h3-4H2,1-2H3	C4H10O9	9	-3115.95616899558	""	COOOCOOCOOOOC	0.291999996	""	PubChem:(89502676)
CHZAVIBMAHPTIB	InChI=1S/C8H14O3P2/c1-4-6(9)13-8(12)11-7(10)5(2)3/h8,13H,2,4,12H2,1,3H3	C8H14O3P2	10	-3119.820316566846	[phosphanyl(propanoylphosphanyl)methyl] 2-methylprop-2-enoate	CCC(=O)PC(OC(=O)C(=C)C)P	0.712000012	""	PubChem:(60076664)
