inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
QGBLYWYDRCNFSG	InChI=1S/C17H34O9/c1-8(5-17(2,3)4)11(20)12(21)9(19)7-25-16-15(24)14(23)13(22)10(6-18)26-16/h8-16,18-24H,5-7H2,1-4H3	C17H34O9	1	-105.67373412174807	""	CC(CC(C)(C)C)C(C(C(COC1C(C(C(C(CO)O1)O)O)O)O)O)O	-0.293000013	""	PubChem:(68152360)
XQFLBQZXEXITBL	InChI=1S/C17H30N2O11/c1-6(21)18-4-8-15(12(24)10(19-7(2)22)16(27-3)28-8)30-17-14(26)13(25)11(23)9(5-20)29-17/h8-17,20,23-26H,4-5H2,1-3H3,(H,18,21)(H,19,22)	C17H30N2O11	2	-119.62358538210731	""	CC(=NCC1C(C(C(C(OC)O1)N=C(C)O)O)OC2C(C(C(C(CO)O2)O)O)O)O	-2.68199992	""	PubChem:(44310388 71719667)
WQVLRVSTIBYYEC	InChI=1S/C17H30N2O11/c1-6(21)18-10-14(25)13(24)9(30-16(10)27-3)5-28-17-11(19-7(2)22)15(26)12(23)8(4-20)29-17/h8-17,20,23-26H,4-5H2,1-3H3,(H,18,21)(H,19,22)	C17H30N2O11	3	-130.53081443467562	""	CC(=NC1C(C(C(COC2C(C(C(C(CO)O2)O)O)N=C(C)O)OC1OC)O)O)O	-2.61599994	""	PubChem:(54444956 67879085)
UUFGVSFPJBMFPA	InChI=1S/C17H30N2O11/c1-4-27-14-10(19-7(3)22)15(26)29-17(13(14)25)30-16-9(18-6(2)21)12(24)11(23)8(5-20)28-16/h8-17,20,23-26H,4-5H2,1-3H3,(H,18,21)(H,19,22)	C17H30N2O11	4	-133.95223065614482	""	CCOC1C(C(O)OC(C1O)OC2C(C(C(C(CO)O2)O)O)N=C(C)O)N=C(C)O	-2.4849999	""	KEGG Mine
OMQXNBZLIHSROF	InChI=1S/C17H30N2O11/c1-6(22)18-10-13(25)12(24)8(4-20)28-17(10)30-15-9(5-21)29-16(27-3)11(14(15)26)19-7(2)23/h8-17,20-21,24-26H,4-5H2,1-3H3,(H,18,22)(H,19,23)	C17H30N2O11	5	-135.37838390712295	O-Methyl-di-N-acetyl beta-chitobioside	CC(=NC1C(C(C(CO)OC1OC2C(CO)OC(C(C2O)N=C(C)O)OC)O)O)O	-3.04500008	""	EcoCyc Mine;biological;PubChem:(3082148 54158369 54158370 67879131);KEGG Mine
BCJXKIBXIHQTEP	InChI=1S/C17H30N2O11/c1-6(22)18-10-14(26)12(24)8(4-20)29-17(10)30-15-11(19-7(2)23)16(27-3)28-9(5-21)13(15)25/h8-17,20-21,24-26H,4-5H2,1-3H3,(H,18,22)(H,19,23)	C17H30N2O11	6	-135.37838390712295	Epitope ID:156998	CC(=NC1C(C(C(CO)OC1OC2C(C(OC)OC(CO)C2O)N=C(C)O)O)O)O	-2.61599994	""	PubChem:(56927729 56927758);biological;CHEBI:(63229 63230)
BEZTVKFNOVAHDT	InChI=1S/C17H30N2O11/c1-6(22)18-10-14(25)15(9(5-21)28-16(10)26)30-17-11(19-7(2)27-3)13(24)12(23)8(4-20)29-17/h8-17,20-21,23-26H,4-5H2,1-3H3,(H,18,22)	C17H30N2O11	7	-138.18708961837132	""	CC(=NC1C(C(C(CO)OC1O)OC2C(C(C(C(CO)O2)O)O)N=C(C)OC)O)O	-3.24300003	""	EcoCyc Mine
DZORMLLXHPCATK	InChI=1S/C17H30N2O11/c1-6(22)18-11-13(24)12(23)8(4-20)29-17(11)30-15-9(5-21)28-16(26)10(14(15)25)19-7(2)27-3/h8-17,20-21,23-26H,4-5H2,1-3H3,(H,18,22)	C17H30N2O11	8	-138.18708961837132	""	CC(=NC1C(C(C(CO)OC1OC2C(CO)OC(C(C2O)N=C(C)OC)O)O)O)O	-3.24300003	""	EcoCyc Mine
VVLMYVFSKLXMAP	InChI=1S/C17H30N2O11/c1-6(22)18-10-13(25)12(24)8(4-20)29-17(10)30-14-9(5-21)28-16(26)11(15(14)27-3)19-7(2)23/h8-17,20-21,24-26H,4-5H2,1-3H3,(H,18,22)(H,19,23)	C17H30N2O11	9	-142.85413646800237	""	CC(=NC1C(C(C(CO)OC1OC2C(CO)OC(C(C2OC)N=C(C)O)O)O)O)O	-3.04500008	""	EcoCyc Mine;KEGG Mine
MFJHVHUWYPGGRE	InChI=1S/C20H30O8/c1-20-5-4-12(27-19-18(25)17(24)16(23)14(8-21)28-19)7-11(20)2-3-13(20)10-6-15(22)26-9-10/h6,11-14,16-19,21,23-25H,2-5,7-9H2,1H3	C20H30O8	10	-150.0707844001736	""	CC12CCC(CC2CCC1C3=CC(=O)OC3)OC4C(C(C(C(CO)O4)O)O)O	1.15199995	""	PubChem:(46905178)
HVYCKNTUAWNMCU	InChI=1S/C17H30N2O11/c1-7(22)19-10-12(24)14(8(4-18-6-21)28-16(10)27-3)30-17-15(26-2)13(25)11(23)9(5-20)29-17/h6,8-17,20,23-25H,4-5H2,1-3H3,(H,18,21)(H,19,22)	C17H30N2O11	11	-151.05842364530548	""	CC(=NC1C(C(C(CN=CO)OC1OC)OC2C(C(C(C(CO)O2)O)O)OC)O)O	-2.82800007	""	PubChem:(10365839 44310312 71717227)
JGJMTHOEBJFJBX	InChI=1S/C20H30O8/c21-12-8-7-11-15(23)10-6-4-2-1-3-5-9-13-27-20-19(26)18(25)17(24)16(14-22)28-20/h5,9,15-26H,6-8,10-14H2	C20H30O8	12	-151.79069730005892	""	C(#CC=CCOC1C(C(C(C(CO)O1)O)O)O)C#CCCC(CCCCO)O	0.192000002	""	PubChem:(56965055 101537950)
IZBQGRYAESMTME	InChI=1S/C17H30N2O11/c1-6(21)18-10-14(25)15(9(5-27-3)28-16(10)26)30-17-11(19-7(2)22)13(24)12(23)8(4-20)29-17/h8-17,20,23-26H,4-5H2,1-3H3,(H,18,21)(H,19,22)	C17H30N2O11	13	-156.927850525199	""	CC(=NC1C(C(C(COC)OC1O)OC2C(C(C(C(CO)O2)O)O)N=C(C)O)O)O	-3.04500008	""	EcoCyc Mine;KEGG Mine
PQZKIICZATTZLD	InChI=1S/C17H30N2O11/c1-6(21)18-10-14(25)15(8(4-20)28-16(10)26)30-17-11(19-7(2)22)13(24)12(23)9(29-17)5-27-3/h8-17,20,23-26H,4-5H2,1-3H3,(H,18,21)(H,19,22)	C17H30N2O11	14	-160.5611497245863	""	CC(=NC1C(C(C(CO)OC1O)OC2C(C(C(C(COC)O2)O)O)N=C(C)O)O)O	-3.47399998	""	EcoCyc Mine;KEGG Mine
SIUODPWKNHVOJP	InChI=1S/C17H30N2O11/c1-6(22)18-10-13(25)14(9(5-21)28-16(10)26)30-17-11(19-7(2)23)15(27-3)12(24)8(4-20)29-17/h8-17,20-21,24-26H,4-5H2,1-3H3,(H,18,22)(H,19,23)	C17H30N2O11	15	-163.99466441222592	""	CC(=NC1C(C(C(CO)OC1O)OC2C(C(C(C(CO)O2)O)OC)N=C(C)O)O)O	-3.47399998	""	EcoCyc Mine;KEGG Mine
BURUAUBXLRODSO	InChI=1S/C20H30O8/c1-5-11-9(2)6-20(7-10(3)13(22)17(20)19(11,4)26)28-18-16(25)15(24)14(23)12(8-21)27-18/h5-6,10,12,14-18,21,23-26H,7-8H2,1-4H3	C20H30O8	16	-164.7206074406822	""	CC=C1C(=CC2(CC(C)C(=O)C2C1(C)O)OC3C(C(C(C(CO)O3)O)O)O)C	-0.921000004	""	KEGG Mine
FKVDADWHDHZEES	InChI=1S/C20H30O8/c1-9(2)11-4-5-12-6-13(22)18(10(3)20(12,26)7-11)28-19-17(25)16(24)15(23)14(8-21)27-19/h6,10-11,14-19,21,23-26H,1,4-5,7-8H2,2-3H3	C20H30O8	17	-169.32158042165688	""	C=C(C)C1CCC2=CC(=O)C(C(C)C2(C1)O)OC3C(C(C(C(CO)O3)O)O)O	-0.532000005	""	PubChem:(91826838)
