inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
DXVBSZGCMRGPNU	InChI=1S/C4H9N/c1-4(2)5-3/h3-5H,1-2H3	C4H9N	1	-75.47626424322374	""	CC(C)N[CH]	0.707000017	""	PubChem:(57540991)
ZLCQVFKSDILJMN	InChI=1S/C4H9N/c1-2-3-4-5/h1H,2-5H2	C4H9N	2	-78.35106909249193	""	[CH]CCCN	0.783999979	""	PubChem:(59559840)
MUCBLZHKHPSJOO	InChI=1S/C4H9N/c1-3-4-5-2/h2,5H,3-4H2,1H3	C4H9N	3	-78.58534155163157	""	CCCN[CH]	0.605000019	""	PubChem:(60038887)
ZJPHWWZDVUXTQB	InChI=1S/C4H9N/c1-4-5(2)3/h1H,4H2,2-3H3	C4H9N	4	-80.68139997303908	""	[CH]CN(C)C	0.486000001	""	PubChem:(60038820)
BLFRQYKZFKYQLO	InChI=1S/C4H11NO/c5-3-1-2-4-6/h6H,1-5H2	C4H11NO	5	-80.80497713962968	4-Aminobutanol	C(CCO)CN	-0.559000015	""	EcoCyc Mine;biological;PubChem:(25868 448524);YMDB Mine;Biocyc:(CPD-16892);KEGG Mine
DNPSMEGHIHDFAJ	InChI=1S/C4H9N/c1-3-4(2)5-3/h3-5H,1-2H3	C4H9N	6	-80.94790627568509	2,3-dimethylaziridine	CC1C(C)N1	0.533999979	""	PubChem:(52161 12207121 12207122 12207123);biological
BRSQRHPGAINJPZ	InChI=1S/C4H9N/c1-4(2)3-5/h1,4H,3,5H2,2H3	C4H9N	7	-87.70699061871464	""	[CH]C(C)CN	0.512000024	""	PubChem:(59872487)
UEEJHVSXFDXPFK	InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3	C4H11NO	8	-87.93367736719313	Kalpur P	CN(C)CCO	-0.646000028	""	HMDB:(32231);Natural Products:(UNPD128140);PubChem:(7902 3495049 5249138 10654172 11521067 12234286 44179529 56947341 58612468 59502007 59502008 60128857 124202635);YMDB Mine;CHEBI:(271436);HSDB:(108-01-0);biological;Plantcyc:(CPD-5602);Biocyc:(CPD-5602);KEGG Mine
KZZKOVLJUKWSKX	InChI=1S/C4H9N/c5-4-2-1-3-4/h4H,1-3,5H2	C4H9N	9	-88.41152899644759	Cyclobutanamine	C1CC(C1)N	0.335000008	""	PubChem:(75645 6994063);biological
NAGCNCNCYJFFBC	InChI=1S/C4H9N/c1-2-3-4-5/h5H,1-4H2	C4H9N	10	-88.60809240417593	butylamino	[CH2+]CCC[NH-]	1.21000004	""	PubChem:(53627443)
MMMVJDFEFZDIIM	InChI=1S/C4H9N/c1-4(2,3)5/h1-3H3	C4H9N	11	-91.72204011820945	""	CC(C)(C)[N]	0.734000027	""	PubChem:(57710073)
WWYVZTLIFYLZFM	InChI=1S/C4H9N/c1-5-3-2-4-5/h2-4H2,1H3	C4H9N	12	-92.65690332870797	1-Methylazetidine	CN1CCC1	0.210999995	""	PubChem:(138389 22590136)
AGMZSYQMSHMXLT	InChI=1S/C4H11NO/c1-4(5)2-3-6/h4,6H,2-3,5H2,1H3	C4H11NO	13	-94.11163231348455	zlchem 642	CC(CCO)N	-0.456999987	""	EcoCyc Mine;biological;PubChem:(9898801 9942121 12202791 28064644 40425524);KEGG Mine
KRGXWTOLFOPIKV	InChI=1S/C4H11NO/c1-5-3-2-4-6/h5-6H,2-4H2,1H3	C4H11NO	14	-94.44231366493469	3-Methylamino-1-propanol	CNCCCO	-0.52700001	""	PubChem:(10148986 22340771 101356141);biological
FGRJGEWVJCCOJJ	InChI=1S/C4H9N/c1-4(2)3-5-4/h5H,3H2,1-2H3	C4H9N	15	-96.223856554973	2,2-Dimethylaziridine	CC1(C)CN1	0.490999997	""	PubChem:(227244 51380949);biological
WPRNYFQRPBTTMU	InChI=1S/C4H9N/c1-4-5(2)3/h2H,4H2,1,3H3	C4H9N	16	-98.55059852652357	ethyl-methanidylidene-methylazanium	CCN(#C)C	0.56099999	""	PubChem:(12979488)
FERWBXLFSBWTDE	InChI=1S/C4H11NO/c1-3(5)4(2)6/h3-4,6H,5H2,1-2H3	C4H11NO	17	-98.63493154099825	3-aminobutan-2-ol	CC(C(C)O)N	-0.354999989	""	EcoCyc Mine;biological;PubChem:(226831 640996 11297931 12342906 12342907 36691350 36691351 36691352 36691353 53795396 59090857 59373193 74652589 90804830 91342113);YMDB Mine;Biocyc:(CPD-15905);KEGG Mine
VZZYSPYBDCSVBX	InChI=1S/C4H9N/c1-4(2,3)5/h5H,1H2,2-3H3	C4H9N	18	-101.48561139218215	""	[CH2+]C(C)(C)[NH-]	1.15999997	""	PubChem:(53628171)
PXWASTUQOKUFKY	InChI=1S/C4H11NO/c1-4(3-6)5-2/h4-6H,3H2,1-2H3	C4H11NO	19	-103.49929631917732	Ambcb4028640	CC(CO)NC	-0.425000012	""	PubChem:(12695785 12695786 12695787);EcoCyc Mine
JCBPETKZIGVZRE	InChI=1S/C4H11NO/c1-2-4(5)3-6/h4,6H,2-3,5H2,1H3	C4H11NO	20	-104.9686407793761	Oprea1_102773	CCC(CO)N	-0.456999987	""	EcoCyc Mine;biological;PubChem:(22129 120084 2723856 6992805 6997375 21719959 46780215 71309476 91115894);KEGG Mine
MGKTYORWSGVLRD	InChI=1S/C4H9N/c1-4(2)5-3/h4H,3H2,1-2H3	C4H9N	21	-105.9898609271707	""	CC(C)N=C	1.17799997	""	PubChem:(12108316 57862927)
RWRDLPDLKQPQOW	InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2	C4H9N	22	-106.53891017562157	Azolidine	C1CCNC1	0.330000013	""	HMDB:(31641);Natural Products:(UNPD154562);PubChem:(31268 3613359 11062297 12196044 12196046 12196049 12196050 18440991 20463768 53660610 57608708 57608709 57608710 57750053 60135501 90927493 91312985);YMDB Mine;CHEBI:(52145 33135);HSDB:(123-75-1);EcoCyc Mine;biological;Plantcyc:(PYRROLIDINE);Biocyc:(PYRROLIDINE);KEGG Mine
CBTVGIZVANVGBH	InChI=1S/C4H11NO/c1-4(2,5)3-6/h6H,3,5H2,1-2H3	C4H11NO	23	-107.12796186286849	AMP Regular	CC(C)(CO)N	-0.398000002	""	PubChem:(11807 4689313 46780311 76974434 117064450);HSDB:(124-68-5);biological
PYTANBUURZFYHD	InChI=1S/C4H9N/c1-3-2-4(3)5/h3-4H,2,5H2,1H3	C4H9N	24	-107.7013933316492	Cyclopropanamine, 2-methyl-	CC1CC1N	0.273999989	""	PubChem:(12953690 12953691 51723332 51723334 51723337)
VSRXAWSAKJABKW	InChI=1S/C4H9N/c1-4(5)2-3-4/h2-3,5H2,1H3	C4H9N	25	-108.90439508638858	Ambcb4021534	CC1(CC1)N	0.393999994	""	PubChem:(11651149 51900963 121398586);biological
MIJDSYMOBYNHOT	InChI=1S/C4H11NO/c1-2-5-3-4-6/h5-6H,2-4H2,1H3	C4H11NO	26	-109.60949136070676	Ethyl ethanolamine	CCNCCO	-0.462000012	""	biological;Natural Products:(UNPD103062);PubChem:(8072 6999981 60155956 71309759);KEGG Mine
HTHMVKNHGOVITA	InChI=1S/C4H9N/c1-4-2-5-3-4/h4-5H,2-3H2,1H3	C4H9N	27	-109.90981600710373	Azetidine, 3-methyl-	CC1CNC1	0.268999994	""	PubChem:(19995942 57662830)
LDUKCCKFNKIVMS	InChI=1S/C4H9N/c1-4-3-5(4)2/h4H,3H2,1-2H3	C4H9N	28	-109.91348987227487	1,2-Dimethylaziridine	CC1CN1C	0.312999994	""	PubChem:(544638 12695792 58992018 59383272 91746719);KEGG Mine
KOHBEDRJXKOYHL	InChI=1S/C4H11NO/c1-5-3-4-6-2/h5H,3-4H2,1-2H3	C4H11NO	29	-113.1419300244154	n-(methoxyethyl)methylamine	CNCCOC	-0.365999997	""	PubChem:(300977 6994858);EcoCyc Mine
IGSKHXTUVXSOMB	InChI=1S/C4H9N/c5-3-4-1-2-4/h4H,1-3,5H2	C4H9N	30	-116.57313909384727	Cyclopropylmethanamine	C1CC1CN	0.172000006	""	PubChem:(75646 6994192);biological
RBZIKWKKJZYENC	InChI=1S/C4H9N/c1-3-5-4-2/h1,5H,3-4H2,2H3	C4H9N	31	-117.16384788596069	""	[CH]CNCC	0.670000017	""	PubChem:(60038853)
VEBLEROFGPOMPB	InChI=1S/C4H9N/c1-5-4-2-3-4/h4-5H,2-3H2,1H3	C4H9N	32	-117.4057340032325	Cyclopropyl-methylamine	CNC1CC1	0.367000014	""	PubChem:(11029756 25312304 101128810 101128811 101128812);KEGG Mine
JDCBWJCUHSVVMN	InChI=1S/C4H9N/c1-3-4(2)5/h3-4H,1,5H2,2H3	C4H9N	33	-117.44980146886853	3-Buten-2-amine	C=CC(C)N	0.574999988	""	PubChem:(10034575 15584178 21082342 21678404);biological
GPASKFIFXOCRNP	InChI=1S/C4H9N/c1-4(2)5-3/h1-3H3	C4H9N	34	-118.30189166357115	methyl(propan-2-ylidene)azanium	CC(=NC)C	0.559000015	""	PubChem:(138743 18682374)
FAXDZWQIWUSWJH	InChI=1S/C4H11NO/c1-6-4-2-3-5/h2-5H2,1H3	C4H11NO	35	-118.62947368196002	3-Methoxypropylamin	COCCCN	-0.398000002	""	PubChem:(1672 6992171);biological;KEGG Mine
NAXUFNXWXFZVSI	InChI=1S/C4H11NO/c1-4(6)2-3-5/h4,6H,2-3,5H2,1H3	C4H11NO	36	-118.65347759958013	4-Amino-2-butanol	CC(CCN)O	-0.456999987	""	PubChem:(170254 7019379 7019380 7853262 7853263 59558192);EcoCyc Mine;biological
ASVKKRLMJCWVQF	InChI=1S/C4H9N/c1-2-3-4-5/h2H,1,3-5H2	C4H9N	37	-119.15555639974683	3-Buten-1-amine	C=CCCN	0.418000013	""	KEGG:(C12244);biological;PubChem:(443732 6992082);CHEBI:(31108)
IGPVHWXJXDFSIH	InChI=1S/C4H9N/c1-3-4-5-2/h2-4H2,1H3	C4H9N	38	-121.49664071024405	1-Propanamine, N-methylene-	CCCN=C	1.00999999	""	PubChem:(12355447 101744171)
CSWPOLMVXVBCSV	InChI=1S/C4H9N/c1-2-4-3-5-4/h4-5H,2-3H2,1H3	C4H9N	39	-121.7443786685649	Butyleneimine	CCC1CN1	0.432000011	""	PubChem:(17352 15621247 15621248);biological
