inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
CNKHKXMUZDATOE	InChI=1S/C3H10N3O2P/c1-6(3(4)5)2-9(7)8/h3H,2,4-5H2,1H3	C3H10N3O2P	1	-110.67390512068981	[amino-[methyl(phosphomethyl)amino]methyl]azanium	CN(CP(=O)=O)C(N)N	-2.52800012	""	PubChem:(58658688 59882593 60073231)
XWHSXJRKCSSPOV	InChI=1S/C3H10N3O2P/c1-3(2)6-8-9(4,5)7/h1-2H3,(H4,4,5,7)	C3H10N3O2P	2	-118.79166341463181	""	CC(=NOP(=O)(N)N)C	-0.859000027	""	PubChem:(13748712)
NGJJUWBGBLAWPD	InChI=1S/C3H10N3O2P/c1-6(3(4)5)2-8-9-7/h7,9H,2H2,1H3,(H3,4,5)	C3H10N3O2P	3	-125.91560221286737	""	CN(COPO)C(=N)N	-0.555000007	""	PubChem:(89048375)
FSRIPYVGTJGWFM	InChI=1S/C3H12N3O3P/c4-2-1-3-10(7,8-5)9-6/h1-6H2	C3H12N3O3P	4	-125.94962534085757	""	C(CN)CP(=O)(ON)ON	-2.75500011	""	PubChem:(88530449)
NEUSYMMZDUYOMB	InChI=1S/C3H12N3O3P/c4-1-7-10(8-2-5)9-3-6/h1-6H2	C3H12N3O3P	5	-126.06747936750435	""	C(N)OP(OCN)OCN	-2.20799994	""	PubChem:(88388457)
LSNOVUPJOFIEOX	InChI=1S/C3H10N3O2P/c1-2-3(7)6-9(4,5)8/h2H2,1H3,(H5,4,5,6,7,8)	C3H10N3O2P	6	-128.20228551896986	""	CCC(=NP(=O)(N)N)O	-1.33500004	""	PubChem:(57078159)
DFFCRKBSHPHCLB	InChI=1S/C3H12N3O3P/c4-1-8-10(7,3-6)9-2-5/h1-6H2	C3H12N3O3P	7	-134.94947052153708	""	C(N)OP(=O)(CN)OCN	-2.69099998	""	PubChem:(87974044)
FHWVQSGDLLJOBH	InChI=1S/C3H12N3O3P/c1-5-8-10(7,3-4)9-6-2/h5-6H,3-4H2,1-2H3	C3H12N3O3P	8	-146.8319338799083	""	CNOP(=O)(CN)ONC	-0.72299999	""	PubChem:(88813129)
HCTLRQBVFSEINE	InChI=1S/C3H10N3O2P/c1-3(7)6(2)9(4,5)8/h1-2H3,(H4,4,5,8)	C3H10N3O2P	9	-152.39073751855375	N-diaminophosphoryl-N-methylacetamide	CC(=O)N(C)P(=O)(N)N	-2.02999997	""	PubChem:(20283648)
MXMDHGGBVPIFCL	InChI=1S/C3H10N3O2P/c4-9(5,7)6-1-2-8-3-6/h1-3H2,(H4,4,5,7)	C3H10N3O2P	10	-158.52007281614132	3-diaminophosphoryl-1,3-oxazolidine	C1COCN1P(=O)(N)N	-2.08200002	""	PubChem:(20273503)
