inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
MDGVQOAVFDYIEY	InChI=1S/C23H29N6O6P/c24-22(31)27-15-5-1-7-17(13-15)34-36(33,35-18-8-2-6-16(14-18)28-23(25)32)20-10-4-12-29(20)21(30)19-9-3-11-26-19/h1-2,5-8,13-14,19-20,26H,3-4,9-12H2,(H3,24,27,31)(H3,25,28,32)	C23H29N6O6P	1	-284.33935251158493	""	C1=CC(=CC(=C1)NC(=N)O)OP(=O)(C2CCCN2C(=O)C3CCCN3)OC4=CC(=CC=C4)NC(=N)O	2.8210001	""	PubChem:(100946914)
LLBDEUARJVPMOA	InChI=1S/C24H26N4O8/c29-21(26-19(23(31)32)13-16-8-10-18(11-9-16)28(34)35)14-25-22(30)20-7-4-12-27(20)24(33)36-15-17-5-2-1-3-6-17/h1-3,5-6,8-11,19-20H,4,7,12-15H2,(H,25,30)(H,26,29)(H,31,32)	C24H26N4O8	2	-287.824373947157	L-Phenylalanine, 1-[(phenylmethoxy)carbonyl]-L-prolylglycyl-4-nitro-	C1=CC=C(C=C1)COC(=O)N2CCCC2C(=NCC(=NC(CC3=CC=C(C=C3)N(=O)=O)C(=O)O)O)O	2.18300009	""	PubChem:(3008178);biological
HNAVXROLLFNMOF	InChI=1S/C25H20N8O3/c34-22(18-13-26-21-20(18)27-14-28-23(21)33-10-4-9-30-33)25(35)32-11-7-17(8-12-32)19(24-31-29-15-36-24)16-5-2-1-3-6-16/h1-6,9-10,13-15,26H,7-8,11-12H2	C25H20N8O3	3	-291.6960694748678	1-[4-[1,3,4-oxadiazol-2-yl(phenyl)methylidene]piperidin-1-yl]-2-(4-pyrazol-1-yl-5H-pyrrolo[3,2-d]pyrimidin-7-yl)ethane-1,2-dione	C1=CC=C(C=C1)C(=C2CCN(CC2)C(=O)C(=O)C3=CNC4=C(N=CN=C34)N5C=CC=N5)C6=NN=CO6	3.0769999	""	PubChem:(59729260)
VKDRGYQACYVVOO	InChI=1S/C24H28N4O9/c25-12-20(31)26-17(9-13-1-5-15(29)6-2-13)22(34)27-18(11-21(32)33)23(35)28-19(24(36)37)10-14-3-7-16(30)8-4-14/h1-8,17-19,29-30H,9-12,25H2,(H,26,31)(H,27,34)(H,28,35)(H,32,33)(H,36,37)	C24H28N4O9	4	-293.510186252393	3-[[2-[(2-aminoacetyl)amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-[[1-carboxy-2-(4-hydroxyphenyl)ethyl]amino]-4-oxobutanoic acid	C1=C(C=CC(=C1)O)CC(C(=NC(CC(=O)O)C(=NC(CC2=CC=C(C=C2)O)C(=O)O)O)O)N=C(CN)O	-2.52099991	""	PubChem:(18491912)
ULYVGHULZWUGRU	InChI=1S/C24H28N4O9/c25-12-20(31)26-18(11-21(32)33)23(35)27-17(9-13-1-5-15(29)6-2-13)22(34)28-19(24(36)37)10-14-3-7-16(30)8-4-14/h1-8,17-19,29-30H,9-12,25H2,(H,26,31)(H,27,35)(H,28,34)(H,32,33)(H,36,37)	C24H28N4O9	5	-293.510186252393	3-[(2-aminoacetyl)amino]-4-[[1-[[1-carboxy-2-(4-hydroxyphenyl)ethyl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	C1=C(C=CC(=C1)O)CC(C(=NC(CC2=CC=C(C=C2)O)C(=O)O)O)N=C(C(CC(=O)O)N=C(CN)O)O	-2.52099991	""	PubChem:(18486314)
XYNUSGRHJZKKGV	InChI=1S/C24H28N4O9/c25-17(9-13-1-5-15(29)6-2-13)22(34)28-18(11-21(32)33)23(35)26-12-20(31)27-19(24(36)37)10-14-3-7-16(30)8-4-14/h1-8,17-19,29-30H,9-12,25H2,(H,26,35)(H,27,31)(H,28,34)(H,32,33)(H,36,37)	C24H28N4O9	6	-293.93534402645366	3-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]-4-[[2-[[1-carboxy-2-(4-hydroxyphenyl)ethyl]amino]-2-oxoethyl]amino]-4-oxobutanoic acid	C1=C(C=CC(=C1)O)CC(C(=NC(CC(=O)O)C(=NCC(=NC(CC2=CC=C(C=C2)O)C(=O)O)O)O)O)N	-2.62899995	""	PubChem:(19951363)
NBYVWCJAVMGJQR	InChI=1S/C24H28N4O9/c25-17(9-13-1-5-15(29)6-2-13)22(35)27-18(10-14-3-7-16(30)8-4-14)24(37)28-19(11-20(31)32)23(36)26-12-21(33)34/h1-8,17-19,29-30H,9-12,25H2,(H,26,36)(H,27,35)(H,28,37)(H,31,32)(H,33,34)	C24H28N4O9	7	-293.9840210703022	3-[[2-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-(carboxymethylamino)-4-oxobutanoic acid	C1=C(C=CC(=C1)O)CC(C(=NC(CC2=CC=C(C=C2)O)C(=NC(CC(=O)O)C(=NCC(=O)O)O)O)O)N	-2.62899995	""	PubChem:(20046137)
FSZKFJMFUSGJLY	InChI=1S/C24H28N4O9/c25-17(9-13-1-5-15(29)6-2-13)22(35)27-19(11-20(31)32)24(37)28-18(23(36)26-12-21(33)34)10-14-3-7-16(30)8-4-14/h1-8,17-19,29-30H,9-12,25H2,(H,26,36)(H,27,35)(H,28,37)(H,31,32)(H,33,34)	C24H28N4O9	8	-293.9840210703022	3-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]-4-[[1-(carboxymethylamino)-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	C1=C(C=CC(=C1)O)CC(C(=NC(CC(=O)O)C(=NC(CC2=CC=C(C=C2)O)C(=NCC(=O)O)O)O)O)N	-2.62899995	""	PubChem:(19951572)
KPPKYYGGOMYZGK	InChI=1S/C24H28N4O9/c25-12-20(31)26-17(9-13-1-5-15(29)6-2-13)22(34)27-18(10-14-3-7-16(30)8-4-14)23(35)28-19(24(36)37)11-21(32)33/h1-8,17-19,29-30H,9-12,25H2,(H,26,31)(H,27,34)(H,28,35)(H,32,33)(H,36,37)	C24H28N4O9	9	-297.84094462619424	2-[[2-[[2-[(2-aminoacetyl)amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]butanedioic acid	C1=C(C=CC(=C1)O)CC(C(=NC(CC2=CC=C(C=C2)O)C(=NC(CC(=O)O)C(=O)O)O)O)N=C(CN)O	-2.52099991	""	PubChem:(18492196)
IHTWRAIMFWWGNP	InChI=1S/C24H28N4O9/c25-17(11-20(31)32)22(35)27-19(10-14-3-7-16(30)8-4-14)24(37)28-18(23(36)26-12-21(33)34)9-13-1-5-15(29)6-2-13/h1-8,17-19,29-30H,9-12,25H2,(H,26,36)(H,27,35)(H,28,37)(H,31,32)(H,33,34)	C24H28N4O9	10	-301.5817440304098	3-amino-4-[[1-[[1-(carboxymethylamino)-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	C1=C(C=CC(=C1)O)CC(C(=NCC(=O)O)O)N=C(C(CC2=CC=C(C=C2)O)N=C(C(CC(=O)O)N)O)O	-2.62899995	""	PubChem:(18254053)
