inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
XEYBJECZUKCEBX	InChI=1S/C18H34N2O14/c19-7-11(26)9(24)4(1-21)31-17(7)33-14-6(3-23)30-16(29)8(20)15(14)34-18-13(28)12(27)10(25)5(2-22)32-18/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	1	-82.54544367482323	""	C(C1C(C(C(C(O1)OC2C(CO)OC(C(C2OC3C(C(C(C(CO)O3)O)O)O)N)O)N)O)O)O	-5.33400011	""	PubChem:(121434195)
SEPWXGFILYRDFM	InChI=1S/C18H34N2O14/c19-7-10(25)14(5(2-22)30-16(7)29)33-17-8(20)11(26)15(6(3-23)32-17)34-18-13(28)12(27)9(24)4(1-21)31-18/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	2	-82.54544367482323	""	C(C1C(C(C(C(O1)OC2C(CO)OC(C(C2O)N)OC3C(CO)OC(C(C3O)N)O)O)O)O)O	-5.76300001	""	PubChem:(101873194)
VQCMUHRRUVJZRU	InChI=1S/C18H34N2O14/c19-7-12(27)14(6(3-23)30-16(7)29)33-18-13(28)15(10(25)5(2-22)32-18)34-17-8(20)11(26)9(24)4(1-21)31-17/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	3	-83.86713298411318	""	C(C1C(C(C(C(O1)OC2C(C(CO)OC(C2O)OC3C(CO)OC(C(C3O)N)O)O)N)O)O)O	-5.76300001	""	PubChem:(91848733)
QFXLAXHDDYMYGU	InChI=1S/C18H34N2O14/c19-7-12(27)9(24)4(1-21)31-17(7)34-15-11(26)6(3-23)32-18(13(15)28)33-14-8(20)16(29)30-5(2-22)10(14)25/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	4	-83.86713298411318	""	C(C1C(C(C(C(O1)OC2C(C(CO)OC(C2O)OC3C(C(O)OC(CO)C3O)N)O)N)O)O)O	-5.76300001	""	PubChem:(91845690)
JHQNBUNYYXQXGP	InChI=1S/C18H34N2O14/c19-7-11(25)10(24)6(31-16(7)29)3-30-17-8(20)12(26)15(5(2-22)33-17)34-18-14(28)13(27)9(23)4(1-21)32-18/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	5	-89.62684900570926	""	C(C1C(C(C(C(O1)OC2C(CO)OC(C(C2O)N)OCC3C(C(C(C(O)O3)N)O)O)O)O)O)O	-5.33400011	""	PubChem:(91845168 91846813 91847901 91853625 91862342)
CIKKQOZPRNADQE	InChI=1S/C18H34N2O14/c19-7-11(26)14(5(2-22)30-16(7)29)34-18-13(28)12(27)15(6(3-23)32-18)33-17-8(20)10(25)9(24)4(1-21)31-17/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	6	-95.39049636313302	""	C(C1C(C(C(C(O1)OC2C(CO)OC(C(C2O)O)OC3C(CO)OC(C(C3O)N)O)N)O)O)O	-5.76300001	""	PubChem:(25069228 91850222 91855547)
CKXHUJAMOFKEGL	InChI=1S/C18H34N2O14/c19-7-11(26)9(24)4(1-21)31-17(7)33-14-6(3-23)32-18(13(28)12(14)27)34-15-8(20)16(29)30-5(2-22)10(15)25/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	7	-95.39049636313302	""	C(C1C(C(C(C(O1)OC2C(CO)OC(C(C2O)O)OC3C(C(O)OC(CO)C3O)N)N)O)O)O	-5.76300001	""	PubChem:(25069288)
RMOTVXVOXZNNAD	InChI=1S/C18H34N2O14/c19-7-12(26)9(23)4(1-21)32-17(7)30-3-6-11(25)15(14(28)16(29)31-6)34-18-8(20)13(27)10(24)5(2-22)33-18/h4-18,21-29H,1-3,19-20H2	C18H34N2O14	8	-100.09122178100087	""	C(C1C(C(C(C(OCC2C(C(C(C(O)O2)O)OC3C(C(C(C(CO)O3)O)O)N)O)O1)N)O)O)O	-5.33400011	""	PubChem:(91849893 91854424 91860409 91860416)
TWSDFFQUKOPASN	InChI=1S/C18H34N2O14/c19-5(1-21)15(33-18-14(30)13(29)11(27)8(4-24)32-18)16(6(25)2-22)34-17-9(20)12(28)10(26)7(3-23)31-17/h1,5-18,22-30H,2-4,19-20H2	C18H34N2O14	9	-103.38450455098426	""	C(=O)C(C(C(C(CO)O)OC1C(C(C(C(CO)O1)O)O)N)OC2C(C(C(C(CO)O2)O)O)O)N	-5.67500019	""	PubChem:(121434194)
IHPIHENSTKJQPV	InChI=1S/C18H34N2O14/c19-5(1-21)15(33-17-9(20)12(28)10(26)7(3-23)31-17)16(6(25)2-22)34-18-14(30)13(29)11(27)8(4-24)32-18/h1,5-18,22-30H,2-4,19-20H2	C18H34N2O14	10	-103.38450455098426	""	C(=O)C(C(C(C(CO)O)OC1C(C(C(C(CO)O1)O)O)O)OC2C(C(C(C(CO)O2)O)O)N)N	-5.67500019	""	PubChem:(121434375)
