inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
RYHGEQRXLNVMNO	InChI=1S/C22H36O8/c1-2-3-4-5-6-7-8-9-10-11-15-16(12-13-18(24)28-15)29-22-21(27)20(26)19(25)17(14-23)30-22/h12-13,17,19-23,25-27H,2-11,14H2,1H3	C22H36O8	1	-187.25928168856768	""	CCCCCCCCCCCC1=C(C=CC(=O)O1)OC2C(C(C(C(CO)O2)O)O)O	4.64099979	""	PubChem:(122490900 122490910)
OXKNERRCDTYUPQ	InChI=1S/C22H36O8/c1-2-3-4-8-11-27-14-17(15-28-13-16-9-6-5-7-10-16)29-22-21(26)20(25)19(24)18(12-23)30-22/h5-7,9-10,17-26H,2-4,8,11-15H2,1H3	C22H36O8	2	-188.8214803756468	""	CCCCCCOCC(COCC1=CC=CC=C1)OC2C(C(C(C(CO)O2)O)O)O	2.24799991	""	PubChem:(10906082 10972006 101176478 101176479)
FMCKRJSNUOIOOJ	InChI=1S/C25H32O7/c1-4-6-8-10-16-12-18(26)14-21(31-3)23(16)25(30)32-19-13-17(11-9-7-5-2)22(24(28)29)20(27)15-19/h12-15,26-27H,4-11H2,1-3H3,(H,28,29)	C25H32O7	3	-197.77074521119167	""	CCCCCC1=C(C(=CC(=C1)O)OC)C(=O)OC2=CC(=C(C(=C2)O)C(=O)O)CCCCC	8.44099998	""	PubChem:(15558989)
UTAQXQVSEKIWBB	InChI=1S/C25H32O7/c1-4-6-8-10-16-13-19(15-20(26)22(16)24(28)29)32-25(30)23-17(11-9-7-5-2)12-18(31-3)14-21(23)27/h12-15,26-27H,4-11H2,1-3H3,(H,28,29)	C25H32O7	4	-199.796252727988	Perlatolinic acid	CCCCCC1=C(C(=CC(=C1)OC(=O)C2=C(CCCCC)C=C(C=C2O)OC)O)C(=O)O	8.86999989	""	PubChem:(174857);biological;Natural Products:(UNPD134761)
VNUNCQNKSCHPCS	InChI=1S/C25H32O7/c1-4-6-8-10-16-12-18(26)14-20(27)23(16)25(30)32-19-13-17(11-9-7-5-2)22(21(28)15-19)24(29)31-3/h12-15,26-28H,4-11H2,1-3H3	C25H32O7	5	-200.87168210612398	""	CCCCCC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=C(C(=C2)O)C(=O)OC)CCCCC	8.86999989	""	PubChem:(71439242)
NDEBXPNVNZIKJH	InChI=1S/C27H28O6/c1-3-4-15-5-6-16-7-17(23(29)11-22(16)28)8-18-9-19(25(31)12-24(18)30)14(2)20-10-21(15)27(33)13-26(20)32/h3,7,9-15,28-33H,1,4-6,8H2,2H3	C27H28O6	6	-203.75541155608065	""	C=CCC1CCC2=C(C=C(C(=C2)CC3=C(C=C(C(=C3)C(C)C4=C(C=C(C1=C4)O)O)O)O)O)O	5.26800013	""	PubChem:(58264617)
MTMUNZNENVDQMR	InChI=1S/C27H28O6/c1-4-16-30-22-10-6-20(7-11-22)26(28)32-24-14-15-25(19(3)18-24)33-27(29)21-8-12-23(13-9-21)31-17-5-2/h6-15,18H,4-5,16-17H2,1-3H3	C27H28O6	7	-208.89471165258703	""	CCCOC1=CC=C(C=C1)C(=O)OC2=CC=C(C(=C2)C)OC(=O)C3=CC=C(C=C3)OCCC	6.64400005	""	PubChem:(66615348)
JFDVQYLAMFPCEM	InChI=1S/C27H32O8/c1-2-19-33-24(28)9-7-5-3-4-6-8-10-25(29)34-22-17-13-21(14-18-22)27(32)35-23-15-11-20(12-16-23)26(30)31/h11-18H,2-10,19H2,1H3,(H,30,31)	C27H32O8	8	-212.4217972107436	""	CCCOC(=O)CCCCCCCCC(=O)OC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C(=O)O	6.38800001	""	PubChem:(66700478)
OEYRCUOEJAJWDB	InChI=1S/C27H28O6/c1-3-4-5-6-19-31-23-13-9-21(10-14-23)27(29)33-25-17-15-24(16-18-25)32-26(28)20-7-11-22(30-2)12-8-20/h7-18H,3-6,19H2,1-2H3	C27H28O6	9	-214.7883929185881	""	CCCCCCOC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)OC(=O)C3=CC=C(C=C3)OC	7.34399986	""	PubChem:(85786186)
JGCXFNLTIFBPAL	InChI=1S/C27H28O6/c1-18(2)10-8-11-19(3)16-17-31-22-15-9-14-21-23(22)32-27(29)25(24(21)30-4)33-26(28)20-12-6-5-7-13-20/h5-7,9-10,12-16H,8,11,17H2,1-4H3	C27H28O6	10	-215.7536958346188	""	CC(=CCCC(=CCOC1=CC=CC2=C1OC(=O)C(=C2OC)OC(=O)C3=CC=CC=C3)C)C	6.51100016	""	PubChem:(53953602 88309563)
