inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
ZFYVUSADUHYIFE	InChI=1S/C13H25N3O7/c1-6(18)16-9-11(20)10(19)8(4-17)23-13(9)22-5-7(14-2)12(21)15-3/h7-11,13-14,17,19-20H,4-5H2,1-3H3,(H,15,21)(H,16,18)	C13H25N3O7	1	-175.9838837251833	""	CC(=NC1C(C(C(CO)OC1OCC(C(=NC)O)NC)O)O)O	-1.87	""	PubChem:(71288900)
AZZRGIWHQQDBEV	InChI=1S/C14H17N7O/c1-10-9-12(18-17-10)15-13-11-3-2-4-21(11)19-14(16-13)20-5-7-22-8-6-20/h2-4,9H,5-8H2,1H3,(H2,15,16,17,18,19)	C14H17N7O	2	-183.9395177443922	""	CC1=CC(=NN1)N=C2C3=CC=CN3NC(=N2)N4CCOCC4	1.778	""	PubChem:(68840951)
PWXILCCYNLXMSR	InChI=1S/C14H17N7O/c15-9-11(22)21-8-1-3-10(21)12-13(17-7-6-16-12)20-14-18-4-2-5-19-14/h2,4-7,10H,1,3,8-9,15H2,(H,17,18,19,20)	C14H17N7O	3	-186.46377988040356	""	C1CC(C2=NC=CNC2=NC3=NC=CC=N3)N(C1)C(=O)CN	-1.23599994	""	PubChem:(95827706 95827707 110258416)
NIOSOGYGZSRMGX	InChI=1S/C14H17N7O/c1-11(22)17-12-3-4-13(19-18-12)20-7-9-21(10-8-20)14-15-5-2-6-16-14/h2-6H,7-10H2,1H3,(H,17,18,22)	C14H17N7O	4	-191.22639364665923	""	CC(=NC1=CC=C(N=N1)N2CCN(CC2)C3=NC=CC=N3)O	1.64699996	""	PubChem:(113043897)
LIIYJDKTHANGFY	InChI=1S/C14H17N7O/c15-12(22)9-21-6-1-3-11(21)10-7-16-8-13(19-10)20-14-17-4-2-5-18-14/h2,4-5,7-8,11H,1,3,6,9H2,(H2,15,22)(H,17,18,19,20)	C14H17N7O	5	-194.85446301936545	""	C1CC(C2=CN=CC(=NC3=NC=CC=N3)N2)N(C1)CC(=N)O	-0.0780000016	""	PubChem:(95842896 95842897 110269826)
RRTVHCRLBQVGDC	InChI=1S/C14H17N7O/c1-11-3-4-12(19-18-11)17-14(22)21-9-7-20(8-10-21)13-15-5-2-6-16-13/h2-6H,7-10H2,1H3,(H,17,19,22)	C14H17N7O	6	-203.45556872129887	""	CC1=NNC(=NC(=O)N2CCN(CC2)C3=NC=CC=N3)C=C1	1.25399995	""	PubChem:(57275308)
MPLILRRWIZBORX	InChI=1S/C14H17N7O/c1-20-6-2-4-10(20)14(22)16-5-3-7-21-9-19-11-12(15)17-8-18-13(11)21/h2,4,6,8-9H,3,5,7H2,1H3,(H,16,22)(H2,15,17,18)	C14H17N7O	7	-205.28046631455683	""	CN1C=CC=C1C(=O)NCCCN2C=NC3=C2N=CN=C3N	0.656000018	""	PubChem:(126833487)
AQCASTOEFDWUCX	InChI=1S/C14H17N7O/c1-11-9-18-12(10-17-11)19-14(22)21-7-5-20(6-8-21)13-15-3-2-4-16-13/h2-4,9-10H,5-8H2,1H3,(H,18,19,22)	C14H17N7O	8	-207.09509578789007	""	CC1=NC=C(N=C1)N=C(N2CCN(CC2)C3=NC=CC=N3)O	1.06799996	""	PubChem:(127589017)
PIPWPJCHCAEZPS	InChI=1S/C14H17N7O/c1-3-11-12-13(19-14(18-11)21-6-4-15-8-21)20(9-17-12)7-5-16-10(2)22/h4,6,8-9H,3,5,7H2,1-2H3,(H,16,22)	C14H17N7O	9	-207.37369563821397	""	CCC1=NC(=NC2=C1N=CN2CCN=C(C)O)N3C=CN=C3	1.08000004	""	PubChem:(10266755)
APBDMBQJVIFQKC	InChI=1S/C14H17N7O/c15-12-11(16-6-7-17-12)13(22)20-10-2-8-21(9-3-10)14-18-4-1-5-19-14/h1,4-7,10H,2-3,8-9H2,(H2,15,17)(H,20,22)	C14H17N7O	10	-209.2406868417114	""	C1=CN=C(N=C1)N2CCC(CC2)N=C(C3=C(N)N=CC=N3)O	0.954999983	""	PubChem:(40169758)
